onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1612.533	1	1613.551	BisliOnion	42	0	0	NaN	NaN
1615.536	1	1616.554	Tictac	45	0	0	NaN	NaN
1617.522	1	1618.54	ClickBalls5	39	0	0	NaN	NaN
1619.524	1	1620.542	Tortit	19	0	1	NaN	NaN
1621.526	1	1622.544	KinderBuenoWhite2	44	0	0	NaN	NaN
1624.53	1	1625.548	Shugi	21	0	1	NaN	NaN
1626.532	1	1627.567	KifkefMaklot2	49	1	0	683.3984	959.0792
1630.537	1	1631.554	Dubonim	3	0	1	NaN	NaN
1632.522	1	1633.556	Kitkat	17	1	1	683.4038	945.373
1637.528	1	1638.545	SkittlesSour4	53	0	0	NaN	NaN
1639.53	1	1640.548	ClickBisquit2	15	0	1	NaN	NaN
1643.534	1	1644.552	KashitSour	56	0	0	NaN	NaN
1645.537	1	1646.554	ChocolateParaCookies5	57	0	0	NaN	NaN
1648.523	1	1649.558	ChocolateParaMilk3	54	1	0	700.1026	1024.25
1653.529	1	1654.547	KinderBuenoBrown3	12	0	1	NaN	NaN
1655.531	1	1656.549	Cheetos	13	0	1	NaN	NaN
1657.533	1	1658.57	ClickXLwhite4	51	1	0	650.05	901.6789
1661.538	1	1662.573	GumiWine2	43	1	0	666.7138	977.0396
1665.526	1	1666.56	CrunchBisquitWhite2	48	1	0	683.3802	973.3394
1669.53	1	1670.567	ClickBlackWhite3	46	1	0	700.0509	928.9864
1671.532	1	1672.55	BabyDoll	40	0	0	NaN	NaN
1673.535	1	1674.553	Loacker	47	0	0	NaN	NaN
1675.537	1	1676.555	Mars	18	0	1	NaN	NaN
1677.522	1	1678.54	Smarties	50	0	0	NaN	NaN
1683.529	1	1684.566	CrunchShokoVanil	16	1	1	700.0445	977.824
1686.533	1	1687.55	Apropo	5	0	1	NaN	NaN
1688.535	1	1689.553	BisliGrill	4	0	1	NaN	NaN
1690.537	1	1691.555	DoritosGrill	20	0	1	NaN	NaN
1693.524	1	1694.56	Popco	9	1	1	716.7152	1007.295
1695.526	1	1696.544	Keifli	6	0	1	NaN	NaN
1697.528	1	1698.546	GumiSnakes3	41	0	0	NaN	NaN
1699.531	1	1700.548	HispusimShatiah	55	0	0	NaN	NaN
1702.534	1	1703.569	BagaleShtuhim	8	1	1	666.7204	965.0239
1704.536	1	1705.554	KinderJoy	10	0	1	NaN	NaN
1706.521	1	1707.539	ChocolateParaMarir2	58	0	0	NaN	NaN
1708.524	1	1709.56	BisliBbq	11	1	1	683.4163	935.0934
1710.526	1	1711.544	Snickers	22	0	1	NaN	NaN
1716.533	1	1717.551	SkittlesFruits2	52	0	0	NaN	NaN
1719.536	1	1720.554	BambaNugat	7	0	1	NaN	NaN
1723.524	1	1724.558	Bounty	14	1	1	700.0572	959.0143
