onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
2358.165	1	2359.182	BabyDoll	56	0	0	NaN	NaN
2363.153	1	2364.188	KinderBuenoWhite2	10	1	1	916.7406	833.7216
2365.156	1	2366.174	SkittlesFruits2	46	0	0	NaN	NaN
2367.158	1	2368.192	BisliBbq	50	1	0	916.7418	509.0765
2373.165	1	2374.201	Loacker	18	1	1	916.7493	846.4172
2375.15	1	2376.168	Popco	54	0	0	NaN	NaN
2378.154	1	2379.172	Tortit	5	0	1	NaN	NaN
2380.156	1	2381.174	BambaSweet	48	0	0	NaN	823.2644
2384.16	1	2385.195	ChocolateParaMarir2	47	1	0	916.7217	514.7508
2386.163	1	2387.2	Cheetos	53	1	0	916.715	656.4773
2391.152	1	2392.169	DoritosNatural	58	0	0	NaN	NaN
2398.159	1	2399.177	BisliGrill	41	0	0	NaN	NaN
2400.162	1	2401.18	ClickXLbrown4	4	0	1	NaN	NaN
2403.165	1	2404.183	KinderBuenoBrown3	19	0	1	NaN	NaN
2406.152	1	2407.188	ClickBisquit2	13	1	1	916.714	515.364
2410.156	1	2411.174	ClickBlackWhite3	3	0	1	NaN	NaN
2414.161	1	2415.178	Shugi	42	0	0	NaN	NaN
2418.165	1	2419.183	Taami	9	0	1	NaN	NaN
2421.152	1	2422.17	Bounty	39	0	0	NaN	NaN
2427.159	1	2428.176	Tapuchips	55	0	0	NaN	NaN
2429.161	1	2430.179	ClickXLwhite4	16	0	1	NaN	NaN
2432.164	1	2433.199	Bamba	12	1	1	916.7162	814.9423
2434.15	1	2435.168	Tictac	49	0	0	NaN	NaN
2436.152	1	2437.17	Mars	21	0	1	NaN	NaN
2438.154	1	2439.172	HappyHippo	22	0	1	NaN	NaN
2441.158	1	2442.175	SkittlesSour4	51	0	0	NaN	NaN
2445.162	1	2446.18	ChocolateParaSucariotKoftzot2	43	0	0	NaN	NaN
2447.164	1	2448.201	Mekupelet	7	1	1	916.7196	494.6443
2449.15	1	2450.185	Twist	45	1	0	916.7215	485.4036
2451.152	1	2452.188	CrunchBisquitWhite2	15	1	1	916.7123	554.9143
2453.154	1	2454.172	ClickBalls5	14	0	1	NaN	NaN
2455.157	1	2456.175	Hit	6	0	1	NaN	NaN
2459.161	1	2460.179	KinderJoy	8	0	1	NaN	NaN
2463.166	1	2464.183	CrunchBisquitBrown3	17	0	1	NaN	NaN
2465.151	1	2466.188	PesekZman	52	1	0	916.7172	524.1988
2467.153	1	2468.171	Halva2	57	0	0	NaN	NaN
2469.156	1	2470.173	ChocolateParaCookies5	11	0	1	NaN	NaN
2471.158	1	2472.176	KashitSour	20	0	1	NaN	NaN
2477.165	1	2478.2	Mentos	44	1	0	916.7202	750.4503
2479.15	1	2480.168	Apropo	40	0	0	NaN	NaN
