onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.03159	0.9575	3.431899	ClickBisquit2	ClickBlackWhite3	11	18	0	b	1	0	910.43
5.031745	0.9575	6.448695	KifkefMaklot2	ChocolateParaMilk3	54	44	0	y	2	1	923.28
8.03177	0.9575	9.53193	KifkefMaklot2	KashitSour	54	47	0	b	2	0	1003.25
13.03199	0.9575	14.49901	Twix	CrunchBisquitWhite2	17	15	0	b	1	0	978.03
18.0329	0.9575	19.54985	Kitkat	Cheetos	5	55	1	b	4	1	1018.11
25.03194	0.9575	26.70125	GumiSnakes3	HappyHippo	48	52	0	y	2	1	1168.06
29.03206	0.9575	31.03218	HappyHippo	DoritosSourSpicy	52	51	1	x	2	NaN	NaN
32.03209	0.9575	33.78586	ClickBlackWhite3	ClickBalls5	18	9	1	y	1	0	1264.97
39.03216	0.9575	40.27026	ClickXLbrown4	ClickBisquit2	10	11	1	y	1	0	737.92
43.03224	0.9575	44.50443	WerthersOriginal	Mentos	46	50	0	b	2	0	975.77
46.03231	0.9575	47.48828	BisliGrill	CrunchBisquitWhite2	14	15	0	b	1	0	959.7
50.0323	0.9575	51.43876	Tortit	KifkefMaklot2	45	54	1	b	2	1	914.71
54.03247	0.9575	55.40631	GumiSnakes3	Tortit	48	45	0	b	2	0	876.54
59.03244	0.9575	60.89022	Tortit	CrunchBisquitBrown3	45	49	1	y	2	0	1357.57
63.03263	0.9575	64.4244	ChocolateParaSucariotKoftzot2	ClickBisquit2	13	11	1	b	1	1	897.38
67.03259	0.9575	68.54953	CrunchBisquitWhite2	BisliBbq	15	8	1	y	1	0	1016.42
70.03261	0.9575	71.70917	Twix	ClickXLbrown4	17	10	0	b	1	0	1180.41
80.03279	0.9575	81.38306	Mentos	DoritosSourSpicy	50	51	1	y	2	0	858.22
84.02778	0.9575	85.6497	Twix	PesekZman	17	12	0	b	1	0	1123.24
87.03296	0.9575	88.78312	ClickBlackWhite3	KinderBuenoBrown3	18	16	1	y	1	0	1251.05
90.03289	0.9575	91.54993	BisliBbq	PesekZman	8	12	0	y	1	1	1023.13
94.03291	0.9575	95.39989	KashitSour	Tapuchips	47	43	1	y	2	0	874.1
100.0331	0.9575	101.6165	PesekZman	ClickBalls5	12	9	1	y	1	0	1096.96
103.0331	0.9575	104.3833	KashitSour	CrunchBisquitBrown3	47	49	1	y	2	0	860.98
106.0316	0.9575	107.3834	Smarties	Bamba	56	6	0	y	4	1	861.5
110.0323	0.9575	111.5168	Tapuchips	Tortit	43	45	0	b	2	0	987.75
113.0163	0.9575	114.4335	CrunchBisquitBrown3	HappyHippo	49	52	0	b	2	0	906.77
116.0165	0.9575	117.5337	BisliOnion	BisliGrill	7	14	1	b	1	1	1000.57
130.0204	0.9575	131.6838	Mentos	KifkefMaklot2	50	54	1	y	2	0	1151.61
140.0337	0.9575	141.6379	BambaSweet	Tapuchips	53	43	1	y	2	0	1111.35
146.0219	0.9575	147.8056	Tortit	WerthersOriginal	45	46	1	y	2	0	1275.12
150.0226	0.9575	151.6839	WerthersOriginal	HappyHippo	46	52	0	b	2	0	1154.47
156.0237	0.9575	157.574	BisliGrill	ClickBlackWhite3	14	18	0	b	1	0	1046.35
160.0243	0.9575	161.6749	PesekZman	ClickBisquit2	12	11	1	y	1	0	1142.71
166.0254	0.9575	167.5591	ClickBalls5	BisliOnion	9	7	0	y	1	1	1030.61
178.0275	0.9575	179.6612	ClickXLbrown4	BisliBbq	10	8	1	y	1	0	1133.53
181.028	0.9575	182.595	Twix	ClickBlackWhite3	17	18	0	y	1	1	1064.99
188.0292	0.9575	189.4345	Tapuchips	ChocolateParaMilk3	43	44	0	y	2	1	901.85
