onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.013236	0.9575	3.497096	Mentos	KifkefMaklot2	50	54	1	y	2	0	986.43
9.014482	0.9575	10.576	Twix	CrunchBisquitWhite2	17	15	0	b	1	0	1058.17
22.01684	0.9575	23.54284	ClickBisquit2	ChocolateParaSucariotKoftzot2	11	13	0	y	1	1	1024.82
26.01745	0.9575	27.31788	KinderBuenoBrown3	BisliOnion	16	7	0	y	1	1	800.21
31.01846	0.9575	32.35962	ChocolateParaMilk3	KifkefMaklot2	44	54	1	b	2	1	839.2
34.01883	0.9575	35.65962	Tortit	DoritosSourSpicy	45	51	1	y	2	0	1142.83
39.0197	0.9575	40.75362	KifkefMaklot2	HappyHippo	54	52	0	y	2	1	1236.97
43.02043	0.9575	44.32655	DoritosSourSpicy	ChocolateParaMilk3	51	44	0	y	2	1	807.23
52.022	0.9575	53.58906	ClickXLbrown4	ClickBisquit2	10	11	1	y	1	0	1068.66
57.00974	0.9575	58.37663	KinderBuenoBrown3	ChocolateParaSucariotKoftzot2	16	13	0	y	1	1	865.91
61.00985	0.9575	62.76009	KinderBuenoBrown3	PesekZman	16	12	0	b	1	0	1240.81
68.01	0.9575	69.69351	ClickBlackWhite3	Twix	18	17	1	y	1	0	1173.66
72.00995	0.9575	73.41016	Smarties	Bamba	56	6	0	y	4	1	902.71
78.01009	0.9575	79.44373	BisliOnion	Twix	7	17	1	b	1	1	934.57
83.01082	0.9575	84.84458	ClickBlackWhite3	ClickBalls5	18	9	1	y	1	0	1324.84
87.01147	0.9575	88.66196	BisliBbq	ChocolateParaSucariotKoftzot2	8	13	0	y	1	1	1142.18
90.01197	0.9575	91.67914	Tortit	Tapuchips	45	43	1	y	2	0	1170.69
93.01254	0.9575	94.64631	BambaSweet	DoritosSourSpicy	53	51	1	y	2	0	1134.12
97.01319	0.9575	98.63029	Twix	PesekZman	17	12	0	b	1	0	1114.47
110.0155	0.9575	111.4492	KashitSour	DoritosSourSpicy	47	51	1	y	2	0	936.16
114.0162	0.9575	115.6668	HappyHippo	GumiSnakes3	52	48	1	b	2	1	1154.5
117.0167	0.9575	118.6505	CrunchBisquitBrown3	HappyHippo	49	52	0	b	2	0	1134.96
122.0177	0.9575	123.5777	WerthersOriginal	KashitSour	46	47	0	b	2	0	1057.01
125.0181	0.9575	126.7776	KinderBuenoBrown3	ClickBlackWhite3	16	18	0	b	1	0	1257.54
129.0187	0.9575	130.6775	BambaSweet	KifkefMaklot2	53	54	1	y	2	0	1159.93
135.0198	0.9575	136.637	ClickXLbrown4	BisliGrill	10	14	1	y	1	0	1118.88
138.0204	0.9575	139.4875	Bamba	Cheetos	6	55	1	b	4	1	972.25
142.0211	0.9575	143.4446	ChocolateParaMilk3	WerthersOriginal	44	46	1	b	2	1	930.6
147.011	0.9575	148.4946	ChocolateParaMilk3	Tapuchips	44	43	1	b	2	1	973.65
151.0111	0.9575	152.4899	Mentos	DoritosSourSpicy	50	51	1	y	2	0	970.53
163.0112	0.9575	164.5115	ClickBalls5	PesekZman	9	12	0	b	1	0	992.51
169.0113	0.9575	170.6282	BisliGrill	BisliOnion	14	7	0	y	1	1	1116.32
172.0146	0.9575	173.7116	CrunchBisquitBrown3	BambaSweet	49	53	0	b	2	0	1194.07
176.015	0.9575	177.7615	BisliBbq	CrunchBisquitWhite2	8	15	0	b	1	0	1250.62
179.0114	0.9575	180.4617	BisliGrill	CrunchBisquitWhite2	14	15	0	b	1	0	947.32
182.0152	0.9575	183.4953	ChocolateParaSucariotKoftzot2	ClickBalls5	13	9	1	b	1	1	979.49
185.0118	0.9575	186.5289	KashitSour	KifkefMaklot2	47	54	1	y	2	0	1008.84
188.0131	0.9575	189.7461	WerthersOriginal	Tortit	46	45	0	b	2	0	1229.59
