onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.019966	0.9575	3.5953	ChocolateParaSucariotKoftzot2	Twix	13	17	1	y	1	0	1074.7
6.020682	0.9575	7.695342	CrunchBisquitWhite2	KinderBuenoBrown3	15	16	1	y	1	0	1172.99
9.021329	0.9575	10.55495	DoritosSourSpicy	KashitSour	51	47	0	b	2	0	1034.34
14.02218	0.9575	15.84543	KinderBuenoBrown3	ChocolateParaSucariotKoftzot2	16	13	0	b	1	0	1325.49
17.02259	0.9575	18.84549	KinderBuenoBrown3	BisliOnion	16	7	0	y	1	1	1325.07
20.02311	0.9575	21.69534	ChocolateParaMilk3	WerthersOriginal	44	46	1	b	2	1	1175.56
34.02562	0.9575	35.6293	CrunchBisquitBrown3	Mentos	49	50	0	b	2	0	1107.05
38.02632	0.9575	39.77916	ClickXLbrown4	KinderBuenoBrown3	10	16	1	y	1	0	1254.35
42.02704	0.9575	43.94594	ChocolateParaMilk3	DoritosSourSpicy	44	51	1	b	2	1	1429.63
45.01245	0.9575	46.59606	BisliGrill	PesekZman	14	12	0	b	1	0	1082.22
48.01254	0.9575	49.74533	CrunchBisquitWhite2	ClickBalls5	15	9	1	y	1	0	1219.12
53.0126	0.9575	54.42946	BambaSweet	KifkefMaklot2	53	54	1	b	2	1	916.07
56.0129	0.9575	57.9468	PesekZman	KinderBuenoBrown3	12	16	1	y	1	0	1424.77
66.0168	0.9575	67.79834	ClickXLbrown4	ClickBalls5	10	9	1	y	1	0	1273.91
72.01686	0.9575	73.58261	BisliGrill	ClickXLbrown4	14	10	0	b	1	0	1058.83
75.01618	0.9575	76.81296	Cheetos	Bamba	55	6	0	y	4	1	1286.49
79.01689	0.9575	80.71735	CrunchBisquitBrown3	ChocolateParaMilk3	49	44	0	y	2	1	1201.77
84.01767	0.9575	85.87979	GumiSnakes3	BambaSweet	48	53	0	y	2	1	1353
91.01892	0.9575	92.91934	WerthersOriginal	KashitSour	46	47	0	b	2	0	1400.75
96.01985	0.9575	97.79663	Tapuchips	Mentos	43	50	0	b	2	0	1273.82
99.02031	0.9575	100.8042	BambaSweet	DoritosSourSpicy	53	51	1	y	2	0	1279.36
105.0214	0.9575	107.0218	KashitSour	GumiSnakes3	47	48	1	x	2	NaN	NaN
109.0221	0.9575	110.8303	WerthersOriginal	BambaSweet	46	53	0	b	2	0	1311.6
121.0242	0.9575	122.3304	Twix	BisliOnion	17	7	0	y	1	1	808.51
124.0247	0.9575	125.2804	ChocolateParaSucariotKoftzot2	BisliGrill	13	14	1	y	1	0	761.03
127.0252	0.9575	128.4805	Tortit	DoritosSourSpicy	45	51	1	y	2	0	961.47
131.0259	0.9575	132.5139	Smarties	Kitkat	56	5	0	y	4	1	993.78
137.0269	0.9575	138.6639	GumiSnakes3	Mentos	48	50	0	b	2	0	1139.75
140.0138	0.9575	141.5113	ClickBlackWhite3	BisliBbq	18	8	1	y	1	0	985.9
149.0139	0.9575	150.5808	Tapuchips	HappyHippo	43	52	0	b	2	0	1060.81
153.014	0.9575	154.7971	HappyHippo	KifkefMaklot2	52	54	1	b	2	1	1285.65
157.0139	0.9575	158.5474	BisliOnion	BisliBbq	7	8	1	b	1	1	1026.73
160.0143	0.9575	161.4147	BisliOnion	ClickBisquit2	7	11	1	b	1	1	900.39
163.0149	0.9575	164.4987	CrunchBisquitBrown3	BambaSweet	49	53	0	b	2	0	984.81
173.0165	0.9575	174.7003	BisliBbq	ChocolateParaSucariotKoftzot2	8	13	0	b	1	0	1180.14
177.0174	0.9575	178.8979	ChocolateParaSucariotKoftzot2	ClickBalls5	13	9	1	b	1	1	1373.31
185.0186	0.9575	186.6192	GumiSnakes3	ChocolateParaMilk3	48	44	0	y	2	1	1103.03
188.0192	0.9575	189.8031	CrunchBisquitWhite2	ClickBisquit2	15	11	1	y	1	0	1277.51
