onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.027208	0.9575	3.919171	Mentos	DoritosGrill	49	47	0	y	2	1	1385.48
9.028418	0.9575	10.86211	ClickXLbrown4	ClickXLwhite4	18	16	1	b	1	1	1333.26
22.03062	0.9575	23.63103	CrunchBisquitBrown3	Hit	8	13	0	b	1	0	1098.08
26.03134	0.9575	27.73506	CrunchShokoVanil	Mentos	52	49	1	b	2	1	1206.38
31.03226	0.9575	32.60175	KinderBuenoBrown3	ClickXLbrown4	9	18	0	b	1	0	1071.42
34.0327	0.9575	35.81852	Shugi	Smarties	53	54	1	y	2	0	1298.04
39.0334	0.9575	40.71872	GumiWine2	Dubonim	51	50	0	y	2	1	1190.29
43.01842	0.9575	44.51864	HispusimShatiah	Popco	10	11	1	b	1	1	995.25
52.01923	0.9575	53.56931	Dubonim	Cheetos	50	48	1	b	2	1	1044.47
57.02022	0.9575	58.55378	CrunchShokoVanil	Halva2	52	46	1	b	2	1	1030.46
61.02082	0.9575	62.73784	DoritosGrill	Smarties	47	54	1	b	2	1	1204.88
68.02207	0.9575	69.61864	KinderJoy	Tortit	5	56	1	b	4	1	1087.63
72.02272	0.9575	73.80622	Popco	KinderBuenoWhite2	11	15	0	y	1	1	1284.98
78.0238	0.9575	80.02402	Mekupelet	Egozi	43	44	0	x	2	NaN	NaN
83.02463	0.9575	84.33588	BisliOnion	KinderBuenoWhite2	17	15	0	y	1	1	804.06
87.02532	0.9575	88.39242	Cheetos	CrunchShokoVanil	48	52	0	y	2	1	865.37
90.02592	0.9575	91.63593	HispusimShatiah	ClickXLwhite4	10	16	1	y	1	0	1104.77
93.02641	0.9575	94.33593	ClickXLwhite4	Hit	16	13	0	b	1	0	805.3
97.02708	0.9575	98.51076	DoritosGrill	Mekupelet	47	43	1	b	2	1	984.61
110.0294	0.9575	111.3363	Cheetos	Shugi	48	53	0	y	2	1	805.27
114.0301	0.9575	115.3637	Egozi	Halva2	44	46	1	b	2	1	829.58
117.0306	0.9575	118.3143	BisliOnion	Hit	17	13	0	b	1	0	783.12
122.0315	0.9575	123.453	HispusimShatiah	BisliOnion	10	17	1	b	1	1	924.17
125.032	0.9575	126.3531	Mentos	ClickBlackWhite3	49	45	0	y	2	1	824.71
129.0327	0.9575	130.3531	GumiSnakes3	ClickXLwhite4	7	16	1	y	1	0	825.03
135.0338	0.9575	136.2866	Cheetos	Egozi	48	44	0	y	2	1	754.91
138.0342	0.9575	139.3365	CrunchBisquitWhite2	BisliOnion	12	17	1	b	1	1	814.49
142.0198	0.9575	143.4532	ClickBlackWhite3	Smarties	45	54	1	b	2	1	924.81
147.0199	0.9575	148.6534	Egozi	Smarties	44	54	1	b	2	1	1127.75
151.02	0.9575	152.4203	KinderBuenoBrown3	GumiSnakes3	9	7	0	b	1	0	899.74
163.022	0.9575	164.5057	Twist	ChocolateParaCookies5	55	6	0	y	4	1	985.7
169.0229	0.9575	170.4233	Hit	ChocolateParaMilk3	13	14	1	b	1	1	891.74
172.0236	0.9575	173.4905	Hit	KinderBuenoBrown3	13	9	1	y	1	0	963.16
176.0242	0.9575	177.8037	GumiWine2	DoritosGrill	51	47	0	y	2	1	1269.49
179.0247	0.9575	180.5919	ChocolateParaMilk3	HispusimShatiah	14	10	0	y	1	1	1068.96
182.0253	0.9575	183.4924	ClickXLbrown4	ChocolateParaMilk3	18	14	1	b	1	1	968.37
185.0258	0.9575	186.6261	Halva2	Shugi	46	53	0	y	2	1	1101.86
188.0263	0.9575	189.5934	CrunchBisquitBrown3	CrunchBisquitWhite2	8	12	0	b	1	0	1068.36
