onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.022207	0.9575	3.5379	Egozi	Smarties	44	54	1	b	2	1	1013.04
9.023446	0.9575	10.55716	KinderBuenoWhite2	ChocolateParaMilk3	15	14	1	b	1	1	1043.82
22.02038	0.9575	23.47054	Mentos	Egozi	49	44	0	y	2	1	946.9
26.02044	0.9575	27.654	DoritosGrill	GumiWine2	47	51	1	b	2	1	1129.8
31.02048	0.9575	32.53754	Dubonim	Smarties	50	54	1	b	2	1	1015.76
34.02055	0.9575	35.57816	Cheetos	DoritosGrill	48	47	0	y	2	1	1055.7
39.02065	0.9575	40.6208	HispusimShatiah	ChocolateParaMilk3	10	14	1	b	1	1	1101.59
43.0207	0.9575	44.57081	Mekupelet	CrunchShokoVanil	43	52	0	b	2	0	1052.55
52.02078	0.9575	53.6043	HispusimShatiah	BisliOnion	10	17	1	b	1	1	1089.47
57.02087	0.9575	58.53222	GumiSnakes3	BisliOnion	7	17	1	y	1	0	1008.37
61.02095	0.9575	62.31622	ChocolateParaCookies5	Twist	6	55	1	b	4	1	796.3
68.02105	0.9575	70.0212	Mekupelet	Egozi	43	44	0	x	2	NaN	NaN
72.02115	0.9575	73.62122	GumiSnakes3	ChocolateParaMilk3	7	14	1	y	1	0	1102.1
78.02124	0.9575	79.53804	CrunchBisquitWhite2	KinderBuenoBrown3	12	9	1	b	1	1	1025.04
83.02123	0.9575	84.4548	ClickXLwhite4	KinderBuenoWhite2	16	15	0	y	1	1	942.02
87.02132	0.9575	88.58813	Halva2	Shugi	46	53	0	y	2	1	1072.94
90.02143	0.9575	91.80484	Shugi	Smarties	53	54	1	b	2	1	1291.82
93.02143	0.9575	94.65524	ClickXLbrown4	ClickXLwhite4	18	16	1	b	1	1	1142.79
97.0221	0.9575	98.50585	KinderBuenoBrown3	HispusimShatiah	9	10	0	b	1	0	991.15
110.0244	0.9575	111.3885	ClickXLwhite4	GumiSnakes3	16	7	0	b	1	0	865.8
114.0217	0.9575	115.6588	DoritosGrill	Mekupelet	47	43	1	b	2	1	1145.55
117.0218	0.9575	118.476	Popco	CrunchBisquitWhite2	11	12	0	y	1	1	957.48
122.0218	0.9575	123.5887	CrunchBisquitBrown3	CrunchBisquitWhite2	8	12	0	b	1	0	1066.42
125.0218	0.9575	126.4553	Cheetos	ClickBlackWhite3	48	45	0	y	2	1	935.41
129.0219	0.9575	130.5282	HispusimShatiah	Popco	10	11	1	b	1	1	1003.39
135.022	0.9575	136.6721	Smarties	CrunchShokoVanil	54	52	0	b	2	0	1153.27
138.0221	0.9575	139.5055	Shugi	Mekupelet	53	43	1	y	2	0	987.23
142.022	0.9575	143.6223	GumiWine2	Egozi	51	44	0	y	2	1	1102.2
147.0221	0.9575	148.3812	DoritosGrill	Mentos	47	49	1	b	2	1	860.12
151.0221	0.9575	152.589	Hit	Popco	13	11	1	y	1	0	1068.13
163.0224	0.9575	164.4006	Twist	KinderJoy	55	5	0	y	4	1	879.85
169.0224	0.9575	170.7226	Hit	BisliOnion	13	17	1	y	1	0	1209.89
172.0224	0.9575	173.3189	Halva2	Egozi	46	44	0	y	2	1	795.87
176.0225	0.9575	177.4394	GumiWine2	Dubonim	51	50	0	y	2	1	918.73
179.0226	0.9575	180.4727	CrunchBisquitBrown3	GumiSnakes3	8	7	0	b	1	0	950.67
182.0226	0.9575	183.5061	Mentos	ClickBlackWhite3	49	45	0	y	2	1	993.64
185.0227	0.9575	186.4561	BisliOnion	ClickXLbrown4	17	18	0	y	1	1	939.56
188.0226	0.9575	189.3562	Hit	KinderBuenoBrown3	13	9	1	y	1	0	834.62
