onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.020707	0.9575	3.404496	Bamba	CrunchShokoVanil	52	54	0	b	2	0	883.35
9.021802	0.9575	10.49561	KinderBuenoWhite2	PesekZman	10	17	0	y	1	1	971.26
22.02416	0.9575	23.47902	Dubonim	Mentos	50	49	0	b	2	0	963.9
26.02483	0.9575	27.45864	ChocolateParaMilk3	DoritosSourSpicy	16	18	1	y	1	0	934.23
31.02568	0.9575	32.32908	BisliPizza3	Tortit	46	45	1	b	2	1	806.38
34.01237	0.9575	35.42928	BisliOnion	ChocolateParaMilk3	12	16	0	y	1	1	913.7
39.01237	0.9575	40.32929	DoritosGrill	BisliOnion	11	12	1	b	1	1	811.71
43.0124	0.9575	44.27936	BisliPizza3	Bounty	46	47	1	b	2	1	759.67
52.01266	0.9575	53.29639	Bounty	HappyHippo	47	51	0	y	2	1	770.4
57.01361	0.9575	58.36405	BambaSweet	Bamba	48	52	1	y	2	0	848.45
61.01431	0.9575	62.48144	Dubonim	BisliPizza3	50	46	0	y	2	1	955.75
68.01686	0.9575	69.58261	Loacker	DoritosSourSpicy	14	18	1	y	1	0	1069.21
72.01633	0.9575	73.2833	CrunchShokoVanil	Tictac	54	44	1	b	2	1	759.73
78.01727	0.9575	79.20091	Mentos	Tictac	49	44	1	b	2	1	681.79
83.01814	0.9575	84.71851	DoritosSourSpicy	ClickXLbrown4	18	8	0	b	1	0	1199.92
87.01881	0.9575	88.51921	ChocolateParaSucariotKoftzot2	DoritosSourSpicy	9	18	1	b	1	1	995.24
90.01932	0.9575	91.61318	DoritosGrill	DoritosSourSpicy	11	18	1	b	1	1	1091.75
93.01991	0.9575	94.81338	Bamba	BisliBbq	52	43	0	y	2	1	1287.15
97.02055	0.9575	98.43756	Popco	BisliPizza3	53	46	0	y	2	1	912.51
110.0229	0.9575	111.3968	Dubonim	BisliBbq	50	43	0	y	2	1	878.21
114.0235	0.9575	115.2137	BambaSweet	Tictac	48	44	1	b	2	1	690.59
117.024	0.9575	118.3637	Egozi	ClickXLbrown4	13	8	0	y	1	1	841.06
122.0249	0.9575	123.197	Dubonim	HappyHippo	50	51	0	y	2	1	679.14
125.0255	0.9575	126.3092	BisliOnion	ChocolateParaSucariotKoftzot2	12	9	0	y	1	1	784.61
129.0136	0.9575	130.5804	BisliOnion	PesekZman	12	17	0	y	1	1	1063.51
135.0136	0.9575	136.4305	KinderBuenoWhite2	ChocolateParaSucariotKoftzot2	10	9	0	y	1	1	907.45
138.0137	0.9575	139.8473	Egozi	ChocolateParaMilk3	13	16	0	b	1	0	1326.36
142.0138	0.9575	143.3807	CrunchShokoVanil	Bounty	54	47	1	b	2	1	861.29
147.0137	0.9575	148.4308	Loacker	BisliOnion	14	12	1	b	1	1	913.32
151.0139	0.9575	152.2474	CrunchShokoVanil	Tortit	54	45	1	b	2	1	732.2
163.0153	0.9575	164.5159	KinderBuenoWhite2	Loacker	10	14	0	y	1	1	1001.73
169.0164	0.9575	170.4835	KinderBuenoWhite2	DoritosGrill	10	11	0	y	1	1	959.62
172.02	0.9575	173.2672	HappyHippo	Popco	51	53	1	b	2	1	744.06
176.0197	0.9575	177.4681	ClickBisquit2	Cheetos	5	56	1	b	4	1	952.31
179.0181	0.9575	180.631	ChocolateParaSucariotKoftzot2	CrunchBisquitWhite2	9	7	1	b	1	1	1107.96
182.02	0.9575	183.4024	Loacker	DoritosNatural	14	15	1	b	1	1	886.03
185.0191	0.9575	186.2863	SkittlesFruits2	CrunchBisquitBrown3	55	6	0	y	4	1	761.95
188.0196	0.9575	189.2202	HappyHippo	Tictac	51	44	1	b	2	1	701.43
