onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.028711	0.9575	3.664186	Loacker	Egozi	14	13	1	b	1	1	1140.94
9.028911	0.9575	10.54853	Popco	CrunchShokoVanil	53	54	0	y	2	1	1024.73
22.02908	0.9575	23.80078	Bamba	Mentos	52	49	0	b	2	0	1281.6
26.02908	0.9575	27.52941	HappyHippo	Bamba	51	52	1	b	2	1	1004.56
31.02913	0.9575	32.65259	CrunchBisquitWhite2	DoritosGrill	7	11	0	b	1	0	1123.52
34.02926	0.9575	35.57951	BisliPizza3	Tictac	46	44	1	b	2	1	1051.42
39.02927	0.9575	40.42957	SkittlesFruits2	ClickBisquit2	55	5	0	y	4	1	901.38
43.02078	0.9575	44.58798	BisliBbq	Tortit	43	45	1	b	2	1	1064.86
52.02946	0.9575	53.76291	BambaSweet	Bounty	48	47	1	y	2	0	1235.22
57.02327	0.9575	58.61311	Mentos	Popco	49	53	1	b	2	1	1087.38
61.02963	0.9575	62.59647	CrunchBisquitWhite2	Loacker	7	14	0	b	1	0	1073.01
68.02978	0.9575	69.32995	HappyHippo	Tortit	51	45	1	b	2	1	810.85
72.02582	0.9575	73.64664	CrunchBisquitWhite2	ChocolateParaMilk3	7	16	0	b	1	0	1124.83
78.02696	0.9575	80.02734	ChocolateParaMilk3	KinderBuenoWhite2	16	10	1	x	1	NaN	NaN
83.02775	0.9575	84.46335	DoritosNatural	ChocolateParaSucariotKoftzot2	15	9	0	y	1	1	936.9
87.02849	0.9575	88.3301	DoritosNatural	ClickXLbrown4	15	8	0	y	1	1	807.15
90.02898	0.9575	91.4802	PesekZman	DoritosNatural	17	15	1	b	1	1	965.66
93.02945	0.9575	94.41354	Tortit	BambaSweet	45	48	0	b	2	0	887.2
97.01324	0.9575	98.33052	DoritosNatural	ChocolateParaMilk3	15	16	0	y	1	1	810.4
110.0169	0.9575	111.6997	PesekZman	Egozi	17	13	1	b	1	1	1170.71
114.0178	0.9575	115.4337	Dubonim	BambaSweet	50	48	0	b	2	0	910.82
117.017	0.9575	118.4175	ClickXLbrown4	CrunchBisquitWhite2	8	7	1	y	1	0	892.68
122.0179	0.9575	123.285	BisliBbq	Tictac	43	44	1	b	2	1	761.75
125.0184	0.9575	126.3641	Dubonim	CrunchShokoVanil	50	54	0	y	2	1	837.25
129.0191	0.9575	130.2694	Popco	BisliBbq	53	43	0	y	2	1	747.51
135.0201	0.9575	136.3141	DoritosGrill	DoritosNatural	11	15	1	b	1	1	790.5
138.0206	0.9575	139.3211	PesekZman	DoritosSourSpicy	17	18	1	y	1	0	793.03
142.0214	0.9575	143.3975	BisliPizza3	Bamba	46	52	1	b	2	1	874.25
147.0222	0.9575	148.5476	ClickXLbrown4	KinderBuenoWhite2	8	10	1	b	1	1	1022.46
151.0229	0.9575	152.531	Bounty	Mentos	47	49	0	y	2	1	1008.74
163.025	0.9575	164.7313	Popco	BambaSweet	53	48	0	b	2	0	1206.62
169.0261	0.9575	170.2311	BisliBbq	Bounty	43	47	1	b	2	1	704.6
172.0266	0.9575	173.4145	CrunchBisquitWhite2	PesekZman	7	17	0	b	1	0	885.09
176.0272	0.9575	177.411	Egozi	ChocolateParaSucariotKoftzot2	13	9	0	y	1	1	882.44
179.0311	0.9575	180.2812	Tortit	Mentos	45	49	0	y	2	1	758.52
182.0282	0.9575	183.1787	DoritosGrill	Egozi	11	13	1	b	1	1	651.43
185.0288	0.9575	186.5481	CrunchBisquitBrown3	Cheetos	6	56	1	b	4	1	1031.81
188.0152	0.9575	189.4297	BisliOnion	ClickXLbrown4	12	8	0	y	1	1	900.45
