onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
2369.833	1	2370.854	BisliBbq	41	0	0	NaN	NaN
2374.839	1	2375.859	KashitSour	49	0	0	NaN	NaN
2376.824	1	2377.861	KinderBuenoBrown3	13	1	1	750.066	962.672
2378.827	1	2379.847	KinderBuenoWhite2	6	0	1	NaN	NaN
2384.834	1	2385.854	PesekZman	9	0	1	NaN	NaN
2386.836	1	2387.856	SkittlesFruits2	51	0	0	NaN	NaN
2389.839	1	2390.859	CrunchBisquitBrown3	5	0	1	NaN	NaN
2391.824	1	2392.845	Halva2	46	0	0	NaN	NaN
2395.829	1	2396.849	ClickXLwhite4	14	0	1	NaN	NaN
2397.831	1	2398.852	Kitkat	19	0	1	NaN	NaN
2402.837	1	2403.858	BisliOnion	58	0	0	NaN	NaN
2409.828	1	2410.865	SkittlesSour4	44	1	0	750.0843	926.6796
2411.83	1	2412.85	Tapuchips	54	0	0	NaN	NaN
2414.834	1	2415.87	ChocolateParaMarir2	53	1	0	766.7126	937.0246
2417.837	1	2418.874	HispusimShatiah	50	1	0	783.3792	957.75
2421.825	1	2422.845	Dubonim	21	0	1	NaN	NaN
2425.829	1	2426.866	Shugi	52	1	0	800.0494	981.454
2429.834	1	2430.854	Mentos	11	0	1	NaN	NaN
2432.837	1	2433.858	Hit	40	0	0	NaN	NaN
2438.827	1	2439.864	ClickXLbrown4	12	1	1	766.7248	943.5611
2440.83	1	2441.85	Snickers	4	0	1	NaN	NaN
2443.833	1	2444.853	Loacker	8	0	1	NaN	NaN
2445.835	1	2446.855	Cheetos	16	0	1	NaN	NaN
2447.838	1	2448.857	BabyDoll	39	0	0	NaN	NaN
2449.84	1	2450.876	Mars	10	1	1	783.3895	963.1757
2452.827	1	2453.847	Smarties	56	0	0	NaN	NaN
2456.831	1	2457.851	DoritosSourSpicy	43	0	0	NaN	NaN
2458.833	1	2459.853	ChocolateParaMilk3	17	0	1	NaN	NaN
2460.835	1	2461.872	Mekupelet	18	1	1	800.0492	975.4824
2462.838	1	2463.875	ChocolateParaCookies5	7	1	1	816.7266	1021.32
2464.84	1	2465.86	GumiWine2	48	0	0	NaN	NaN
2466.826	1	2467.847	Twist	42	0	0	NaN	NaN
2470.83	1	2471.867	ClickBlackWhite3	15	1	1	766.7126	956.8554
2474.835	1	2475.855	BagaleShtuhim	20	0	1	NaN	NaN
2476.837	1	2477.857	Egozi	57	0	0	NaN	NaN
2478.839	1	2479.874	BambaSweet	45	1	0	816.7237	1043.995
2480.824	1	2481.844	Bounty	55	0	0	NaN	NaN
2482.827	1	2483.847	ClickBisquit2	3	0	1	NaN	NaN
2488.834	1	2489.871	GumiSnakes3	47	1	0	766.7132	1009.442
2490.836	1	2491.856	ClickBalls5	22	0	1	NaN	NaN
