onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.021237	0.9575	3.35485	Shugi	ChocolateParaCookies5	10	11	0	y	1	1	837.11
6.01578	0.9575	7.58275	Tapuchips	Cheetos	43	45	1	y	2	0	1067.57
9.016252	0.9575	10.31677	Bounty	Kitkat	14	12	1	b	1	1	801.1
14.01715	0.9575	15.70484	Twist	Cheetos	48	45	1	y	2	0	1191.2
17.01769	0.9575	18.23844	CrunchBisquitBrown3	Dubonim	6	55	1	b	4	1	720.66
20.02147	0.9575	21.35511	KinderBuenoWhite2	Tictac	8	13	1	b	1	1	837.88
34.00566	0.9575	35.5386	Kitkat	KinderBuenoBrown3	12	16	0	b	1	0	1020.69
38.00683	0.9575	39.55526	BisliGrill	Egozi	46	53	1	b	2	1	1039.52
42.007	0.9575	43.5724	Cheetos	Keifli	45	54	0	b	2	0	1060.35
45.00588	0.9575	46.473	BabyDoll	BisliOnion	44	51	0	b	2	0	968.47
48.0086	0.9575	49.49019	BisliGrill	DoritosNatural	46	50	1	b	2	1	976.76
53.00728	0.9575	54.58871	Cheetos	BisliOnion	45	51	0	b	2	0	1071.06
56.00786	0.9575	57.62223	Mentos	Tapuchips	47	43	0	b	2	0	1102.48
66.00957	0.9575	67.40998	Shugi	Bounty	10	14	0	y	1	1	891.78
72.01057	0.9575	73.37765	KashitSour	KinderBuenoWhite2	18	8	0	y	1	1	860.77
75.0111	0.9575	76.37829	DoritosGrill	Hit	52	49	0	y	2	1	861.26
79.01183	0.9575	80.46235	Kitkat	KinderBuenoWhite2	12	8	0	y	1	1	943.52
84.01268	0.9575	85.43933	BambaNugat	HispusimShatiah	9	15	1	b	1	1	919.67
91.01396	0.9575	92.36444	Mentos	Twist	47	48	0	b	2	0	847.39
96.01477	0.9575	97.51525	DoritosNatural	Twist	50	48	0	b	2	0	999.58
99.01536	0.9575	100.5894	Bounty	HispusimShatiah	14	15	1	b	1	1	1070.98
105.0163	0.9575	106.4335	Egozi	Keifli	53	54	0	y	2	1	918.01
109.0171	0.9575	110.3563	BisliGrill	BabyDoll	46	44	1	y	2	0	841.26
121.0191	0.9575	122.353	KashitSour	ChocolateParaCookies5	18	11	0	y	1	1	836.23
124.0092	0.9575	125.4035	Keifli	Mentos	54	47	1	y	2	0	885.16
127.0063	0.9575	128.5232	Twist	Egozi	48	53	1	b	2	1	1016.08
131.0063	0.9575	132.4232	ClickXLbrown4	Taami	17	7	1	y	1	0	916.08
137.0065	0.9575	138.5734	Shugi	KinderBuenoWhite2	10	8	0	y	1	1	1055.89
140.0072	0.9575	141.64	ChocolateParaCookies5	Kitkat	11	12	1	b	1	1	1135.19
149.0074	0.9575	150.6579	ClickXLbrown4	Kitkat	17	12	1	y	1	0	1142.99
153.008	0.9575	154.4084	ClickXLbrown4	KashitSour	17	18	1	b	1	1	902.32
157.0087	0.9575	158.4425	Shugi	KinderBuenoBrown3	10	16	0	y	1	1	934.63
160.0112	0.9575	161.7931	DoritosNatural	Tapuchips	50	43	0	y	2	1	1281.15
163.0097	0.9575	164.5103	BisliGrill	Cheetos	46	45	1	b	2	1	999.64
173.0115	0.9575	174.4905	DoritosGrill	Twist	52	48	0	b	2	0	974.89
177.0122	0.9575	178.5404	BisliBbq	Mars	56	5	0	y	4	1	1023.16
185.0136	0.9575	186.1474	BambaNugat	Taami	9	7	1	y	1	0	635.75
188.0166	0.9575	189.1645	ClickXLbrown4	Tictac	17	13	1	b	1	1	652.76
