onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
667.9896	1	669.0078	CrunchShokoVanil	52	0	0	NaN	NaN
670.9933	1	672.0113	BisliPizza3	40	0	0	NaN	NaN
674.9978	1	676.0344	ChocolateParaCookies5	14	1	1	650.0619	949.3479
677	1	678.0179	Loacker	5	0	1	NaN	NaN
678.9855	1	680.0034	BisliGrill	22	0	1	NaN	NaN
682.9902	1	684.0259	Shugi	43	1	0	650.0692	964.9735
684.9924	1	686.0289	Taami	54	1	0	666.7203	978.8422
689.9979	1	691.0157	Bounty	10	0	1	NaN	NaN
691.9834	1	693.0194	KinderJoy	46	1	0	683.3764	1003.919
694.9868	1	696.0047	KifkefMaklot2	57	0	0	NaN	NaN
697.9903	1	699.008	DoritosSourSpicy	15	0	1	NaN	NaN
701.9947	1	703.0125	Popco	12	0	1	NaN	NaN
704.998	1	706.0344	DoritosGrill	17	1	1	666.7235	981.1503
706.9835	1	708.0014	Cheetos	21	0	1	NaN	NaN
709.987	1	711.0048	KashitSour	42	0	0	NaN	NaN
713.9915	1	715.0275	GumiSnakes3	49	1	0	633.3839	955.6814
716.9949	1	718.0307	CrunchBisquitBrown3	16	1	1	683.3809	1112.275
718.9971	1	720.0326	CrunchBisquitWhite2	9	1	1	633.3873	894.1165
720.9994	1	722.0172	Snickers	20	0	1	NaN	NaN
725.9883	1	727.0061	Tictac	41	0	0	NaN	NaN
729.9928	1	731.0106	Mekupelet	39	0	0	NaN	NaN
733.9973	1	735.0323	ChocolateParaMarir2	51	1	0	650.042	925.865
739.9873	1	741.0051	WerthersOriginal	4	0	1	NaN	NaN
741.9896	1	743.0073	Smarties	45	0	0	NaN	NaN
743.9918	1	745.0097	BabyDoll	58	0	0	NaN	NaN
745.994	1	747.0285	ClickXLwhite4	11	1	1	650.0432	977.1303
747.9962	1	749.0142	BambaSweet	50	0	0	NaN	NaN
751.9838	1	753.002	ChocolateParaMilk3	56	0	0	NaN	NaN
753.9863	1	755.0042	BisliBbq	19	0	1	NaN	NaN
757.9909	1	759.0087	KinderBuenoWhite2	7	0	1	NaN	NaN
759.9931	1	761.0109	KinderBuenoBrown3	3	0	1	NaN	NaN
761.9954	1	763.0131	HappyHippo	18	0	1	NaN	NaN
763.9975	1	765.0154	BambaNugat	55	0	0	NaN	NaN
768.9866	1	770.0044	GumiWine2	53	0	0	NaN	NaN
770.9888	1	772.0065	Hit	13	0	1	NaN	NaN
772.991	1	774.0256	Kitkat	8	1	1	666.7229	1068.15
775.9944	1	777.0286	Twist	48	1	0	666.7383	928.8078
782.9856	1	784.0033	SkittlesSour4	44	0	0	NaN	NaN
786.99	1	788.0079	HispusimShatiah	47	0	0	NaN	NaN
793.9978	1	795.0157	Apropo	6	0	1	NaN	NaN
