onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
2336.461	1	2337.481	GumiWine2	53	0	0	NaN	NaN
2339.464	1	2340.482	BambaSweet	50	0	0	NaN	NaN
2341.467	1	2342.501	ChocolateParaMarir2	51	1	0	616.7337	904.4555
2343.452	1	2344.488	CrunchBisquitBrown3	16	1	1	550.0688	831.0941
2345.455	1	2346.472	BisliGrill	22	0	1	NaN	NaN
2348.458	1	2349.476	Bounty	10	0	1	NaN	NaN
2350.46	1	2351.478	BisliPizza3	40	0	0	NaN	NaN
2354.465	1	2355.482	KinderBuenoBrown3	3	0	1	NaN	NaN
2356.467	1	2357.485	DoritosSourSpicy	15	0	1	NaN	NaN
2361.456	1	2362.474	Popco	12	0	1	NaN	NaN
2363.458	1	2364.493	DoritosGrill	17	1	1	566.7114	985.1519
2367.463	1	2368.48	KashitSour	42	0	0	NaN	NaN
2369.465	1	2370.5	Taami	54	1	0	633.3883	954.351
2372.468	1	2373.486	HappyHippo	18	0	1	NaN	NaN
2377.457	1	2378.475	Hit	13	0	1	NaN	NaN
2379.459	1	2380.477	SkittlesSour4	44	0	0	NaN	NaN
2381.462	1	2382.513	Kitkat	8	1	1	583.3796	917.5577
2385.466	1	2386.503	ChocolateParaCookies5	14	1	1	600.057	905.0888
2389.454	1	2390.472	Snickers	20	0	1	NaN	NaN
2393.458	1	2394.493	ClickXLwhite4	11	1	1	616.7232	984.8073
2395.461	1	2396.495	Twist	48	1	0	650.0586	974.4888
2397.463	1	2398.481	BabyDoll	58	0	0	NaN	NaN
2399.465	1	2400.483	WerthersOriginal	4	0	1	NaN	NaN
2401.467	1	2402.485	Apropo	6	0	1	NaN	NaN
2407.457	1	2408.494	GumiSnakes3	49	1	0	666.7149	1041.689
2410.461	1	2411.479	KinderBuenoWhite2	7	0	1	NaN	NaN
2412.463	1	2413.481	BisliBbq	19	0	1	NaN	NaN
2414.465	1	2415.501	Shugi	43	1	0	616.7198	1002.033
2417.469	1	2418.487	KifkefMaklot2	57	0	0	NaN	NaN
2419.454	1	2420.472	HispusimShatiah	47	0	0	NaN	NaN
2421.457	1	2422.474	Cheetos	21	0	1	NaN	NaN
2423.459	1	2424.476	Smarties	45	0	0	NaN	NaN
2426.462	1	2427.48	BambaNugat	55	0	0	NaN	NaN
2428.464	1	2429.482	Tictac	41	0	0	NaN	NaN
2430.467	1	2431.484	ChocolateParaMilk3	56	0	0	NaN	NaN
2432.469	1	2433.505	CrunchBisquitWhite2	9	1	1	633.3901	974.3134
2434.454	1	2435.472	Loacker	5	0	1	NaN	NaN
2440.461	1	2441.479	CrunchShokoVanil	52	0	0	NaN	NaN
2443.464	1	2444.5	KinderJoy	46	1	0	566.713	890.711
2447.452	1	2448.47	Mekupelet	39	0	0	NaN	NaN
