onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1092.471	1	1093.507	Mentos	51	1	0	816.7397	1037.484
1095.458	1	1096.476	HappyHippo	10	0	1	NaN	NaN
1097.46	1	1098.494	BagaleShtuhim	16	1	1	816.7604	773.8194
1099.462	1	1100.48	ChocolateParaMilk3	7	0	1	NaN	NaN
1101.464	1	1102.482	BisliBbq	42	0	0	NaN	NaN
1104.468	1	1105.486	CrunchBisquitBrown3	3	0	1	NaN	NaN
1106.453	1	1107.488	Egozi	49	1	0	766.712	943.3973
1110.458	1	1111.476	BisliGrill	47	0	0	NaN	NaN
1112.46	1	1113.478	Smarties	55	0	0	NaN	NaN
1117.466	1	1118.484	SkittlesFruits2	57	0	0	NaN	NaN
1119.468	1	1120.486	KashitSour	41	0	0	NaN	NaN
1123.456	1	1124.474	ClickBalls5	45	0	0	NaN	NaN
1125.458	1	1126.493	ChocolateParaSucariotKoftzot2	8	1	1	833.3802	1002.056
1128.461	1	1129.479	Popco	20	0	1	NaN	NaN
1133.467	1	1134.485	Mekupelet	13	0	1	NaN	NaN
1135.452	1	1136.47	BambaSweet	58	0	0	NaN	NaN
1137.455	1	1138.473	ChocolateParaMarir2	40	0	0	NaN	NaN
1141.459	1	1142.477	SkittlesSour4	50	0	0	NaN	NaN
1145.464	1	1146.499	Tortit	48	1	0	783.3705	934.6263
1149.451	1	1150.487	KifkefMaklot2	9	1	1	783.3854	1022.306
1151.454	1	1152.49	BabyDoll	54	1	0	800.0477	1019.986
1153.456	1	1154.474	BisliOnion	56	0	0	NaN	NaN
1155.458	1	1156.476	Twix	15	0	1	NaN	NaN
1157.461	1	1158.479	ClickBisquit2	6	0	1	NaN	NaN
1163.467	1	1164.486	HispusimShatiah	39	0	0	NaN	NaN
1166.454	1	1167.472	CrunchShokoVanil	22	0	1	NaN	NaN
1168.456	1	1169.491	ClickXLbrown4	14	1	1	733.3806	905.9036
1170.458	1	1171.476	Snickers	5	0	1	NaN	NaN
1173.462	1	1174.496	Taami	11	1	1	750.0508	975.5096
1175.464	1	1176.499	Twist	46	1	0	750.0457	935.8824
1177.466	1	1178.485	KinderJoy	12	0	1	NaN	NaN
1179.452	1	1180.47	Loacker	21	0	1	NaN	NaN
1182.455	1	1183.473	WerthersOriginal	44	0	0	NaN	NaN
1184.457	1	1185.492	GumiSnakes3	43	1	0	766.7233	980.2567
1186.46	1	1187.478	CrunchBisquitWhite2	19	0	1	NaN	NaN
1188.462	1	1189.48	KinderBuenoBrown3	18	0	1	NaN	NaN
1190.464	1	1191.482	BambaNugat	52	0	0	NaN	NaN
1196.454	1	1197.472	Halva2	53	0	0	NaN	NaN
1199.458	1	1200.492	KinderBuenoWhite2	17	1	1	766.7112	943.3486
1203.462	1	1204.48	Keifli	4	0	1	NaN	NaN
