onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.020145	0.9575	3.338149	Bounty	SkittlesFruits2	11	15	1	b	1	1	812.12
6.020844	0.9575	7.437857	Twist	WerthersOriginal	48	52	1	b	2	1	916.45
9.021265	0.9575	10.4551	Apropo	Mentos	6	56	1	b	4	1	932.01
14.02233	0.9575	15.47251	BisliPizza3	ClickBisquit2	12	9	0	y	1	1	942.95
17.02277	0.9575	18.32315	KashitSour	Tapuchips	49	50	1	b	2	1	792.54
20.0232	0.9575	21.34025	ChocolateParaCookies5	Dubonim	8	18	1	b	1	1	814.08
34.02572	0.9575	36.0262	KinderBuenoWhite2	Dubonim	14	18	1	x	1	NaN	NaN
38.02637	0.9575	39.31664	Twist	Tapuchips	48	50	1	b	2	1	790.91
42.02716	0.9575	43.2608	KifkefMaklot2	ChocolateParaCookies5	7	8	0	y	1	1	734.12
45.02761	0.9575	46.21668	Tapuchips	Taami	50	51	0	y	2	1	695.67
48.02811	0.9575	49.55004	Keifli	Dubonim	17	18	1	b	1	1	1030.15
53.02905	0.9575	54.36684	WerthersOriginal	Taami	52	51	0	y	2	1	840.25
56.02953	0.9575	57.98363	WerthersOriginal	Halva2	52	54	0	y	2	1	1449.78
66.01694	0.9575	67.4004	SkittlesFruits2	KinderBuenoWhite2	15	14	0	y	1	1	871.34
72.017	0.9575	73.46703	Dubonim	ClickBisquit2	18	9	0	y	1	1	937.27
75.01696	0.9575	76.31717	Loacker	SkittlesFruits2	16	15	1	b	1	1	794.31
79.017	0.9575	80.48391	Taami	ClickXLwhite4	51	47	1	b	2	1	959.27
84.01786	0.9575	85.48487	Dubonim	Bounty	18	11	0	y	1	1	967.42
91.01904	0.9575	92.85275	BisliBbq	KinderBuenoWhite2	13	14	0	b	1	0	1326.22
96.01989	0.9575	97.63409	Taami	BambaSweet	51	45	1	b	2	1	1104.39
99.0205	0.9575	100.7542	ChocolateParaMarir2	Keifli	10	17	0	y	1	1	1234.77
105.0214	0.9575	106.2551	ChocolateParaCookies5	ChocolateParaMarir2	8	10	1	b	1	1	733.85
109.0223	0.9575	110.3725	Loacker	BisliBbq	16	13	1	y	1	0	843.01
121.0243	0.9575	122.358	WerthersOriginal	CrunchShokoVanil	52	46	0	y	2	1	827.04
124.0248	0.9575	125.618	ChocolateParaCookies5	BisliBbq	8	13	1	b	1	1	1088.53
127.0253	0.9575	128.359	GumiSnakes3	KashitSour	53	49	0	y	2	1	833.06
131.026	0.9575	132.3512	BambaSweet	Tortit	45	43	0	y	2	1	823.31
137.0271	0.9575	138.7013	Halva2	GumiSnakes3	54	53	1	b	2	1	1173.15
140.0276	0.9575	141.7681	BisliBbq	Keifli	13	17	0	b	1	0	1244.69
149.0291	0.9575	150.4182	BagaleShtuhim	KashitSour	44	49	0	y	2	1	891.13
153.0299	0.9575	154.6016	Tortit	Tapuchips	43	50	1	b	2	1	1073.39
157.0181	0.9575	158.8517	HappyHippo	Apropo	55	6	0	b	4	0	1332.13
160.0182	0.9575	161.3314	ChocolateParaMarir2	ClickBisquit2	10	9	0	y	1	1	801.08
163.0183	0.9575	164.6184	BambaSweet	Halva2	45	54	0	b	2	0	1098.94
173.0184	0.9575	174.8352	Halva2	Tapuchips	54	50	1	y	2	0	1314.9
177.0184	0.9575	178.7019	KinderBuenoWhite2	ChocolateParaMarir2	14	10	1	b	1	1	1172.88
185.0187	0.9575	186.4525	GumiSnakes3	Taami	53	51	0	y	2	1	925.54
188.0194	0.9575	190.003	Halva2	BagaleShtuhim	54	44	1	y	2	0	1473.89
