onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.022603	0.9575	3.403938	BisliBbq	Loacker	13	16	0	b	1	0	875.31
5.023094	0.9575	6.240131	BambaSweet	KashitSour	45	49	0	y	2	1	710.78
8.023735	0.9575	9.140614	ChocolateParaCookies5	SkittlesFruits2	8	15	1	b	1	1	613.14
13.0245	0.9575	14.1915	GumiSnakes3	Taami	53	51	0	y	2	1	667.41
18.0254	0.9575	19.40912	Twist	BambaSweet	48	45	1	b	2	1	881.47
25.02659	0.9575	26.12695	Tortit	BambaSweet	43	45	1	y	2	0	604.28
29.02737	0.9575	30.42786	ChocolateParaMarir2	ClickBisquit2	10	9	0	y	1	1	900.49
32.0279	0.9575	33.19487	Bounty	SkittlesFruits2	11	15	1	b	1	1	668.98
39.0291	0.9575	40.32949	Tapuchips	Tortit	50	43	0	y	2	1	799.81
43.02983	0.9575	44.48685	Mentos	BisliOnion	56	5	0	y	4	1	961.04
46.03032	0.9575	47.3703	CrunchShokoVanil	WerthersOriginal	46	52	1	b	2	1	844.56
50.02013	0.9575	51.58711	BisliBbq	Bounty	13	11	0	b	1	0	1060.73
54.02031	0.9575	55.57042	Keifli	BisliPizza3	17	12	1	b	1	1	1051.57
59.02034	0.9575	60.27047	Tapuchips	Twist	50	48	0	y	2	1	743.57
63.02037	0.9575	64.23719	ChocolateParaMarir2	Bounty	10	11	0	y	1	1	718.54
67.02054	0.9575	68.78733	Bounty	KifkefMaklot2	11	7	1	b	1	1	1258.34
70.02051	0.9575	71.30416	BisliPizza3	ChocolateParaCookies5	12	8	0	y	1	1	785.37
80.02071	0.9575	81.35407	Keifli	KifkefMaklot2	17	7	1	b	1	1	828.17
84.02074	0.9575	85.68742	BisliPizza3	ClickBisquit2	12	9	0	b	1	0	1163.13
87.02085	0.9575	88.50464	BisliBbq	ClickBisquit2	13	9	0	b	1	0	975.06
90.02132	0.9575	91.35512	Tortit	WerthersOriginal	43	52	1	b	2	1	840.57
94.02208	0.9575	95.20586	WerthersOriginal	KashitSour	52	49	0	y	2	1	681.8
100.0231	0.9575	101.3902	CrunchShokoVanil	ClickXLwhite4	46	47	1	b	2	1	870.79
103.0236	0.9575	104.524	ChocolateParaMarir2	KinderBuenoWhite2	10	14	0	y	1	1	996.23
106.0242	0.9575	107.5746	Twist	BagaleShtuhim	48	44	1	b	2	1	1054.71
110.0249	0.9575	111.8878	KifkefMaklot2	ClickBisquit2	7	9	0	b	1	0	1358.05
113.0251	0.9575	114.3879	CrunchShokoVanil	BagaleShtuhim	46	44	1	b	2	1	859.75
116.0259	0.9575	117.9263	Tortit	BagaleShtuhim	43	44	1	b	2	1	1399.94
130.0281	0.9575	131.4048	Tortit	ClickXLwhite4	43	47	1	b	2	1	880.82
140.0301	0.9575	141.4216	SkittlesFruits2	Loacker	15	16	0	y	1	1	896.82
146.0215	0.9575	147.3717	Apropo	Mentos	6	56	1	b	4	1	850.37
150.0216	0.9575	151.2717	BagaleShtuhim	KashitSour	44	49	0	y	2	1	747.3
156.0216	0.9575	157.3718	GumiSnakes3	Twist	53	48	0	y	2	1	850.27
160.0218	0.9575	161.6674	ChocolateParaCookies5	Dubonim	8	18	1	b	1	1	1141.1
166.0218	0.9575	167.5053	Taami	BambaSweet	51	45	1	b	2	1	981.05
178.022	0.9575	180.0221	Tapuchips	Halva2	50	54	0	x	2	NaN	NaN
181.022	0.9575	182.3556	Loacker	ChocolateParaMarir2	16	10	1	b	1	1	840.88
188.0221	0.9575	189.422	KinderBuenoWhite2	BisliPizza3	14	12	1	y	1	0	908.76
