onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.015901	0.91899	3.283889	KinderBuenoBrown3	CrunchBisquitWhite2	8	10	1	b	1	1	764.81
6.01659	0.91899	7.250298	Tapuchips	BambaSweet	54	47	1	b	2	1	735.11
9.017044	0.91899	10.20559	BisliGrill	CrunchBisquitBrown3	56	6	0	y	4	1	692.62
14.01799	0.91899	15.22227	BagaleShtuhim	Mekupelet	13	11	0	b	1	0	707.74
17.01845	0.91899	18.12237	ClickBisquit2	KinderBuenoBrown3	18	8	0	y	1	1	608.25
20.01903	0.91899	21.17243	Bamba	KinderBuenoBrown3	15	8	0	y	1	1	653.67
34.00575	0.91899	35.32263	Bounty	GumiSnakes3	44	51	0	y	2	1	809.96
38.00598	0.91899	39.65596	Bamba	KinderJoy	15	14	0	y	1	1	1135.76
42.00626	0.91899	43.43914	HispusimShatiah	BabyDoll	46	52	1	y	2	0	918.45
45.00673	0.91899	46.65709	ChocolateParaCookies5	CrunchBisquitWhite2	17	10	1	y	1	0	1142
48.00729	0.91899	49.34103	Dubonim	BambaSweet	43	47	1	b	2	1	824.41
53.00813	0.91899	54.3918	Tapuchips	BabyDoll	54	52	1	b	2	1	879.57
56.00871	0.91899	57.27563	Bamba	Mekupelet	15	11	0	y	1	1	754.98
66.01037	0.91899	67.14405	Mekupelet	Apropo	11	12	1	b	1	1	629.33
72.01144	0.91899	73.17845	Kitkat	BambaNugat	7	9	0	b	1	0	663.27
75.012	0.91899	76.53979	Dubonim	BisliBbq	43	53	1	b	2	1	1022.71
79.01272	0.91899	80.22341	KinderBuenoWhite2	Keifli	5	55	1	b	4	1	704.98
84.01357	0.91899	85.48062	KifkefMaklot2	Dubonim	45	43	0	b	2	0	963.16
91.01479	0.91899	92.3734	KashitSour	BabyDoll	48	52	1	y	2	0	857.9
96.01566	0.91899	97.3735	BisliBbq	HispusimShatiah	53	46	0	b	2	0	855.07
99.01624	0.91899	100.4235	HispusimShatiah	BambaSweet	46	47	1	b	2	1	911.46
105.0172	0.91899	106.1175	BagaleShtuhim	KinderJoy	13	14	0	y	1	1	598.53
109.0179	0.91899	110.1183	ClickBisquit2	Taami	18	16	0	b	1	0	600.82
121.02	0.91899	122.3074	CrunchBisquitWhite2	Mekupelet	10	11	0	b	1	0	789.65
124.0205	0.91899	125.4072	Tapuchips	Cheetos	54	50	1	b	2	1	894.18
127.021	0.91899	128.3405	Cheetos	GumiSnakes3	50	51	0	b	2	0	819.67
131.0072	0.91899	132.1055	Kitkat	KinderJoy	7	14	0	y	1	1	585.48
137.0072	0.91899	138.274	ChocolateParaCookies5	Kitkat	17	7	1	b	1	1	760.49
140.0072	0.91899	141.2074	KinderBuenoBrown3	Kitkat	8	7	1	y	1	0	692.46
149.0082	0.91899	150.1587	KinderBuenoBrown3	BagaleShtuhim	8	13	1	b	1	1	650.49
153.0089	0.91899	154.3594	KashitSour	BambaSweet	48	47	1	y	2	0	843.82
157.0096	0.91899	158.3433	BisliBbq	KashitSour	53	48	0	b	2	0	823.1
160.0101	0.91899	161.2438	DoritosSourSpicy	KifkefMaklot2	49	45	1	y	2	0	734.56
163.0107	0.91899	164.1109	ChocolateParaCookies5	ClickBisquit2	17	18	1	b	1	1	602.07
173.0124	0.91899	174.2627	Cheetos	KashitSour	50	48	0	y	2	1	749.28
177.0131	0.91899	178.2968	Tapuchips	Bounty	54	44	1	b	2	1	778.62
185.0145	0.91899	186.1747	KifkefMaklot2	Tapuchips	45	54	0	b	2	0	659.16
188.015	0.91899	189.258	Apropo	BambaNugat	12	9	0	y	1	1	739.71
