onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.025802	0.91899	3.36053	KashitSour	Bounty	48	44	1	y	2	0	834.62
6.02649	0.91899	7.290408	Apropo	Taami	12	16	0	y	1	1	762.93
9.027066	0.91899	10.35707	DoritosSourSpicy	BisliBbq	49	53	1	y	2	0	832.35
14.02377	0.91899	15.22826	Bamba	BambaNugat	15	9	0	y	1	1	704.65
17.02371	0.91899	18.36218	BagaleShtuhim	Taami	13	16	0	b	1	0	836.69
20.02384	0.91899	21.44608	KinderBuenoWhite2	BisliGrill	5	56	1	b	4	1	925.61
34.02394	0.91899	35.34849	BambaSweet	DoritosSourSpicy	47	49	0	y	2	1	825.52
38.02408	0.91899	39.55757	Taami	Kitkat	16	7	1	b	1	1	1034.34
42.02415	0.91899	43.20753	KinderBuenoBrown3	Apropo	8	12	1	b	1	1	687.26
45.0241	0.91899	46.19091	CrunchBisquitWhite2	KinderJoy	10	14	0	y	1	1	665.32
48.02418	0.91899	49.40763	Taami	CrunchBisquitWhite2	16	10	1	b	1	1	884.24
53.0243	0.91899	54.30173	Mekupelet	ClickBisquit2	11	18	1	y	1	0	775.13
56.02426	0.91899	57.24115	HispusimShatiah	Bounty	46	44	1	b	2	1	724.2
66.02444	0.91899	67.25406	Taami	Bamba	16	15	1	b	1	1	727.02
72.02451	0.91899	73.45508	DoritosSourSpicy	BabyDoll	49	52	1	b	2	1	929.91
75.02454	0.91899	76.29131	KashitSour	KifkefMaklot2	48	45	1	y	2	0	774.87
79.02458	0.91899	80.20627	Cheetos	HispusimShatiah	50	46	0	b	2	0	679.85
84.02472	0.91899	85.17488	Keifli	CrunchBisquitBrown3	55	6	0	y	4	1	659.7
91.02472	0.91899	92.44172	DoritosSourSpicy	Cheetos	49	50	1	b	2	1	924.69
96.02566	0.91899	97.82606	BambaSweet	GumiSnakes3	47	51	0	b	2	0	1303.77
99.02615	0.91899	100.5931	Apropo	ChocolateParaCookies5	12	17	0	y	1	1	1073.29
105.0272	0.91899	106.3609	KifkefMaklot2	HispusimShatiah	45	46	0	b	2	0	837.2
109.025	0.91899	110.4752	ClickBisquit2	KinderJoy	18	14	0	y	1	1	947.43
121.0252	0.91899	122.1921	Kitkat	Mekupelet	7	11	0	b	1	0	665.22
124.0249	0.91899	125.7587	GumiSnakes3	BabyDoll	51	52	1	y	2	0	1231.48
127.0253	0.91899	128.2088	KifkefMaklot2	GumiSnakes3	45	51	0	b	2	0	685.15
131.0253	0.91899	132.582	Cheetos	Dubonim	50	43	0	y	2	1	1063.13
137.0253	0.91899	138.4497	Dubonim	BabyDoll	43	52	1	b	2	1	929.09
140.0254	0.91899	141.2002	KinderJoy	Apropo	14	12	1	b	1	1	673.09
149.0256	0.91899	150.3853	BisliBbq	Tapuchips	53	54	0	y	2	1	860.89
153.0256	0.91899	154.3424	ClickBisquit2	BambaNugat	18	9	0	b	1	0	815.82
157.0257	0.91899	158.2091	BagaleShtuhim	BambaNugat	13	9	0	b	1	0	687.72
160.0257	0.91899	161.3758	DoritosSourSpicy	Bounty	49	44	1	b	2	1	855.78
163.0258	0.91899	164.1758	ChocolateParaCookies5	Bamba	17	15	1	b	1	1	650.63
173.0258	0.91899	174.156	ChocolateParaCookies5	BagaleShtuhim	17	13	1	b	1	1	629.58
177.0259	0.91899	178.2067	CrunchBisquitWhite2	BambaNugat	10	9	0	b	1	0	680.53
185.026	0.91899	186.3095	Bounty	Dubonim	44	43	0	y	2	1	790.42
188.0261	0.91899	189.2096	GumiSnakes3	BisliBbq	51	53	1	y	2	0	686.33
