onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.020811	0.9575	3.271047	Twix	CrunchBisquitWhite2	14	12	1	y	1	0	744.2
9.020922	0.9575	10.29774	BisliPizza3	Bounty	46	47	1	b	2	1	774.09
22.02108	0.9575	23.48797	Twist	GumiSnakes3	44	48	0	y	2	1	967.93
26.02113	0.9575	27.36727	Twist	ChocolateParaCookies5	44	54	0	y	2	1	840.88
31.02115	0.9575	32.30466	Kitkat	Shugi	7	8	0	y	1	1	785.86
34.02126	0.9575	35.27141	DoritosGrill	Loacker	16	18	1	y	1	0	748.75
39.02123	0.9575	40.18804	CrunchBisquitWhite2	PesekZman	12	9	0	b	1	0	660.78
43.02138	0.9575	44.22152	ChocolateParaMilk3	BagaleShtuhim	50	49	0	b	2	0	705.62
52.02157	0.9575	53.27198	GumiSnakes3	ChocolateParaMilk3	48	50	1	b	2	1	745.45
57.02239	0.9575	58.28939	BagaleShtuhim	SkittlesSour4	49	45	1	y	2	0	772.62
61.02315	0.9575	62.0735	Popco	Taami	15	11	0	b	1	0	558.87
68.02462	0.9575	69.25795	GumiSnakes3	Keifli	48	52	1	b	2	1	737.41
72.02517	0.9575	73.18866	BisliBbq	WerthersOriginal	43	53	1	b	2	1	662.85
78.02602	0.9575	79.17641	CrunchBisquitWhite2	Taami	12	11	0	b	1	0	657
83.02692	0.9575	84.17737	HappyHippo	Twix	13	14	0	b	1	0	658.1
87.02767	0.9575	88.16125	DoritosGrill	CrunchBisquitWhite2	16	12	1	b	1	1	636.35
90.02818	0.9575	91.22219	Twist	Dubonim	44	51	0	y	2	1	698.84
93.02203	0.9575	94.24583	Kitkat	DoritosGrill	7	16	0	y	1	1	717.98
97.02211	0.9575	98.19633	CrunchShokoVanil	DoritosGrill	10	16	0	y	1	1	673.9
110.0222	0.9575	111.2224	BisliPizza3	Twist	46	44	1	b	2	1	698.78
114.0223	0.9575	115.3495	WerthersOriginal	Dubonim	53	51	0	b	2	0	825.68
117.0224	0.9575	118.2558	ChocolateParaCookies5	SkittlesSour4	54	45	1	y	2	0	736.67
122.0224	0.9575	123.2392	Tortit	GumiWine2	5	56	1	y	4	0	712.57
125.0225	0.9575	126.2847	Loacker	Taami	18	11	0	b	1	0	759.52
129.0225	0.9575	130.2561	Loacker	Shugi	18	8	0	y	1	1	729.5
135.0225	0.9575	136.4561	Taami	Kitkat	11	7	1	y	1	0	936.49
138.0226	0.9575	139.2228	Twix	CrunchShokoVanil	14	10	1	y	1	0	703.36
142.0226	0.9575	143.2228	BagaleShtuhim	Bounty	49	47	1	b	2	1	701.37
147.0228	0.9575	148.3563	SkittlesSour4	GumiSnakes3	45	48	0	y	2	1	842.24
151.0227	0.9575	152.3397	Popco	DoritosSourSpicy	15	17	0	b	1	0	813.26
163.0242	0.9575	164.4079	BisliPizza3	SkittlesSour4	46	45	1	b	2	1	887.83
169.0252	0.9575	170.2422	PesekZman	HappyHippo	9	13	1	y	1	0	714.78
172.0261	0.9575	173.2929	CrunchBisquitBrown3	BambaSweet	6	55	1	b	4	1	776.92
176.027	0.9575	177.3101	Keifli	BagaleShtuhim	52	49	0	y	2	1	785.09
179.027	0.9575	180.3441	PesekZman	Popco	9	15	1	y	1	0	827.01
182.0275	0.9575	183.3445	BagaleShtuhim	Twist	49	44	1	b	2	1	816.52
185.028	0.9575	186.5069	ChocolateParaMilk3	ChocolateParaCookies5	50	54	0	y	2	1	981.99
188.0286	0.9575	189.3622	Loacker	PesekZman	18	9	0	b	1	0	840.43
