onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.02808	0.91899	3.565644	Shugi	Smarties	54	50	0	y	2	1	1044.98
6.028115	0.91899	7.699868	Tapuchips	ClickXLwhite4	51	45	0	y	2	1	1173.95
9.028123	0.91899	10.63362	Shugi	Bounty	54	53	0	b	2	0	1106.93
14.02822	0.91899	15.31164	HappyHippo	Mekupelet	12	17	1	b	1	1	787.83
17.02819	0.91899	18.69501	BisliBbq	Apropo	11	10	0	b	1	0	1168.85
20.02822	0.91899	21.51897	Egozi	Shugi	47	54	1	y	2	0	990.84
34.02853	0.91899	35.76206	BisliBbq	Bamba	11	7	0	b	1	0	1234.53
38.02158	0.91899	39.39541	Mekupelet	Apropo	17	10	0	y	1	1	869.48
42.02223	0.91899	43.37876	SkittlesSour4	Kitkat	15	9	1	b	1	1	857.83
45.02857	0.91899	46.57335	Hit	Smarties	46	50	0	y	2	1	1047.48
48.02336	0.91899	49.76208	BisliBbq	BisliOnion	11	18	0	b	1	0	1238.7
53.02416	0.91899	54.25784	Shugi	ClickXLwhite4	54	45	0	y	2	1	729.9
56.02471	0.91899	57.51223	Kitkat	HappyHippo	9	12	0	b	1	0	989.35
66.02641	0.91899	67.37906	BisliOnion	BisliGrill	18	8	1	y	1	0	862.65
72.02749	0.91899	73.51259	HappyHippo	BisliBbq	12	11	1	y	1	0	986.57
75.02802	0.91899	76.52918	BisliOnion	DoritosGrill	18	16	1	b	1	1	1014.03
79.01214	0.91899	80.34588	Kitkat	Apropo	9	10	0	y	1	1	822.92
84.01268	0.91899	85.69664	WerthersOriginal	Mekupelet	13	17	1	y	1	0	1176.38
91.01415	0.91899	92.26458	SkittlesSour4	BisliGrill	15	8	1	y	1	0	739.91
96.01614	0.91899	97.19882	BisliBbq	WerthersOriginal	11	13	0	b	1	0	679.92
99.01557	0.91899	100.766	WerthersOriginal	DoritosGrill	13	16	1	b	1	1	1237.49
105.0166	0.91899	106.467	KinderBuenoWhite2	HispusimShatiah	5	56	1	b	4	1	944.44
109.0172	0.91899	110.6178	Egozi	CrunchShokoVanil	47	49	1	b	2	1	1090.85
121.0193	0.91899	122.5363	CrunchShokoVanil	Bounty	49	53	0	b	2	0	1017.74
124.0199	0.91899	125.5536	BambaSweet	Egozi	43	47	0	y	2	1	1030.16
127.0204	0.91899	128.6299	Egozi	Tapuchips	47	51	1	b	2	1	1105.69
131.0211	0.91899	132.7715	Smarties	CrunchShokoVanil	50	49	1	b	2	1	1250.99
137.0221	0.91899	138.5467	Smarties	BambaSweet	50	43	1	b	2	1	1026.94
140.0226	0.91899	141.5564	Bamba	BisliPizza3	7	14	1	y	1	0	1032.43
149.0243	0.91899	150.9302	Tapuchips	Smarties	51	50	0	b	2	0	1410.77
153.0249	0.91899	154.7469	Tapuchips	Taami	51	52	0	b	2	0	1221.15
157.0256	0.91899	158.4969	Smarties	Tortit	50	48	1	b	2	1	979.49
160.0262	0.91899	161.9434	Taami	Tortit	52	48	1	b	2	1	1414.89
163.0266	0.91899	164.397	Tortit	ClickXLwhite4	48	45	0	y	2	1	880.47
173.0284	0.91899	174.4305	Egozi	Tortit	47	48	1	y	2	0	910.64
177.0137	0.91899	178.5294	BisliGrill	Apropo	8	10	0	b	1	0	1001.33
185.0139	0.91899	186.4475	Twist	KinderBuenoWhite2	55	5	0	y	4	1	927.17
188.0164	0.91899	189.9483	BisliOnion	BisliPizza3	18	14	1	y	1	0	1424.62
