onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1358.204	1	1359.222	Apropo	20	0	1	NaN	NaN
1360.207	1	1361.244	DoritosGrill	15	1	1	650.0946	892.1009
1364.211	1	1365.229	GumiSnakes3	48	0	0	NaN	NaN
1367.198	1	1368.233	BisliPizza3	44	1	0	650.0628	1093.194
1369.2	1	1370.218	Cheetos	3	0	1	NaN	NaN
1372.204	1	1373.222	WerthersOriginal	55	0	0	NaN	NaN
1376.208	1	1377.226	Kitkat	21	0	1	NaN	NaN
1380.213	1	1381.23	ClickXLwhite4	40	0	0	NaN	NaN
1382.198	1	1383.216	KinderBuenoBrown3	4	0	1	NaN	NaN
1387.204	1	1388.24	BabyDoll	47	1	0	600.0463	815.1666
1389.206	1	1390.224	Egozi	14	0	1	NaN	NaN
1391.208	1	1392.226	BambaSweet	56	0	0	NaN	NaN
1397.198	1	1398.216	Tictac	54	0	0	NaN	NaN
1399.201	1	1400.218	Popco	49	0	0	NaN	NaN
1401.203	1	1402.221	Snickers	16	0	1	NaN	NaN
1403.205	1	1404.223	BisliGrill	57	0	0	NaN	NaN
1407.21	1	1408.228	Keifli	19	0	1	NaN	NaN
1411.214	1	1412.232	ChocolateParaMilk3	6	0	1	NaN	NaN
1414.201	1	1415.219	KashitSour	51	0	0	NaN	NaN
1418.205	1	1419.242	Dubonim	52	1	0	616.7182	869.6379
1421.209	1	1422.246	KifkefMaklot2	50	1	0	633.3842	986.3082
1423.211	1	1424.229	HispusimShatiah	46	0	0	NaN	NaN
1427.199	1	1428.235	ClickXLbrown4	10	1	1	666.7152	892.4918
1429.201	1	1430.238	Bamba	12	1	1	683.3814	986
1431.203	1	1432.221	ChocolateParaSucariotKoftzot2	42	0	0	NaN	NaN
1435.208	1	1436.244	Twist	45	1	0	650.0518	899.3214
1437.21	1	1438.228	ChocolateParaMarir2	58	0	0	NaN	NaN
1441.214	1	1442.232	DoritosSourSpicy	17	0	1	NaN	NaN
1445.202	1	1446.22	Twix	9	0	1	NaN	NaN
1448.206	1	1449.226	Halva2	5	0	1	NaN	NaN
1454.212	1	1455.249	CrunchShokoVanil	18	1	1	700.0461	942.535
1456.198	1	1457.218	ClickBalls5	43	0	0	NaN	NaN
1460.202	1	1461.237	Mentos	7	1	1	716.7232	1112.603
1462.205	1	1463.222	SkittlesSour4	22	0	1	NaN	NaN
1464.207	1	1465.225	Shugi	39	0	0	NaN	NaN
1466.209	1	1467.227	BisliBbq	41	0	0	NaN	NaN
1471.198	1	1472.216	Bounty	11	0	1	NaN	NaN
1473.2	1	1474.235	Smarties	53	1	0	666.7433	1082.647
1475.203	1	1476.223	BambaNugat	8	0	1	NaN	NaN
1478.206	1	1479.24	ClickBisquit2	13	1	1	666.7233	925.0498
