onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
261.708	1	262.7425	Bamba	12	1	1	616.7419	839.0834
264.7113	1	265.7292	Tictac	54	0	0	NaN	NaN
266.6966	1	267.7314	Mentos	7	1	1	633.3836	914.4506
268.6991	1	269.7169	Cheetos	3	0	1	NaN	NaN
270.7014	1	271.7192	HispusimShatiah	46	0	0	NaN	NaN
273.7047	1	274.7224	DoritosSourSpicy	17	0	1	NaN	NaN
275.7069	1	276.7248	WerthersOriginal	55	0	0	NaN	NaN
279.7115	1	280.7292	Keifli	19	0	1	NaN	NaN
281.6967	1	282.7149	Egozi	14	0	1	NaN	NaN
286.7026	1	287.7396	CrunchShokoVanil	18	1	1	650.0493	948.472
288.705	1	289.7227	KashitSour	51	0	0	NaN	NaN
292.7093	1	293.7272	ChocolateParaMarir2	58	0	0	NaN	NaN
294.7116	1	295.7293	BambaNugat	8	0	1	NaN	NaN
297.6983	1	298.7162	Shugi	39	0	0	NaN	NaN
302.7039	1	303.7217	BambaSweet	56	0	0	NaN	NaN
304.7061	1	305.724	GumiSnakes3	48	0	0	NaN	NaN
306.7085	1	307.7262	BisliBbq	41	0	0	NaN	NaN
310.7129	1	311.7307	ChocolateParaMilk3	6	0	1	NaN	NaN
314.7007	1	315.7356	KifkefMaklot2	50	1	0	683.396	966.303
318.7052	1	319.7229	Halva2	5	0	1	NaN	NaN
320.7075	1	321.7436	Smarties	53	1	0	700.0579	1039.512
322.7097	1	323.7299	ChocolateParaSucariotKoftzot2	42	0	0	NaN	NaN
324.7119	1	325.7464	ClickBisquit2	13	1	1	666.7174	931.1264
326.6973	1	327.7154	Kitkat	21	0	1	NaN	NaN
332.7042	1	333.722	Bounty	11	0	1	NaN	NaN
335.7076	1	336.7254	Twix	9	0	1	NaN	NaN
337.7099	1	338.7276	BisliGrill	57	0	0	NaN	NaN
339.7122	1	340.7465	Dubonim	52	1	0	650.0457	954.8255
342.6987	1	343.7166	Popco	49	0	0	NaN	NaN
344.7011	1	345.7188	ClickBalls5	43	0	0	NaN	NaN
346.7032	1	347.7212	SkittlesSour4	22	0	1	NaN	NaN
348.7055	1	349.7426	DoritosGrill	15	1	1	683.3874	913.52
351.7089	1	352.7267	Apropo	20	0	1	NaN	NaN
353.7112	1	354.748	Twist	45	1	0	666.7183	939.8691
355.6963	1	356.7145	KinderBuenoBrown3	4	0	1	NaN	NaN
357.699	1	358.7357	ClickXLbrown4	10	1	1	700.053	984.0668
359.7012	1	360.7357	BabyDoll	47	1	0	683.3982	949.8149
365.7078	1	366.7274	ClickXLwhite4	40	0	0	NaN	NaN
368.7113	1	369.7291	Snickers	16	0	1	NaN	NaN
372.6991	1	373.7358	BisliPizza3	44	1	0	700.055	975.9714
