onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.026102	0.9575	3.342905	KifkefMaklot2	BambaSweet	50	46	0	y	2	1	813.69
6.026186	0.9575	7.400565	Cheetos	Tictac	9	12	1	b	1	1	868.6
9.026173	0.9575	10.55983	CrunchBisquitBrown3	PesekZman	51	47	1	y	2	0	1034.62
14.02623	0.9575	15.38508	CrunchBisquitBrown3	Loacker	51	53	1	b	2	1	853.57
17.0263	0.9575	18.43574	ClickXLwhite4	Egozi	16	18	1	b	1	1	907.48
20.02633	0.9575	21.30279	Tapuchips	WerthersOriginal	13	11	0	y	1	1	771.46
34.02654	0.9575	35.24348	GumiSnakes3	Apropo	10	8	0	b	1	0	712.26
38.02638	0.9575	39.46021	Kitkat	PesekZman	49	47	1	b	2	1	933.42
42.02668	0.9575	43.46019	Mars	ChocolateParaCookies5	7	17	0	y	1	1	938.12
45.02668	0.9575	46.4073	BisliBbq	ClickBisquit2	45	48	0	y	2	1	875.11
48.02674	0.9575	49.2269	BambaSweet	BisliBbq	46	45	1	b	2	1	706.04
53.02682	0.9575	54.49367	Loacker	BambaSweet	53	46	0	y	2	1	970.97
56.02691	0.9575	57.34375	KifkefMaklot2	ClickBisquit2	50	48	0	y	2	1	815.88
66.02718	0.9575	67.27726	WerthersOriginal	Mars	11	7	1	b	1	1	760.6
72.02828	0.9575	73.32875	Cheetos	Tapuchips	9	13	1	y	1	0	803.51
75.02882	0.9575	76.51253	ClickXLwhite4	Tictac	16	12	1	b	1	1	990.97
79.02951	0.9575	80.2633	CrunchBisquitBrown3	Bamba	51	52	1	y	2	0	732.29
84.03032	0.9575	85.47747	ClickXLbrown4	CrunchBisquitBrown3	44	51	0	b	2	0	945.48
91.03156	0.9575	92.282	ChocolateParaCookies5	Egozi	17	18	1	b	1	1	761.23
96.0324	0.9575	97.29946	Twix	DoritosNatural	5	56	1	y	4	0	769.39
99.0274	0.9575	100.2334	Hit	ClickXLbrown4	54	44	1	b	2	1	706.39
105.0276	0.9575	106.2444	WerthersOriginal	Dubonim	11	15	1	b	1	1	713.25
109.0276	0.9575	110.4852	Tictac	Mentos	12	14	0	y	1	1	961.2
121.0278	0.9575	122.2447	Dubonim	Mentos	15	14	0	y	1	1	717.01
124.0278	0.9575	125.721	ClickBalls5	Twix	55	5	0	b	4	0	1189.97
127.0278	0.9575	128.1948	Mars	Mentos	7	14	0	y	1	1	664.99
131.0278	0.9575	132.4556	Hit	KifkefMaklot2	54	50	1	b	2	1	922.97
137.028	0.9575	138.4615	Twist	Loacker	43	53	1	y	2	0	935.82
140.0279	0.9575	141.2616	ClickBisquit2	Bamba	48	52	1	y	2	0	729.86
149.0281	0.9575	150.4617	GumiSnakes3	Cheetos	10	9	0	y	1	1	929.64
153.0282	0.9575	154.5285	CrunchBisquitBrown3	KifkefMaklot2	51	50	1	y	2	0	996.6
157.0283	0.9575	158.3785	Egozi	Apropo	18	8	0	y	1	1	850.53
160.0283	0.9575	161.3451	Egozi	WerthersOriginal	18	11	0	y	1	1	818.49
163.0283	0.9575	165.0285	PesekZman	Twist	47	43	0	x	2	NaN	NaN
173.0292	0.9575	174.2796	Bamba	Twist	52	43	0	b	2	0	756.62
177.0298	0.9575	178.1802	Tapuchips	ClickXLwhite4	13	16	0	y	1	1	654.95
185.0312	0.9575	186.4818	Tapuchips	ChocolateParaCookies5	13	17	0	y	1	1	960.58
188.0317	0.9575	189.849	Kitkat	Loacker	49	53	1	y	2	0	1325.05
