onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1031.53	1	1032.548	BambaSweet	55	0	0	NaN	NaN
1036.519	1	1037.556	BisliBbq	43	1	0	650.0691	1027.869
1038.521	1	1039.539	Popco	15	0	1	NaN	NaN
1040.523	1	1041.541	GumiWine2	56	0	0	NaN	NaN
1046.53	1	1047.548	ClickBisquit2	22	0	1	NaN	NaN
1048.515	1	1049.533	Mekupelet	3	0	1	NaN	NaN
1051.519	1	1052.556	PesekZman	9	1	1	583.4095	963.6835
1053.521	1	1054.539	WerthersOriginal	53	0	0	NaN	NaN
1057.526	1	1058.562	ChocolateParaCookies5	54	1	0	600.0671	965.0095
1059.528	1	1060.546	CrunchBisquitBrown3	6	0	1	NaN	NaN
1064.517	1	1065.535	Tortit	5	0	1	NaN	NaN
1071.525	1	1072.542	HappyHippo	13	0	1	NaN	NaN
1073.527	1	1074.545	Apropo	19	0	1	NaN	NaN
1076.53	1	1077.548	CrunchBisquitWhite2	12	0	1	NaN	NaN
1079.517	1	1080.552	Dubonim	51	1	0	616.7581	989.5781
1083.522	1	1084.539	BisliGrill	20	0	1	NaN	NaN
1087.526	1	1088.544	ChocolateParaMarir2	40	0	0	NaN	NaN
1091.531	1	1092.566	DoritosGrill	16	1	1	600.0464	968.1469
1094.517	1	1095.535	KashitSour	41	0	0	NaN	NaN
1100.524	1	1101.542	Bounty	47	0	0	NaN	NaN
1102.526	1	1103.544	Snickers	21	0	1	NaN	NaN
1105.53	1	1106.547	Loacker	18	0	1	NaN	NaN
1107.532	1	1108.568	BagaleShtuhim	49	1	0	633.3782	990.7676
1109.517	1	1110.535	Keifli	52	0	0	NaN	NaN
1111.52	1	1112.555	Twix	14	1	1	616.7233	955.0204
1114.523	1	1115.559	Taami	11	1	1	633.385	935.6604
1118.528	1	1119.545	SkittlesSour4	45	0	0	NaN	NaN
1120.53	1	1121.548	ChocolateParaMilk3	50	0	0	NaN	NaN
1122.532	1	1123.55	Twist	44	0	0	NaN	NaN
1124.518	1	1125.535	CrunchShokoVanil	10	0	1	NaN	NaN
1126.52	1	1127.555	BisliPizza3	46	1	0	650.0502	1003.034
1128.522	1	1129.54	Tictac	57	0	0	NaN	NaN
1132.527	1	1133.544	ChocolateParaSucariotKoftzot2	58	0	0	NaN	NaN
1136.531	1	1137.549	BisliOnion	39	0	0	NaN	NaN
1138.516	1	1139.554	Shugi	8	1	1	650.047	998.3874
1140.519	1	1141.555	DoritosSourSpicy	17	1	1	666.7167	1027.77
1142.521	1	1143.539	Kitkat	7	0	1	NaN	NaN
1144.523	1	1145.56	GumiSnakes3	48	1	0	600.0549	959.3255
1150.53	1	1151.55	ClickXLwhite4	42	0	0	NaN	NaN
1152.532	1	1153.55	KinderBuenoWhite2	4	0	1	NaN	NaN
