onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
2423.976	1	2424.994	Popco	15	0	1	NaN	NaN
2426.962	1	2427.997	BisliBbq	43	1	0	650.0801	1016.403
2428.965	1	2429.983	CrunchBisquitWhite2	12	0	1	NaN	NaN
2430.967	1	2432.003	BisliPizza3	46	1	0	600.0807	899.6391
2432.969	1	2434.006	DoritosSourSpicy	17	1	1	650.0695	937.3259
2435.973	1	2437.007	Twix	14	1	1	666.7136	982.0391
2437.975	1	2438.993	ClickXLwhite4	42	0	0	NaN	NaN
2441.963	1	2442.981	Tortit	5	0	1	NaN	NaN
2443.965	1	2444.983	Bounty	47	0	0	NaN	NaN
2448.971	1	2449.988	KashitSour	41	0	0	NaN	NaN
2450.973	1	2451.991	Tictac	57	0	0	NaN	NaN
2454.977	1	2455.995	BisliOnion	39	0	0	NaN	NaN
2456.963	1	2457.981	ChocolateParaSucariotKoftzot2	58	0	0	NaN	NaN
2459.966	1	2461.001	Shugi	8	1	1	683.3831	1004.583
2464.972	1	2465.99	SkittlesSour4	45	0	0	NaN	NaN
2466.974	1	2467.992	GumiWine2	56	0	0	NaN	NaN
2468.976	1	2469.994	BambaSweet	55	0	0	NaN	NaN
2472.964	1	2473.982	Keifli	52	0	0	NaN	NaN
2476.969	1	2477.987	Twist	44	0	0	NaN	NaN
2480.973	1	2482.008	PesekZman	9	1	1	633.3789	997.4456
2482.976	1	2483.993	ClickBisquit2	22	0	1	NaN	NaN
2484.978	1	2486.014	ChocolateParaCookies5	54	1	0	616.7181	969.0085
2486.963	1	2488	Taami	11	1	1	650.0548	1007.857
2488.966	1	2489.983	Kitkat	7	0	1	NaN	NaN
2494.972	1	2495.99	ChocolateParaMilk3	50	0	0	NaN	NaN
2497.976	1	2499.01	BagaleShtuhim	49	1	0	633.377	1011.15
2499.978	1	2501.015	DoritosGrill	16	1	1	600.0457	944.8071
2501.963	1	2502.981	CrunchShokoVanil	10	0	1	NaN	NaN
2504.967	1	2505.985	BisliGrill	20	0	1	NaN	NaN
2506.969	1	2507.987	ChocolateParaMarir2	40	0	0	NaN	NaN
2508.971	1	2509.989	CrunchBisquitBrown3	6	0	1	NaN	NaN
2510.974	1	2512.008	Dubonim	51	1	0	583.4002	965.093
2513.977	1	2514.995	WerthersOriginal	53	0	0	NaN	NaN
2515.979	1	2516.997	Snickers	21	0	1	NaN	NaN
2517.965	1	2518.983	KinderBuenoWhite2	4	0	1	NaN	NaN
2519.967	1	2520.985	Apropo	19	0	1	NaN	NaN
2521.969	1	2522.987	Loacker	18	0	1	NaN	NaN
2527.976	1	2529.012	GumiSnakes3	48	1	0	600.0524	970.7964
2530.962	1	2531.981	HappyHippo	13	0	1	NaN	NaN
2534.967	1	2535.985	Mekupelet	3	0	1	NaN	NaN
