onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1368.995	1	1370.014	ClickXLbrown4	42	0	0	NaN	NaN
1370.981	1	1372.017	BambaSweet	54	1	0	750.0703	910.3817
1374.986	1	1376.003	KashitSour	52	0	0	NaN	NaN
1377.989	1	1379.007	Cheetos	21	0	1	NaN	NaN
1379.991	1	1381.009	BabyDoll	53	0	0	NaN	NaN
1382.995	1	1384.012	Popco	40	0	0	NaN	NaN
1386.982	1	1388.018	BisliOnion	17	1	1	750.0645	940.5951
1390.987	1	1392.022	Bounty	49	1	0	766.715	912.2374
1392.989	1	1394.007	ChocolateParaCookies5	41	0	0	NaN	NaN
1397.995	1	1399.013	Tortit	58	0	0	NaN	NaN
1399.98	1	1401.017	Smarties	46	1	0	783.3904	943.0787
1401.983	1	1403	Twist	47	0	0	NaN	NaN
1407.989	1	1409.026	CrunchBisquitBrown3	8	1	1	766.7342	949.8209
1409.991	1	1411.028	Hit	43	1	0	800.05	971.6116
1411.994	1	1413.011	Snickers	10	0	1	NaN	NaN
1413.996	1	1415.032	CrunchBisquitWhite2	9	1	1	783.3905	1007.175
1417.984	1	1419.02	Keifli	14	1	1	733.3787	947.294
1421.988	1	1423.006	Halva2	50	0	0	NaN	NaN
1424.992	1	1426.009	Taami	4	0	1	NaN	NaN
1428.996	1	1430.014	Tictac	56	0	0	NaN	NaN
1431.983	1	1433.018	Mars	16	1	1	750.0542	988.1622
1433.985	1	1435.02	HispusimShatiah	51	1	0	816.7166	1010.067
1437.99	1	1439.007	DoritosSourSpicy	6	0	1	NaN	NaN
1439.992	1	1441.009	Mentos	22	0	1	NaN	NaN
1441.994	1	1443.029	BisliPizza3	48	1	0	766.7215	952.8635
1445.982	1	1447	ClickXLwhite4	55	0	0	NaN	NaN
1447.984	1	1449.002	BagaleShtuhim	12	0	1	NaN	NaN
1451.989	1	1453.007	SkittlesSour4	3	0	1	NaN	NaN
1455.993	1	1457.011	Apropo	15	0	1	NaN	NaN
1458.996	1	1460.014	ChocolateParaMarir2	7	0	1	NaN	NaN
1464.987	1	1466.023	PesekZman	11	1	1	766.7105	928.5176
1466.989	1	1468.006	SkittlesFruits2	18	0	1	NaN	NaN
1470.993	1	1472.011	GumiSnakes3	57	0	0	NaN	NaN
1472.996	1	1474.013	KinderBuenoBrown3	20	0	1	NaN	NaN
1474.981	1	1475.999	Bamba	5	0	1	NaN	NaN
1476.983	1	1478.001	ChocolateParaSucariotKoftzot2	19	0	1	NaN	NaN
1481.989	1	1483.007	KinderJoy	39	0	0	NaN	NaN
1483.991	1	1485.009	DoritosGrill	44	0	0	NaN	NaN
1485.993	1	1487.011	Dubonim	13	0	1	NaN	NaN
1488.997	1	1490.015	ChocolateParaMilk3	45	0	0	NaN	NaN
