onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
985.9992	1	987.017	DoritosSourSpicy	6	0	1	NaN	NaN
988.0014	1	989.0194	KinderJoy	39	0	0	NaN	NaN
991.989	1	993.0256	PesekZman	11	1	1	783.4028	974.0559
994.9926	1	996.0274	CrunchBisquitBrown3	8	1	1	800.0432	1002.667
996.9949	1	998.0128	Snickers	10	0	1	NaN	NaN
999.9983	1	1001.017	Bamba	5	0	1	NaN	NaN
1003.986	1	1005.004	SkittlesFruits2	18	0	1	NaN	NaN
1007.99	1	1009.027	Bounty	49	1	0	783.3974	948.6121
1009.993	1	1011.011	Twist	47	0	0	NaN	NaN
1014.998	1	1016.033	BambaSweet	54	1	0	800.054	980.7105
1017.001	1	1018.019	Mentos	22	0	1	NaN	NaN
1018.986	1	1020.004	DoritosGrill	44	0	0	NaN	NaN
1024.993	1	1026.029	Mars	16	1	1	750.0556	986.1589
1026.995	1	1028.013	Popco	40	0	0	NaN	NaN
1028.997	1	1030.034	Keifli	14	1	1	766.7123	949.7059
1031	1	1032.017	ClickXLwhite4	55	0	0	NaN	NaN
1034.988	1	1036.006	GumiSnakes3	57	0	0	NaN	NaN
1038.992	1	1040.01	Tortit	58	0	0	NaN	NaN
1041.995	1	1043.033	BisliPizza3	48	1	0	816.7149	1095.743
1046	1	1047.019	KashitSour	52	0	0	NaN	NaN
1048.986	1	1050.023	HispusimShatiah	51	1	0	766.7198	960.8034
1050.989	1	1052.007	BagaleShtuhim	12	0	1	NaN	NaN
1054.993	1	1056.011	Taami	4	0	1	NaN	NaN
1056.995	1	1058.013	Tictac	56	0	0	NaN	NaN
1058.998	1	1060.015	ChocolateParaMarir2	7	0	1	NaN	NaN
1063.002	1	1064.038	Smarties	46	1	0	783.3739	952.8372
1064.988	1	1066.006	Apropo	15	0	1	NaN	NaN
1068.992	1	1070.01	Cheetos	21	0	1	NaN	NaN
1072.997	1	1074.015	ClickXLbrown4	42	0	0	NaN	NaN
1076	1	1077.037	CrunchBisquitWhite2	9	1	1	783.3836	962.9873
1081.99	1	1083.008	Dubonim	13	0	1	NaN	NaN
1083.992	1	1085.01	BabyDoll	53	0	0	NaN	NaN
1087.997	1	1089.015	ChocolateParaCookies5	41	0	0	NaN	NaN
1089.999	1	1091.017	ChocolateParaMilk3	45	0	0	NaN	NaN
1091.985	1	1093.002	SkittlesSour4	3	0	1	NaN	NaN
1093.987	1	1095.023	Hit	43	1	0	800.0478	968.132
1098.993	1	1100.011	Halva2	50	0	0	NaN	NaN
1100.995	1	1102.013	ChocolateParaSucariotKoftzot2	19	0	1	NaN	NaN
1102.997	1	1104.032	BisliOnion	17	1	1	800.0454	981.9232
1106	1	1107.018	KinderBuenoBrown3	20	0	1	NaN	NaN
