onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.012075	0.9575	3.362271	Smarties	Halva2	46	50	1	y	2	0	841.19
6.012595	0.9575	7.56311	BisliPizza3	Twist	48	47	1	b	2	1	1038.67
13.0138	0.9575	14.49766	CrunchBisquitBrown3	ChocolateParaMarir2	8	7	1	b	1	1	971.46
16.01657	0.9575	17.28144	ChocolateParaMarir2	BisliOnion	7	17	0	y	1	1	767.68
21.01523	0.9575	22.34587	Apropo	Keifli	15	14	0	b	1	0	821.03
31.01696	0.9575	32.60072	PesekZman	ChocolateParaMarir2	11	7	1	b	1	1	1078.3
34.01757	0.9575	35.6512	Keifli	Dubonim	14	13	1	y	1	0	1128.69
37.01803	0.9575	38.46848	DoritosSourSpicy	ClickXLwhite4	6	55	1	b	4	1	949.24
46.01956	0.9575	47.26292	BagaleShtuhim	PesekZman	12	11	0	b	1	0	743.69
49.02013	0.9575	50.95399	BisliOnion	Apropo	17	15	1	y	1	0	1429.13
59.0219	0.9575	60.67234	BambaSweet	BabyDoll	54	53	1	y	2	0	1147.36
64.02275	0.9575	65.49655	KashitSour	HispusimShatiah	52	51	0	y	2	1	975.51
69.02359	0.9575	70.97986	Smarties	KashitSour	46	52	1	b	2	1	1453.67
77.02501	0.9575	78.39663	Twist	BambaSweet	47	54	0	b	2	0	873.25
84.01315	0.9575	85.49679	BagaleShtuhim	CrunchBisquitBrown3	12	8	0	b	1	0	971.1
88.01321	0.9575	90.01335	DoritosGrill	Hit	44	43	0	x	2	NaN	NaN
91.01329	0.9575	92.3967	SkittlesFruits2	CrunchBisquitBrown3	18	8	0	y	1	1	880.97
96.01337	0.9575	97.16214	CrunchBisquitBrown3	Apropo	8	15	1	b	1	1	636.89
99.01334	0.9575	100.4636	Snickers	Mars	10	16	0	y	1	1	947.92
107.0135	0.9575	108.2973	Snickers	Keifli	10	14	0	y	1	1	781.74
113.0144	0.9575	114.115	SkittlesFruits2	Mars	18	16	0	y	1	1	598.89
118.017	0.9575	119.2659	Halva2	HispusimShatiah	50	51	0	y	2	1	753.23
123.0163	0.9575	124.3667	BambaSweet	Halva2	54	50	1	y	2	0	848.93
126.018	0.9575	127.9674	BambaSweet	ChocolateParaMilk3	54	45	1	y	2	0	1452.31
140.0193	0.9575	141.3364	CrunchBisquitWhite2	Apropo	9	15	1	y	1	0	816.94
143.0199	0.9575	144.5142	BabyDoll	HispusimShatiah	53	51	0	y	2	1	991.41
147.0205	0.9575	148.7309	Bounty	KashitSour	49	52	1	b	2	1	1205.79
151.0212	0.9575	152.5142	Mars	Apropo	16	15	1	y	1	0	991.1
154.0218	0.9575	155.6307	Twist	Bounty	47	49	0	b	2	0	1105.49
157.022	0.9575	158.6394	Twist	Hit	47	43	0	y	2	1	1118.22
163.023	0.9575	164.5978	BisliPizza3	ChocolateParaMilk3	48	45	1	b	2	1	1074.23
169.0244	0.9575	170.5978	DoritosGrill	HispusimShatiah	44	51	0	b	2	0	1080.88
172.0249	0.9575	173.6753	Twist	Smarties	47	46	0	b	2	0	1151.4
175.0254	0.9575	176.4811	Hit	BabyDoll	43	53	1	b	2	1	960.91
179.0261	0.9575	180.3814	DoritosSourSpicy	Tictac	6	56	1	b	4	1	855.2
182.0168	0.9575	183.3937	Dubonim	Mars	13	16	0	b	1	0	867.43
185.0145	0.9575	186.6648	Dubonim	BisliOnion	13	17	0	b	1	0	1139.79
188.0152	0.9575	189.5315	BisliOnion	SkittlesFruits2	17	18	1	b	1	1	1014.04
