onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.032691	0.9575	3.399656	BabyDoll	BisliPizza3	53	48	0	y	2	1	877.52
9.032833	0.9575	10.36637	ChocolateParaMarir2	Mars	7	16	0	y	1	1	839.38
22.03379	0.9575	23.43434	BambaSweet	KashitSour	54	52	1	y	2	0	914.41
26.03306	0.9575	27.65167	HispusimShatiah	Halva2	51	50	1	y	2	0	1118.15
31.03316	0.9575	32.35239	BagaleShtuhim	PesekZman	12	11	0	b	1	0	828.05
34.03323	0.9575	35.83344	Keifli	BagaleShtuhim	14	12	1	y	1	0	1298.99
39.03325	0.9575	40.80014	BagaleShtuhim	BisliOnion	12	17	0	b	1	0	1268.97
43.03333	0.9575	44.48803	KashitSour	Smarties	52	46	0	y	2	1	965.88
52.03345	0.9575	53.40037	ChocolateParaMarir2	CrunchBisquitWhite2	7	9	0	y	1	1	869.76
57.03352	0.9575	58.35704	Smarties	BabyDoll	46	53	1	b	2	1	831.69
61.03361	0.9575	62.50048	Twist	BambaSweet	47	54	0	b	2	0	967.61
68.03363	0.9575	69.36715	Mars	Dubonim	16	13	1	b	1	1	836.58
72.03372	0.9575	73.83391	Mars	Apropo	16	15	1	y	1	0	1306.49
78.03377	0.9575	79.4839	BambaSweet	Halva2	54	50	1	y	2	0	949.44
83.03388	0.9575	84.51749	Apropo	Keifli	15	14	0	b	1	0	984.31
87.0339	0.9575	88.83419	CrunchBisquitWhite2	Snickers	9	10	1	y	1	0	1300.31
90.03401	0.9575	91.9509	Smarties	Halva2	46	50	1	y	2	0	1428.2
93.03397	0.9575	94.69669	Bounty	Halva2	49	50	1	y	2	0	1166.24
97.03403	0.9575	98.81754	ChocolateParaMarir2	PesekZman	7	11	0	y	1	1	1288.19
110.0342	0.9575	111.6512	DoritosGrill	BambaSweet	44	54	0	b	2	0	1123.01
114.0343	0.9575	115.3004	BisliPizza3	KashitSour	48	52	1	b	2	1	765.91
117.0173	0.9575	118.7179	Twist	Smarties	47	46	0	b	2	0	1183.88
122.0344	0.9575	123.6851	ClickXLwhite4	Bamba	55	5	0	y	4	1	1152.85
125.0183	0.9575	127.0187	DoritosGrill	Hit	44	43	0	x	2	NaN	NaN
129.0189	0.9575	130.4697	Smarties	ChocolateParaMilk3	46	45	1	y	2	0	940.3
135.0203	0.9575	136.2014	Hit	KashitSour	43	52	1	b	2	1	667.93
138.0346	0.9575	139.1378	Tictac	Bamba	56	5	0	y	4	1	609.57
142.0214	0.9575	143.3219	BisliOnion	Apropo	17	15	1	b	1	1	792.77
147.0223	0.9575	148.1727	ChocolateParaMilk3	BisliPizza3	45	48	0	y	2	1	647.89
151.023	0.9575	152.185	BisliOnion	SkittlesFruits2	17	18	1	b	1	1	651.25
163.025	0.9575	164.435	HispusimShatiah	KashitSour	51	52	1	b	2	1	903.19
169.0261	0.9575	170.5765	PesekZman	SkittlesFruits2	11	18	1	b	1	1	1049.12
172.0267	0.9575	173.4185	Twist	HispusimShatiah	47	51	0	b	2	0	888.54
176.0274	0.9575	177.311	BagaleShtuhim	CrunchBisquitWhite2	12	9	0	b	1	0	779.84
179.0278	0.9575	180.2186	Keifli	Snickers	14	10	1	b	1	1	692.39
182.0284	0.9575	183.3019	Mars	SkittlesFruits2	16	18	1	b	1	1	774.82
185.0289	0.9575	186.5855	Snickers	Mars	10	16	0	y	1	1	1054.27
188.0295	0.9575	189.2797	Dubonim	PesekZman	13	11	0	b	1	0	748.76
