onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1860.373	1	1861.39	HispusimShatiah	40	0	0	NaN	NaN
1863.376	1	1864.412	KinderBuenoWhite2	14	1	1	916.7433	866.8722
1865.361	1	1866.38	BambaSweet	45	0	0	NaN	NaN
1867.364	1	1868.382	Apropo	6	0	1	NaN	NaN
1869.366	1	1870.384	ClickXLbrown4	20	0	1	NaN	NaN
1872.37	1	1873.387	GumiSnakes3	53	0	0	NaN	NaN
1874.372	1	1875.408	Halva2	54	1	0	783.3979	775.2126
1878.376	1	1879.394	Dubonim	18	0	1	NaN	NaN
1880.362	1	1881.398	ClickBisquit2	9	1	1	916.7332	1089.04
1885.368	1	1886.385	KifkefMaklot2	7	0	1	NaN	NaN
1887.37	1	1888.405	Loacker	16	1	1	866.7226	1049.192
1891.374	1	1892.393	DoritosGrill	42	0	0	NaN	NaN
1893.376	1	1894.411	CrunchShokoVanil	46	1	0	800.0552	962.4986
1896.363	1	1897.381	Cheetos	39	0	0	NaN	NaN
1901.369	1	1902.404	KashitSour	49	1	0	816.7224	914.0412
1903.371	1	1904.389	ChocolateParaSucariotKoftzot2	21	0	1	NaN	NaN
1905.373	1	1906.408	Bounty	11	1	1	816.7091	1013.722
1909.378	1	1910.396	BabyDoll	58	0	0	NaN	NaN
1913.366	1	1914.401	Tortit	43	1	0	833.3845	1013.357
1917.37	1	1918.388	BagaleShtuhim	44	0	0	NaN	NaN
1919.372	1	1920.39	GumiWine2	41	0	0	NaN	NaN
1921.375	1	1922.392	SkittlesFruits2	15	0	1	NaN	NaN
1923.377	1	1924.395	BisliBbq	13	0	1	NaN	NaN
1925.362	1	1926.38	Tapuchips	50	0	0	NaN	NaN
1931.369	1	1932.387	HappyHippo	55	0	0	NaN	NaN
1934.372	1	1935.39	ClickXLwhite4	47	0	0	NaN	NaN
1936.375	1	1937.411	Keifli	17	1	1	766.7453	948.2007
1938.377	1	1939.395	CrunchBisquitBrown3	3	0	1	NaN	NaN
1941.364	1	1942.381	CrunchBisquitWhite2	4	0	1	NaN	NaN
1943.366	1	1944.384	ChocolateParaMarir2	10	0	1	NaN	NaN
1945.368	1	1946.386	DoritosSourSpicy	57	0	0	NaN	NaN
1947.37	1	1948.405	Taami	51	1	0	783.3792	960.5702
1950.374	1	1951.392	Mentos	56	0	0	NaN	NaN
1952.376	1	1953.411	ChocolateParaCookies5	8	1	1	783.3816	954.9992
1954.378	1	1955.396	BisliOnion	5	0	1	NaN	NaN
1956.364	1	1957.382	BisliPizza3	12	0	1	NaN	NaN
1958.366	1	1959.402	Twist	48	1	0	800.0563	988.7343
1964.373	1	1965.391	Hit	19	0	1	NaN	NaN
1967.376	1	1968.394	WerthersOriginal	52	0	0	NaN	NaN
1971.364	1	1972.382	Mars	22	0	1	NaN	NaN
