onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.018452	0.91899	3.486224	ChocolateParaMarir2	Twist	47	54	1	b	2	1	961.38
5.018434	0.91899	6.502094	CrunchBisquitWhite2	Keifli	7	11	1	b	1	1	981.41
8.018958	0.91899	9.43599	CrunchBisquitBrown3	Keifli	15	11	1	b	1	1	912.85
13.01984	0.91899	14.43691	WerthersOriginal	BisliPizza3	5	55	1	y	4	0	918
18.02072	0.91899	19.3522	ChocolateParaMarir2	Bounty	47	49	1	b	2	1	826.12
25.02199	0.91899	26.83567	GumiSnakes3	Shugi	53	43	1	b	2	1	1309.85
29.02264	0.91899	30.38561	ChocolateParaSucariotKoftzot2	Apropo	17	10	0	b	1	0	859.22
32.02314	0.91899	33.69023	Shugi	HappyHippo	43	52	0	b	2	0	1163.69
39.02435	0.91899	40.49152	KinderBuenoWhite2	Loacker	9	12	0	b	1	0	967.49
43.02515	0.91899	44.6192	Keifli	Apropo	11	10	0	b	1	0	1093.69
46.02564	0.91899	47.5927	BisliBbq	Egozi	45	51	1	b	2	1	1073.19
50.02633	0.91899	51.3526	DoritosSourSpicy	Twist	44	54	1	b	2	1	828.52
54.027	0.91899	55.39404	ChocolateParaMarir2	Smarties	47	46	1	b	2	1	872.86
59.01935	0.91899	60.42829	BisliBbq	Twist	45	54	1	b	2	1	904.51
63.01932	0.91899	64.38618	Kitkat	ChocolateParaCookies5	16	13	0	y	1	1	868.52
67.01937	0.91899	68.31952	ChocolateParaCookies5	Mars	13	8	1	b	1	1	800.48
70.01945	0.91899	71.28643	KinderBuenoWhite2	CrunchBisquitWhite2	9	7	0	y	1	1	766.38
80.01962	0.91899	81.29861	ChocolateParaCookies5	Mentos	13	14	1	b	1	1	773.24
84.01968	0.91899	85.49935	Loacker	Keifli	12	11	1	y	1	0	975.16
87.0197	0.91899	88.26985	DoritosSourSpicy	Smarties	44	46	1	b	2	1	752.15
90.01979	0.91899	91.55324	ClickBisquit2	Shugi	50	43	1	y	2	0	1027.06
94.01987	0.91899	95.76996	BabyDoll	HappyHippo	48	52	0	y	2	1	1249.01
100.0199	0.91899	101.4201	ClickBlackWhite3	Mars	18	8	1	b	1	1	902.97
103.0199	0.91899	104.3867	Twist	GumiSnakes3	54	53	0	y	2	1	862.91
106.02	0.91899	107.3034	Bounty	HappyHippo	49	52	0	y	2	1	781.88
110.0202	0.91899	111.3039	BisliBbq	Smarties	45	46	1	b	2	1	782.68
113.0207	0.91899	114.3377	Egozi	GumiSnakes3	51	53	0	y	2	1	815.14
116.0213	0.91899	117.6217	GumiSnakes3	Bounty	53	49	1	b	2	1	1096.56
130.0238	0.91899	131.6038	Mars	Loacker	8	12	0	b	1	0	1079.07
140.0254	0.91899	141.4925	Twist	HappyHippo	54	52	0	y	2	1	972.4
146.0265	0.91899	147.1935	Kitkat	ClickBlackWhite3	16	18	0	y	1	1	672.39
150.0206	0.91899	151.5207	ChocolateParaSucariotKoftzot2	Loacker	17	12	0	b	1	0	997.26
156.0207	0.91899	157.4286	BisliPizza3	KinderBuenoBrown3	55	6	0	y	4	1	910.2
160.0207	0.91899	161.596	ChocolateParaSucariotKoftzot2	CrunchBisquitBrown3	17	15	0	b	1	0	1075.14
166.0209	0.91899	167.3376	Egozi	DoritosSourSpicy	51	44	0	y	2	1	812.94
178.021	0.91899	179.3211	Mars	CrunchBisquitBrown3	8	15	0	y	1	1	802.84
181.0211	0.91899	182.3546	Apropo	Mentos	10	14	1	b	1	1	837.81
188.0339	0.91899	189.6046	Kitkat	Loacker	16	12	0	y	1	1	1084.91
