onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.019426	0.91899	3.420795	ClickBisquit2	PesekZman	48	47	1	b	2	1	902.4
5.019954	0.91899	6.337033	Twist	KifkefMaklot2	43	50	1	b	2	1	816.89
8.020541	0.91899	9.33474	Mars	Mentos	7	14	0	y	1	1	804.29
13.02128	0.91899	14.28831	Apropo	Dubonim	8	15	1	b	1	1	764.55
18.02222	0.91899	19.3016	KifkefMaklot2	CrunchBisquitBrown3	50	51	0	b	2	0	773.62
25.02347	0.91899	26.28501	WerthersOriginal	Tictac	11	12	1	b	1	1	757.38
29.02416	0.91899	30.15778	Mars	Apropo	7	8	0	y	1	1	633.68
32.02468	0.91899	33.33518	Twist	ClickXLbrown4	43	44	1	y	2	0	810.15
39.02589	0.91899	40.16853	Mentos	Egozi	14	18	1	b	1	1	643.94
43.02663	0.91899	44.19373	Twist	PesekZman	43	47	1	y	2	0	663.2
46.02718	0.91899	47.1941	ChocolateParaCookies5	Egozi	17	18	1	b	1	1	668.65
50.02785	0.91899	51.25226	KifkefMaklot2	ClickBisquit2	50	48	0	y	2	1	728
54.02855	0.91899	55.35209	PesekZman	Hit	47	54	0	y	2	1	827.29
59.02944	0.91899	60.24636	BambaSweet	KifkefMaklot2	46	50	1	b	2	1	716.39
63.03011	0.91899	64.20233	Mars	ClickXLwhite4	7	16	0	y	1	1	678.72
67.03087	0.91899	68.19781	GumiSnakes3	Mentos	10	14	0	b	1	0	670.97
70.01887	0.91899	71.169	Egozi	WerthersOriginal	18	11	0	y	1	1	647.94
80.01899	0.91899	81.4025	Bamba	ClickBisquit2	52	48	0	b	2	0	882.85
84.01908	0.91899	85.28591	BisliBbq	Hit	45	54	0	y	2	1	755.75
87.01909	0.91899	88.76933	CrunchBisquitBrown3	BisliBbq	51	45	1	y	2	0	1239.74
90.01911	0.91899	91.11932	PesekZman	BambaSweet	47	46	0	y	2	1	592.72
94.01919	0.91899	95.30274	GumiSnakes3	Cheetos	10	9	0	b	1	0	779.64
100.0199	0.91899	101.2195	ChocolateParaCookies5	Tictac	17	12	1	b	1	1	688.96
103.0205	0.91899	104.2542	BisliBbq	BambaSweet	45	46	0	y	2	1	735.39
106.021	0.91899	107.188	ClickXLbrown4	Hit	44	54	0	b	2	0	666.89
110.0217	0.91899	111.2221	CrunchBisquitBrown3	ClickXLbrown4	51	44	1	y	2	0	704.09
113.0222	0.91899	114.2697	Twix	DoritosNatural	5	56	1	y	4	0	739.6
116.0228	0.91899	117.2531	WerthersOriginal	Dubonim	11	15	1	b	1	1	724.06
130.0252	0.91899	131.2589	Mars	WerthersOriginal	7	11	0	y	1	1	737.64
140.0269	0.91899	141.3273	Loacker	BambaSweet	53	46	0	y	2	1	796.94
146.028	0.91899	147.2201	Tictac	Cheetos	12	9	0	y	1	1	688.9
150.0286	0.91899	151.179	Dubonim	ClickXLwhite4	15	16	0	y	1	1	654.22
156.0297	0.91899	157.3703	Mentos	Tictac	14	12	1	b	1	1	845.12
160.0304	0.91899	161.2869	Hit	KifkefMaklot2	54	50	1	b	2	1	756.39
166.0314	0.91899	167.2704	ChocolateParaCookies5	Mars	17	7	1	b	1	1	747.4
178.0204	0.91899	179.3039	Dubonim	Mentos	15	14	0	y	1	1	782.46
181.0205	0.91899	182.2844	Twix	ClickBalls5	5	55	1	b	4	1	756.36
188.0206	0.91899	189.3873	BambaSweet	ClickXLbrown4	46	44	1	b	2	1	866.2
