onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.030192	0.91899	3.564641	Mars	Mentos	7	14	0	y	1	1	1034.67
6.030225	0.91899	7.313738	Mentos	Dubonim	14	15	1	b	1	1	786.64
13.03032	0.91899	14.29718	BambaSweet	BisliBbq	46	45	1	b	2	1	765.57
16.03047	0.91899	17.53053	CrunchBisquitBrown3	Loacker	51	53	1	y	2	0	1008.4
21.03045	0.91899	22.38063	Mars	ClickXLwhite4	7	16	0	y	1	1	855.42
31.03067	0.91899	32.41406	Apropo	Dubonim	8	15	1	b	1	1	892.16
34.03061	0.91899	35.48078	Kitkat	KifkefMaklot2	49	50	1	b	2	1	957.26
37.03093	0.91899	38.2979	PesekZman	BambaSweet	47	46	0	y	2	1	769.95
46.0326	0.91899	47.51618	Hit	PesekZman	54	47	1	b	2	1	986.27
49.03092	0.91899	50.48344	BisliBbq	ClickBisquit2	45	48	0	y	2	1	957.94
59.03102	0.91899	60.2684	Dubonim	Cheetos	15	9	0	y	1	1	740.86
64.03107	0.91899	65.38595	ClickXLwhite4	Tictac	16	12	1	b	1	1	858.8
69.03119	0.91899	70.38148	Tictac	Apropo	12	8	0	y	1	1	849.7
77.03138	0.91899	78.30494	GumiSnakes3	ChocolateParaCookies5	10	17	0	b	1	0	781.49
84.03144	0.91899	85.65625	Kitkat	Bamba	49	52	1	y	2	0	1130.47
88.03157	0.91899	89.33163	Mars	ChocolateParaCookies5	7	17	0	y	1	1	807.29
91.03148	0.91899	92.54071	ClickBisquit2	Loacker	48	53	1	b	2	1	1010.4
96.03155	0.91899	97.4484	Apropo	Mars	8	7	1	b	1	1	920.32
99.03161	0.91899	100.815	Twix	DoritosNatural	5	56	1	b	4	1	1286.27
107.0318	0.91899	108.7486	ClickXLbrown4	Kitkat	44	49	0	y	2	1	1216.1
113.0318	0.91899	114.4319	GumiSnakes3	Apropo	10	8	0	b	1	0	905.1
118.0319	0.91899	119.5487	ClickBisquit2	PesekZman	48	47	1	b	2	1	1024.96
123.032	0.91899	124.3321	CrunchBisquitBrown3	Bamba	51	52	1	y	2	0	806.9
126.032	0.91899	127.9821	BisliBbq	CrunchBisquitBrown3	45	51	0	y	2	1	1451.87
140.0322	0.91899	141.7157	Tapuchips	Cheetos	13	9	0	y	1	1	1182.67
143.0322	0.91899	144.4166	Loacker	Kitkat	53	49	0	y	2	1	893.62
147.0169	0.91899	148.4657	Mentos	Tictac	14	12	1	b	1	1	934
151.0175	0.91899	152.5679	ClickBalls5	Twix	55	5	0	y	4	1	1035.35
154.0324	0.91899	155.3019	Mentos	Egozi	14	18	1	b	1	1	771.52
157.0325	0.91899	158.4659	Loacker	Twist	53	43	0	b	2	0	935.4
163.0326	0.91899	164.4035	ClickXLbrown4	ClickBisquit2	44	48	0	y	2	1	880.32
169.0326	0.91899	170.3377	Bamba	Twist	52	43	0	b	2	0	813.33
172.0327	0.91899	173.3383	ChocolateParaCookies5	Tictac	17	12	1	b	1	1	807.17
175.0327	0.91899	176.2054	Egozi	ChocolateParaCookies5	18	17	0	y	1	1	683.17
179.0224	0.91899	180.3829	CrunchBisquitBrown3	KifkefMaklot2	51	50	1	y	2	0	852.5
182.0229	0.91899	183.2996	WerthersOriginal	Tapuchips	11	13	1	b	1	1	773.94
185.0235	0.91899	186.3406	Cheetos	Egozi	9	18	1	b	1	1	816.4
188.024	0.91899	189.2911	PesekZman	Kitkat	47	49	0	y	2	1	758.85
