onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.025833	0.91899	3.460428	SkittlesFruits2	DoritosNatural	6	56	1	b	4	1	930.92
9.026936	0.91899	10.47737	Bamba	Kitkat	52	49	0	b	2	0	953.8
22.02926	0.91899	23.34624	Cheetos	Mars	9	7	1	b	1	1	817.46
26.03	0.91899	27.447	ChocolateParaCookies5	Dubonim	17	15	1	b	1	1	920.75
31.03086	0.91899	32.43725	Tapuchips	ChocolateParaCookies5	13	17	0	y	1	1	905.87
34.03139	0.91899	35.68734	Tictac	ClickXLwhite4	12	16	0	b	1	0	1161.34
39.0206	0.91899	40.58271	Loacker	ClickBisquit2	53	48	0	b	2	0	1055.15
43.02059	0.91899	44.4041	CrunchBisquitBrown3	Bamba	51	52	1	y	2	0	875.15
52.02075	0.91899	53.78765	CrunchBisquitBrown3	PesekZman	51	47	1	b	2	1	1261.98
57.02084	0.91899	58.43763	Cheetos	Tapuchips	9	13	1	b	1	1	909.88
61.02093	0.91899	62.42108	Loacker	CrunchBisquitBrown3	53	51	0	b	2	0	893.81
68.02097	0.91899	69.27117	Bamba	Hit	52	54	0	b	2	0	740.77
72.02131	0.91899	73.40506	Egozi	ClickXLwhite4	18	16	0	y	1	1	874.44
78.02249	0.91899	79.35608	ClickXLwhite4	Tapuchips	16	13	1	b	1	1	826.27
83.02332	0.91899	84.25707	ChocolateParaCookies5	GumiSnakes3	17	10	1	y	1	0	738.42
87.02405	0.91899	88.42144	PesekZman	Kitkat	47	49	0	y	2	1	891.67
90.02458	0.91899	91.37482	Tapuchips	WerthersOriginal	13	11	0	y	1	1	847.14
93.02509	0.91899	94.34212	Twist	Bamba	43	52	1	y	2	0	810.64
97.0257	0.91899	98.25946	Kitkat	KifkefMaklot2	49	50	1	b	2	1	731.04
110.0281	0.91899	111.3552	ClickBisquit2	BisliBbq	48	45	1	b	2	1	828.68
114.0288	0.91899	115.7052	ClickXLbrown4	Kitkat	44	49	0	y	2	1	1175.97
117.0292	0.91899	118.2385	GumiSnakes3	Apropo	10	8	0	b	1	0	712.55
122.0301	0.91899	123.2805	Hit	Loacker	54	53	1	b	2	1	749.57
125.0306	0.91899	126.1553	GumiSnakes3	ClickXLwhite4	10	16	0	b	1	0	623.13
129.0314	0.91899	130.2053	Cheetos	Egozi	9	18	1	b	1	1	682.35
135.022	0.91899	136.2387	Twist	Loacker	43	53	1	y	2	0	712.73
138.022	0.91899	139.1888	Tapuchips	Mentos	13	14	0	b	1	0	664.74
142.0221	0.91899	143.6389	ClickBisquit2	ClickXLbrown4	48	44	1	y	2	0	1116.62
147.0221	0.91899	148.7056	Bamba	BambaSweet	52	46	0	y	2	1	1181.59
151.0222	0.91899	152.1557	Dubonim	Cheetos	15	9	0	y	1	1	626.58
163.0223	0.91899	164.4058	BisliBbq	Kitkat	45	49	0	y	2	1	889.44
169.0224	0.91899	170.4393	BisliBbq	Twist	45	43	0	b	2	0	921.36
172.0222	0.91899	173.2723	WerthersOriginal	GumiSnakes3	11	10	1	y	1	0	751.5
176.0229	0.91899	177.3066	Egozi	Apropo	18	8	0	y	1	1	777.8
179.0234	0.91899	180.3737	Kitkat	Loacker	49	53	1	y	2	0	844.32
182.0239	0.91899	183.691	Apropo	Tapuchips	8	13	1	b	1	1	1161.83
185.0245	0.91899	186.2081	Apropo	Tictac	8	12	1	b	1	1	687.26
188.025	0.91899	189.242	ClickBalls5	SkittlesFruits2	55	6	0	y	4	1	713.74
