0	0	0	-0.055173	-0.0051811	-0.62557	0.010755	0.002504	-0.001111	0	0	0	0	0	0	0	0	0	0	0	0
0.86303	43.179	0.85133	-0.097525	-0.0047139	-0.57764	0.010074	0.0022143	-0.0014642	0	0	0	0	0	0	0	0	0	0	0	0
2.7898	139.58	2.2146	-0.078102	-0.7414	-2.25	0.0063055	0.0012461	-0.00015637	1	0	0	0	0	0	0	0	0	0	0	0
3.4402	172.12	2.8682	0.17048	0.14111	-0.7179	0.0068003	0.0034024	0.0035002	0	1	0	0	0	0	0	0	0	0	0	0
1.7651	88.312	1.7029	0.05693	-0.096685	-0.68997	0.0083391	0.0022499	0.0015626	0	0	0	0	0	0	0	0	0	0	0	0
3.1033	155.26	2.2868	-0.12657	0.34364	0.02927	0.0037582	0.002783	-0.0012939	0	0	1	0	0	0	0	0	0	0	0	0
3.5591	178.07	2.7562	-0.096908	0.14511	0.20424	0.00073806	0.00071972	-0.001165	0	0	0	0	0	0	0	0	0	0	0	0
1.9263	96.38	1.5478	-0.10225	-0.078658	-0.17889	0.0022081	0.00024401	-0.001293	0	0	0	0	0	0	0	0	0	0	0	0
1.6018	80.14	1.3027	0.044588	0.018639	0.031994	0.00066257	0.00064627	0.00047615	0	0	0	0	0	0	0	0	0	0	0	0
0.91616	45.838	0.86434	0.07985	-0.017341	0.061933	0.0007136	0.0015162	0.0007652	0	0	0	0	0	0	0	0	0	0	0	0
1.3445	67.266	1.0576	-0.022382	0.065952	0.099411	0.00012794	0.00059103	-2.383e-05	0	0	0	0	0	0	0	0	0	0	0	0
1.1381	56.942	0.96793	0.0065867	0.043403	-0.054764	0.00019677	0.00038796	0.00027966	0	0	0	0	0	0	0	0	0	0	0	0
0.68702	34.373	0.75426	-0.043266	0.039853	-0.04796	0.00052702	9.2214e-06	-0.00052135	0	0	0	0	0	0	0	0	0	0	0	0
0.87254	43.656	0.8327	-0.040155	0.13468	0.059214	-0.00052166	-0.00024822	-0.00029914	0	0	0	0	0	0	0	0	0	0	0	0
0.75598	37.824	0.79996	-0.04149	0.1347	0.047151	-0.00034453	-4.8886e-05	-0.00054216	0	0	0	0	0	0	0	0	0	0	0	0
0.64014	32.028	0.74159	-0.017115	0.13473	0.03005	-8.0863e-05	3.0336e-05	-0.00023952	0	0	0	0	0	0	0	0	0	0	0	0
0.72827	36.437	0.76461	-0.03385	0.17084	0.089379	-8.0863e-05	-4.8886e-05	-0.00023952	0	0	0	0	0	0	0	0	0	0	0	0
