onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.027118	0.9575	3.364559	DoritosGrill	BabyDoll	47	51	1	b	2	1	843.94
6.027832	0.9575	7.394969	Tictac	Cheetos	44	49	1	b	2	1	868.23
9.028241	0.9575	10.43108	Mekupelet	Shugi	11	12	0	b	1	0	908.82
14.02923	0.9575	15.24797	BabyDoll	Tictac	51	44	0	y	2	1	724.82
17.01444	0.9575	18.11476	CrunchShokoVanil	BambaNugat	10	8	1	b	1	1	588.61
20.01457	0.9575	21.18103	KinderJoy	HappyHippo	13	9	1	b	1	1	667.49
34.01602	0.9575	35.46644	KinderBuenoBrown3	Taami	7	16	1	b	1	1	944.03
38.01884	0.9575	39.48379	BambaSweet	DoritosGrill	46	47	0	y	2	1	960.22
42.01889	0.9575	43.23174	KinderBuenoBrown3	ClickBlackWhite3	7	14	1	b	1	1	704.17
45.01789	0.9575	46.21841	KifkefMaklot2	Mekupelet	18	11	1	b	1	1	695.16
48.01843	0.9575	49.35225	Shugi	HappyHippo	12	9	1	y	1	0	826.62
53.01928	0.9575	54.24857	KinderBuenoBrown3	BambaNugat	7	8	1	b	1	1	722.77
56.0199	0.9575	57.0986	Cheetos	DoritosGrill	49	47	0	b	2	0	571.17
66.02156	0.9575	67.26532	DoritosGrill	BisliOnion	47	48	1	b	2	1	736.5
72.02259	0.9575	73.85656	DoritosSourSpicy	Cheetos	45	49	1	b	2	1	1328.47
75.02318	0.9575	76.20674	Cheetos	Twist	49	53	0	y	2	1	679.88
79.02383	0.9575	80.49103	SkittlesSour4	Halva2	5	55	1	b	4	1	962.22
84.02473	0.9575	85.18222	HappyHippo	CrunchShokoVanil	9	10	0	y	1	1	662.33
91.02588	0.9575	92.14298	KifkefMaklot2	HappyHippo	18	9	1	y	1	0	618.19
96.02678	0.9575	97.23247	Egozi	Mekupelet	15	11	1	y	1	0	712.28
99.02727	0.9575	100.2944	Tictac	PesekZman	44	43	1	b	2	1	766.79
105.0284	0.9575	106.3825	Taami	CrunchShokoVanil	16	10	0	y	1	1	854.68
109.0157	0.9575	110.4325	ClickXLbrown4	Shugi	17	12	0	b	1	0	903.34
121.0158	0.9575	122.4327	PesekZman	DoritosSourSpicy	43	45	0	b	2	0	917.26
124.0159	0.9575	125.9662	BabyDoll	DoritosSourSpicy	51	45	0	b	2	0	1443.16
127.016	0.9575	128.1161	ClickXLbrown4	CrunchShokoVanil	17	10	0	y	1	1	588.09
131.0162	0.9575	132.1167	ClickBlackWhite3	KinderJoy	14	13	0	y	1	1	598.87
137.0173	0.9575	138.1011	HispusimShatiah	PesekZman	50	43	1	y	2	0	573.76
140.0205	0.9575	141.6181	Twist	PesekZman	53	43	1	y	2	0	1092.55
149.0193	0.9575	150.8697	Keifli	BisliBbq	54	52	0	y	2	1	1347.78
153.02	0.9575	154.1038	PesekZman	BisliBbq	43	52	0	b	2	0	587.04
157.0207	0.9575	158.1997	Halva2	KinderBuenoWhite2	55	6	0	y	4	1	673.38
160.0212	0.9575	161.4717	DoritosSourSpicy	Keifli	45	54	1	b	2	1	948.81
163.0218	0.9575	164.3556	BisliBbq	Cheetos	52	49	1	b	2	1	826.27
173.0235	0.9575	174.1666	Mekupelet	KinderJoy	11	13	0	y	1	1	637.54
177.0242	0.9575	178.3413	BambaSweet	DoritosSourSpicy	46	45	0	y	2	1	816.88
185.0255	0.9575	186.4502	Taami	Shugi	16	12	0	b	1	0	922.53
188.0261	0.9575	189.1599	Taami	KifkefMaklot2	16	18	0	y	1	1	630.98
