onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.01321	0.9575	3.380389	KinderJoy	HappyHippo	13	9	1	b	1	1	865.19
9.014466	0.9575	10.29824	KinderBuenoWhite2	GumiSnakes3	6	56	1	b	4	1	780.94
22.01674	0.9575	23.47777	DoritosGrill	BambaSweet	47	46	1	b	2	1	957.67
26.01738	0.9575	27.12795	CrunchShokoVanil	BambaNugat	10	8	1	b	1	1	608.02
31.0182	0.9575	32.28545	ClickBlackWhite3	KifkefMaklot2	14	18	0	y	1	1	771.2
34.01882	0.9575	35.1281	KinderJoy	BambaNugat	13	8	1	b	1	1	613.59
39.01971	0.9575	40.26999	Mekupelet	KinderJoy	11	13	0	y	1	1	751.69
43.02033	0.9575	44.33744	BisliBbq	PesekZman	52	43	1	y	2	0	817.08
52.01148	0.9575	53.30561	ClickXLbrown4	Shugi	17	12	0	b	1	0	784.91
57.01149	0.9575	58.46179	KinderBuenoBrown3	BambaNugat	7	8	1	b	1	1	944.91
61.01149	0.9575	62.37847	Keifli	DoritosSourSpicy	54	45	0	y	2	1	865.92
68.01165	0.9575	69.47842	KinderBuenoBrown3	Mekupelet	7	11	1	b	1	1	958.75
72.01171	0.9575	73.1619	Taami	KinderBuenoBrown3	16	7	0	y	1	1	641.69
78.01178	0.9575	79.21201	BabyDoll	DoritosSourSpicy	51	45	0	y	2	1	698.63
83.01185	0.9575	84.22874	DoritosSourSpicy	BambaSweet	45	46	1	b	2	1	712.56
87.01185	0.9575	88.42873	Twist	Keifli	53	54	1	b	2	1	908.56
90.01195	0.9575	91.31227	Mekupelet	CrunchShokoVanil	11	10	0	b	1	0	795.45
93.01233	0.9575	94.59624	PesekZman	Twist	43	53	0	b	2	0	1084.08
97.01306	0.9575	98.3635	BabyDoll	HispusimShatiah	51	50	0	y	2	1	852.35
110.0153	0.9575	111.4657	KinderBuenoBrown3	ClickXLbrown4	7	17	1	b	1	1	944.09
114.016	0.9575	115.633	Egozi	ClickXLbrown4	15	17	1	b	1	1	1113.38
117.0166	0.9575	118.1792	Taami	KinderJoy	16	13	0	y	1	1	658.82
122.0174	0.9575	123.1846	Twist	BisliOnion	53	48	1	b	2	1	671
125.0179	0.9575	126.1017	HispusimShatiah	PesekZman	50	43	1	y	2	0	582.52
129.0186	0.9575	130.1127	ClickBlackWhite3	Shugi	14	12	0	b	1	0	592.78
135.0196	0.9575	136.1794	ClickBlackWhite3	Egozi	14	15	0	y	1	1	659.77
138.0202	0.9575	139.0872	BisliBbq	BambaSweet	52	46	1	b	2	1	568.21
142.0208	0.9575	143.1961	Cheetos	HispusimShatiah	49	50	0	y	2	1	675.56
147.0126	0.9575	148.3127	DoritosGrill	BisliOnion	47	48	1	b	2	1	797.77
151.0127	0.9575	152.3729	Halva2	SkittlesSour4	55	5	0	y	4	1	854.71
163.0128	0.9575	164.7464	PesekZman	Tictac	43	44	0	b	2	0	1230.59
169.0129	0.9575	170.0965	Taami	KifkefMaklot2	16	18	0	y	1	1	581.54
172.0152	0.9575	173.1632	PesekZman	DoritosSourSpicy	43	45	0	b	2	0	648.26
176.0136	0.9575	177.3465	HispusimShatiah	Keifli	50	54	1	b	2	1	836.81
179.013	0.9575	180.1134	Egozi	BambaNugat	15	8	1	b	1	1	605.36
182.0137	0.9575	183.5133	HappyHippo	CrunchShokoVanil	9	10	0	b	1	0	993.66
185.0131	0.9575	186.4466	BisliOnion	HispusimShatiah	48	50	0	y	2	1	935.31
188.0159	0.9575	189.3801	DoritosGrill	Keifli	47	54	1	b	2	1	861.56
