onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
2401.642	1	2402.677	BambaSweet	47	1	0	916.7393	769.3961
2404.629	1	2405.649	KinderJoy	57	0	0	NaN	NaN
2408.633	1	2409.654	HappyHippo	17	0	1	NaN	NaN
2410.635	1	2411.653	Mars	5	0	1	NaN	NaN
2412.638	1	2413.674	ClickBlackWhite3	15	1	1	916.737	821.7529
2416.625	1	2417.646	ClickXLwhite4	39	0	0	NaN	NaN
2418.628	1	2419.648	Halva2	20	0	1	NaN	NaN
2423.633	1	2424.651	Tictac	51	0	0	NaN	NaN
2425.635	1	2426.653	KifkefMaklot2	58	0	0	NaN	NaN
2428.639	1	2429.675	HispusimShatiah	44	1	0	916.7217	708.5331
2431.625	1	2432.646	ChocolateParaCookies5	14	0	1	NaN	NaN
2435.63	1	2436.648	CrunchBisquitBrown3	6	0	1	NaN	NaN
2438.633	1	2439.654	Keifli	55	0	0	NaN	NaN
2440.636	1	2441.671	ChocolateParaMarir2	10	1	1	916.7193	815.6348
2443.639	1	2444.659	CrunchShokoVanil	49	0	0	NaN	NaN
2447.627	1	2448.645	Taami	11	0	1	NaN	NaN
2450.63	1	2451.651	BisliPizza3	19	0	1	NaN	NaN
2452.633	1	2453.669	BambaNugat	53	1	0	916.7101	738.8454
2454.635	1	2455.672	Mekupelet	18	1	1	916.7161	960.4701
2459.64	1	2460.66	BisliOnion	9	0	1	NaN	NaN
2463.628	1	2464.665	GumiSnakes3	50	1	0	916.7227	791.2579
2467.633	1	2468.653	Shugi	41	0	0	NaN	NaN
2473.639	1	2474.66	CrunchBisquitWhite2	3	0	1	NaN	NaN
2475.642	1	2476.662	Loacker	16	0	1	NaN	NaN
2477.627	1	2478.647	GumiWine2	54	0	0	NaN	NaN
2479.63	1	2480.65	KinderBuenoWhite2	8	0	1	NaN	NaN
2481.632	1	2482.652	BisliBbq	43	0	0	NaN	NaN
2485.636	1	2486.656	SkittlesFruits2	40	0	0	NaN	NaN
2487.639	1	2488.673	Tapuchips	12	1	1	916.721	668.8083
2491.626	1	2492.662	DoritosGrill	45	1	0	916.7247	737.4721
2493.629	1	2494.649	ClickBalls5	22	0	1	NaN	NaN
2495.631	1	2496.649	Twist	46	0	0	NaN	NaN
2497.633	1	2498.684	Egozi	13	1	1	916.7126	898.3408
2502.639	1	2503.659	Bounty	21	0	1	NaN	NaN
2504.641	1	2505.676	Twix	7	1	1	916.7204	754.502
2506.627	1	2507.663	BabyDoll	52	1	0	916.7133	816.846
2509.63	1	2510.65	WerthersOriginal	56	0	0	NaN	NaN
2516.638	1	2517.656	Dubonim	48	0	0	NaN	NaN
2520.625	1	2521.646	KinderBuenoBrown3	4	0	1	NaN	NaN
2527.633	1	2528.653	Bamba	42	0	0	NaN	NaN
