onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1960.923	1	1961.958	CrunchBisquitBrown3	16	1	1	650.0754	1080.045
1963.926	1	1964.946	GumiWine2	53	0	0	NaN	NaN
1965.912	1	1966.949	ChocolateParaCookies5	14	1	1	600.0993	995.0708
1967.914	1	1968.932	KinderBuenoBrown3	3	0	1	NaN	NaN
1969.917	1	1970.934	CrunchShokoVanil	52	0	0	NaN	NaN
1972.92	1	1973.938	Apropo	6	0	1	NaN	NaN
1974.922	1	1975.956	DoritosGrill	17	1	1	616.7154	1025.026
1978.927	1	1979.945	Mekupelet	39	0	0	NaN	NaN
1980.912	1	1981.93	KifkefMaklot2	57	0	0	NaN	NaN
1985.918	1	1986.936	Popco	12	0	1	NaN	NaN
1987.92	1	1988.957	KinderJoy	46	1	0	583.4081	939.102
1991.925	1	1992.943	Bounty	10	0	1	NaN	NaN
1993.91	1	1994.946	ChocolateParaMarir2	51	1	0	600.0722	869.3145
1996.914	1	1997.931	Snickers	20	0	1	NaN	NaN
2001.919	1	2002.955	Taami	54	1	0	616.7141	995.8626
2003.921	1	2004.956	Twist	48	1	0	633.3767	1025.855
2005.924	1	2006.941	WerthersOriginal	4	0	1	NaN	NaN
2009.911	1	2010.929	Hit	13	0	1	NaN	NaN
2013.916	1	2014.934	BisliGrill	22	0	1	NaN	NaN
2017.92	1	2018.938	DoritosSourSpicy	15	0	1	NaN	NaN
2019.923	1	2020.941	Smarties	45	0	0	NaN	NaN
2021.925	1	2022.959	GumiSnakes3	49	1	0	583.3827	1102.244
2023.91	1	2024.946	Shugi	43	1	0	533.3818	900.7611
2025.913	1	2026.93	BabyDoll	58	0	0	NaN	NaN
2031.919	1	2032.954	CrunchBisquitWhite2	9	1	1	566.7346	1075.671
2034.923	1	2035.942	Cheetos	21	0	1	NaN	NaN
2036.925	1	2037.961	Kitkat	8	1	1	516.7269	790.0197
2038.91	1	2039.929	SkittlesSour4	44	0	0	NaN	NaN
2041.914	1	2042.932	ChocolateParaMilk3	56	0	0	NaN	NaN
2043.916	1	2044.934	Loacker	5	0	1	NaN	NaN
2045.918	1	2046.936	HispusimShatiah	47	0	0	NaN	NaN
2047.921	1	2048.939	BisliPizza3	40	0	0	NaN	NaN
2050.924	1	2051.942	KinderBuenoWhite2	7	0	1	NaN	NaN
2052.926	1	2053.944	HappyHippo	18	0	1	NaN	NaN
2054.912	1	2055.93	Tictac	41	0	0	NaN	NaN
2056.914	1	2057.932	KashitSour	42	0	0	NaN	NaN
2058.916	1	2059.934	BambaSweet	50	0	0	NaN	NaN
2064.923	1	2065.941	BambaNugat	55	0	0	NaN	NaN
2067.927	1	2068.944	BisliBbq	19	0	1	NaN	NaN
2071.914	1	2072.95	ClickXLwhite4	11	1	1	533.4129	896.8042
