onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1332.919	1	1333.936	Cheetos	21	0	1	NaN	NaN
1337.925	1	1338.942	BambaSweet	50	0	0	NaN	NaN
1339.927	1	1340.945	CrunchShokoVanil	52	0	0	NaN	NaN
1341.912	1	1342.947	ChocolateParaCookies5	14	1	1	616.74	963.0127
1347.919	1	1348.937	Mekupelet	39	0	0	NaN	NaN
1349.921	1	1350.939	Snickers	20	0	1	NaN	NaN
1352.925	1	1353.942	WerthersOriginal	4	0	1	NaN	NaN
1354.91	1	1355.928	DoritosSourSpicy	15	0	1	NaN	NaN
1358.915	1	1359.932	Loacker	5	0	1	NaN	NaN
1360.917	1	1361.952	ClickXLwhite4	11	1	1	633.3898	1014.385
1365.922	1	1366.957	CrunchBisquitWhite2	9	1	1	583.3851	848.7716
1372.914	1	1373.931	BambaNugat	55	0	0	NaN	NaN
1374.916	1	1375.951	Shugi	43	1	0	616.7903	903.2002
1377.919	1	1378.937	Bounty	10	0	1	NaN	NaN
1380.923	1	1381.941	KashitSour	42	0	0	NaN	NaN
1384.91	1	1385.928	BisliGrill	22	0	1	NaN	NaN
1388.915	1	1389.933	KinderBuenoBrown3	3	0	1	NaN	NaN
1392.919	1	1393.956	GumiSnakes3	49	1	0	633.3798	939.757
1395.923	1	1396.941	Apropo	6	0	1	NaN	NaN
1401.913	1	1402.947	Kitkat	8	1	1	600.0502	866.2671
1403.915	1	1404.951	KinderJoy	46	1	0	650.0586	1088.087
1406.918	1	1407.936	HispusimShatiah	47	0	0	NaN	NaN
1408.921	1	1409.939	ChocolateParaMilk3	56	0	0	NaN	NaN
1410.923	1	1411.941	BisliPizza3	40	0	0	NaN	NaN
1412.925	1	1413.943	Popco	12	0	1	NaN	NaN
1415.912	1	1416.948	Taami	54	1	0	600.0442	963.1603
1419.916	1	1420.934	BisliBbq	19	0	1	NaN	NaN
1421.919	1	1422.936	BabyDoll	58	0	0	NaN	NaN
1423.921	1	1424.939	SkittlesSour4	44	0	0	NaN	NaN
1425.923	1	1426.958	DoritosGrill	17	1	1	616.7123	888.0983
1427.925	1	1428.943	KifkefMaklot2	57	0	0	NaN	NaN
1429.911	1	1430.929	Tictac	41	0	0	NaN	NaN
1433.915	1	1434.95	Twist	48	1	0	616.7218	935.7449
1437.92	1	1438.938	HappyHippo	18	0	1	NaN	NaN
1439.922	1	1440.94	KinderBuenoWhite2	7	0	1	NaN	NaN
1441.924	1	1442.942	GumiWine2	53	0	0	NaN	NaN
1443.91	1	1444.945	CrunchBisquitBrown3	16	1	1	633.3855	1085.437
1445.912	1	1446.947	ChocolateParaMarir2	51	1	0	633.3906	931.0099
1451.919	1	1452.937	Smarties	45	0	0	NaN	NaN
1453.921	1	1454.939	Hit	13	0	1	NaN	NaN
