onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
116.0378	1	117.056	KinderBuenoBrown3	3	0	1	NaN	NaN
119.0415	1	120.0594	Snickers	20	0	1	NaN	NaN
123.046	1	124.0639	GumiWine2	53	0	0	NaN	NaN
125.0482	1	126.066	Hit	13	0	1	NaN	NaN
127.0336	1	128.0516	SkittlesSour4	44	0	0	NaN	NaN
131.0383	1	132.0741	Taami	54	1	0	650.0692	948.8598
133.0405	1	134.0583	Cheetos	21	0	1	NaN	NaN
138.0462	1	139.0639	BisliBbq	19	0	1	NaN	NaN
140.0483	1	141.0662	WerthersOriginal	4	0	1	NaN	NaN
143.0351	1	144.053	KinderBuenoWhite2	7	0	1	NaN	NaN
146.0384	1	147.0741	Shugi	43	1	0	666.7183	1068.733
150.043	1	151.0795	ChocolateParaCookies5	14	1	1	716.7306	1088.197
153.0463	1	154.082	ClickXLwhite4	11	1	1	666.7246	940.8153
155.0486	1	156.0826	ChocolateParaMarir2	51	1	0	616.7184	914.6007
158.0352	1	159.053	HispusimShatiah	47	0	0	NaN	NaN
162.0396	1	163.0575	BambaNugat	55	0	0	NaN	NaN
165.043	1	166.0608	BisliPizza3	40	0	0	NaN	NaN
167.0453	1	168.0631	ChocolateParaMilk3	56	0	0	NaN	NaN
169.0476	1	170.0653	DoritosSourSpicy	15	0	1	NaN	NaN
174.0365	1	175.0542	CrunchShokoVanil	52	0	0	NaN	NaN
178.041	1	179.0587	Smarties	45	0	0	NaN	NaN
182.0454	1	183.0633	KashitSour	42	0	0	NaN	NaN
188.0355	1	189.0532	Mekupelet	39	0	0	NaN	NaN
190.0378	1	191.0555	BisliGrill	22	0	1	NaN	NaN
192.04	1	193.0578	Loacker	5	0	1	NaN	NaN
194.0422	1	195.06	BambaSweet	50	0	0	NaN	NaN
196.0444	1	197.0623	KifkefMaklot2	57	0	0	NaN	NaN
200.032	1	201.05	Apropo	6	0	1	NaN	NaN
202.0345	1	203.0523	Tictac	41	0	0	NaN	NaN
206.039	1	207.0746	GumiSnakes3	49	1	0	633.3898	996.1665
208.0411	1	209.059	Bounty	10	0	1	NaN	NaN
210.0434	1	211.0783	CrunchBisquitWhite2	9	1	1	683.3838	1031.736
212.0457	1	213.0811	Kitkat	8	1	1	633.3826	1021.576
217.0347	1	218.0525	Popco	12	0	1	NaN	NaN
219.0369	1	220.0547	HappyHippo	18	0	1	NaN	NaN
221.0391	1	222.0905	Twist	48	1	0	650.0499	924.0965
224.0425	1	225.0773	DoritosGrill	17	1	1	583.3801	840.6965
231.0334	1	232.0515	BabyDoll	58	0	0	NaN	NaN
235.0381	1	236.0733	CrunchBisquitBrown3	16	1	1	600.0463	925.0283
242.046	1	243.0822	KinderJoy	46	1	0	666.722	1029.131
