onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.026913	0.91899	3.44492	CrunchShokoVanil	Tapuchips	46	50	1	b	2	1	915.68
5.027446	0.91899	6.361073	Tapuchips	Taami	50	51	0	y	2	1	843.17
8.028022	0.91899	9.528377	BisliPizza3	Keifli	12	17	0	b	1	0	1008.62
13.02884	0.91899	14.44593	CrunchShokoVanil	WerthersOriginal	46	52	1	b	2	1	921.81
18.02489	0.91899	19.36342	Tortit	GumiSnakes3	43	53	1	b	2	1	835.73
25.02498	0.91899	26.53127	Dubonim	KinderBuenoWhite2	18	14	0	y	1	1	1004.61
29.02516	0.91899	30.48204	ChocolateParaMarir2	Bounty	10	11	0	y	1	1	958.47
32.02518	0.91899	33.53254	ClickXLwhite4	Twist	47	48	0	y	2	1	1009.44
39.02523	0.91899	40.46717	ChocolateParaMarir2	ChocolateParaCookies5	10	8	0	y	1	1	942.36
43.02535	0.91899	44.74213	KifkefMaklot2	KinderBuenoWhite2	7	14	0	b	1	0	1212.26
46.02534	0.91899	47.70177	GumiSnakes3	Halva2	53	54	0	b	2	0	1174.26
50.02538	0.91899	51.39217	Loacker	BisliBbq	16	13	1	y	1	0	870.23
54.02552	0.91899	55.49232	BisliOnion	HappyHippo	5	55	1	b	4	1	967.08
59.02559	0.91899	60.55902	KinderBuenoWhite2	SkittlesFruits2	14	15	1	b	1	1	1039.01
63.02563	0.91899	64.55906	SkittlesFruits2	ChocolateParaCookies5	15	8	0	y	1	1	1039.03
67.02563	0.91899	68.80541	KifkefMaklot2	Keifli	7	17	0	y	1	1	1275.99
70.0257	0.91899	71.7925	Taami	ClickXLwhite4	51	47	1	b	2	1	1263.92
80.0256	0.91899	82.02616	Halva2	ClickXLwhite4	54	47	1	x	2	NaN	NaN
84.02593	0.91899	85.9094	ClickBisquit2	Dubonim	9	18	1	y	1	0	1392.68
87.02605	0.91899	88.79282	Bounty	KifkefMaklot2	11	7	1	y	1	0	1272.57
90.02603	0.91899	91.64278	BagaleShtuhim	CrunchShokoVanil	44	46	0	y	2	1	1114.59
94.02637	0.91899	95.69349	ChocolateParaMarir2	Loacker	10	16	0	y	1	1	1169.23
100.0275	0.91899	101.4445	CrunchShokoVanil	GumiSnakes3	46	53	1	b	2	1	923.17
103.028	0.91899	104.4616	KashitSour	GumiSnakes3	49	53	1	b	2	1	942.61
106.0285	0.91899	107.4289	ClickXLwhite4	Tortit	47	43	0	y	2	1	913.15
110.0292	0.91899	111.4962	BambaSweet	KashitSour	45	49	0	y	2	1	978.41
113.0297	0.91899	114.5134	BisliBbq	ClickBisquit2	13	9	0	b	1	0	994.89
116.0264	0.91899	117.9308	Halva2	BagaleShtuhim	54	44	1	y	2	0	1406.21
130.0266	0.91899	131.5665	BisliPizza3	Bounty	12	11	0	b	1	0	1038.01
140.0267	0.91899	141.4435	Tortit	WerthersOriginal	43	52	1	b	2	1	918.93
146.0268	0.91899	147.3769	Keifli	ChocolateParaMarir2	17	10	1	b	1	1	853.83
150.0268	0.91899	151.4769	ChocolateParaCookies5	KifkefMaklot2	8	7	1	b	1	1	946.8
156.0269	0.91899	157.4437	SkittlesFruits2	Loacker	15	16	0	y	1	1	921.72
160.027	0.91899	161.355	Taami	WerthersOriginal	51	52	1	b	2	1	826.65
166.0271	0.91899	167.4939	Mentos	Apropo	56	6	0	y	4	1	972.54
178.0273	0.91899	179.6107	BisliBbq	KinderBuenoWhite2	13	14	0	b	1	0	1083.32
181.0273	0.91899	182.5774	Tortit	Tapuchips	43	50	1	b	2	1	1049.31
188.0274	0.91899	189.3774	Twist	WerthersOriginal	48	52	1	b	2	1	849.24
