onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.023071	0.91899	3.324311	BagaleShtuhim	KashitSour	44	49	0	y	2	1	798.91
6.023003	0.91899	7.406525	Twist	Tapuchips	48	50	1	b	2	1	876.94
13.02318	0.91899	14.77335	Keifli	Dubonim	17	18	1	b	1	1	1246.75
16.0232	0.91899	17.45674	Taami	GumiSnakes3	51	53	1	b	2	1	929.74
21.02364	0.91899	22.34065	BagaleShtuhim	Tortit	44	43	0	y	2	1	819.31
31.0254	0.91899	32.80921	Tapuchips	Halva2	50	54	0	b	2	0	1289.54
34.02595	0.91899	35.54303	BisliBbq	Bounty	13	11	0	b	1	0	1026.01
37.02649	0.91899	38.91028	ClickBisquit2	ChocolateParaMarir2	9	10	1	b	1	1	1388.45
46.02804	0.91899	47.47843	BagaleShtuhim	Taami	44	51	0	y	2	1	949.9
49.02863	0.91899	50.37382	BambaSweet	Taami	45	51	0	y	2	1	843.3
59.03037	0.91899	60.47404	Keifli	SkittlesFruits2	17	15	1	b	1	1	945.58
64.02393	0.91899	65.46491	Bounty	Dubonim	11	18	1	b	1	1	935.04
69.02402	0.91899	70.32411	SkittlesFruits2	Bounty	15	11	0	y	1	1	794.93
77.02412	0.91899	78.55056	ClickXLwhite4	CrunchShokoVanil	47	46	0	y	2	1	1020.81
84.02428	0.91899	85.6243	KinderBuenoWhite2	ChocolateParaMarir2	14	10	1	b	1	1	1102.64
88.02421	0.91899	89.4858	KifkefMaklot2	ClickBisquit2	7	9	0	y	1	1	959.75
91.02426	0.91899	92.31963	CrunchShokoVanil	BambaSweet	46	45	1	b	2	1	790.67
96.02442	0.91899	97.25783	WerthersOriginal	KashitSour	52	49	0	y	2	1	733.5
99.02443	0.91899	100.4877	BisliPizza3	ChocolateParaCookies5	12	8	0	b	1	0	958.51
107.0245	0.91899	108.4247	ChocolateParaCookies5	Dubonim	8	18	1	b	1	1	900.41
113.0246	0.91899	114.5248	BambaSweet	Twist	45	48	0	y	2	1	1007.32
118.0248	0.91899	119.4249	BisliBbq	ChocolateParaCookies5	13	8	0	b	1	0	895.2
123.0249	0.91899	124.392	Mentos	BisliOnion	56	5	0	y	4	1	864.99
126.0254	0.91899	127.4082	Apropo	HappyHippo	6	55	1	b	4	1	877.56
140.0278	0.91899	141.5116	Tortit	BambaSweet	43	45	1	b	2	1	985.14
143.0283	0.91899	144.5621	Loacker	BisliPizza3	16	12	1	y	1	0	1032.6
147.0291	0.91899	148.6794	BambaSweet	Halva2	45	54	0	y	2	1	1152.89
151.0298	0.91899	152.3301	SkittlesFruits2	ClickBisquit2	15	9	0	y	1	1	801.22
154.0303	0.91899	155.6307	Loacker	KifkefMaklot2	16	7	1	y	1	0	1107.66
157.0309	0.91899	158.2978	Twist	GumiSnakes3	48	53	1	b	2	1	775.08
163.0253	0.91899	164.4989	Twist	BagaleShtuhim	48	44	1	b	2	1	976.65
169.0254	0.91899	170.6255	KashitSour	ClickXLwhite4	49	47	1	b	2	1	1099.54
172.0254	0.91899	173.6422	BisliBbq	Keifli	13	17	0	b	1	0	1114.49
175.0255	0.91899	176.8344	ClickBisquit2	BisliPizza3	9	12	1	y	1	0	1304.49
179.0256	0.91899	180.335	KashitSour	Tapuchips	49	50	1	b	2	1	807.37
182.0256	0.91899	183.6424	Dubonim	Loacker	18	16	0	b	1	0	1121.37
185.0256	0.91899	186.6194	KinderBuenoWhite2	BisliPizza3	14	12	1	y	1	0	1094.35
188.0256	0.91899	189.7258	WerthersOriginal	Halva2	52	54	0	b	2	0	1203.28
