onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.016514	0.91899	3.349924	BabyDoll	BisliPizza3	46	52	1	y	2	0	823.83
6.016961	0.91899	7.150623	BambaNugat	CrunchBisquitWhite2	12	8	0	b	1	0	632.4
9.017512	0.91899	10.25129	BagaleShtuhim	Apropo	44	54	0	y	2	1	727.85
14.01987	0.91899	15.63537	BisliGrill	Dubonim	49	53	1	b	2	1	1116.49
17.0189	0.91899	18.30255	BagaleShtuhim	BisliOnion	44	51	0	y	2	1	787.46
20.02085	0.91899	21.46697	SkittlesFruits2	ClickBalls5	14	7	1	y	1	0	938.51
34.02164	0.91899	35.57233	Bounty	CrunchBisquitWhite2	10	8	0	b	1	0	1050.72
38.02252	0.91899	39.43975	Popco	ChocolateParaMarir2	13	11	0	b	1	0	919.84
42.02335	0.91899	43.22373	KashitSour	Apropo	45	54	0	y	2	1	702.01
45.02381	0.91899	46.60757	ChocolateParaMarir2	Bounty	11	10	1	b	1	1	1083.54
48.02425	0.91899	49.38399	KinderBuenoWhite2	KinderBuenoBrown3	15	16	0	y	1	1	860.1
53.02517	0.91899	54.46743	Tapuchips	BabyDoll	47	46	0	b	2	0	945.19
56.02568	0.91899	57.81747	ClickBalls5	Kitkat	7	17	0	b	1	0	1288.68
66.02742	0.91899	67.86747	KinderBuenoWhite2	SkittlesFruits2	15	14	0	y	1	1	1339.94
72.02846	0.91899	74.02897	SkittlesFruits2	Popco	14	13	1	x	1	NaN	NaN
75.0175	0.91899	76.12946	Bounty	ClickBisquit2	10	9	0	y	1	1	603.86
79.0175	0.91899	80.29687	Shugi	Tapuchips	43	47	1	y	2	0	771.87
84.01758	0.91899	85.45103	CrunchBisquitWhite2	ClickBalls5	8	7	1	y	1	0	922.77
91.01769	0.91899	92.3679	GumiSnakes3	BisliOnion	50	51	0	y	2	1	852.69
96.01778	0.91899	97.60123	Dubonim	Shugi	53	43	0	b	2	0	1075.58
99.0178	0.91899	100.2346	BambaNugat	ClickBisquit2	12	9	0	b	1	0	712.56
105.0179	0.91899	106.8681	ChocolateParaCookies5	Keifli	6	56	1	b	4	1	1348.47
109.0183	0.91899	110.8854	BisliPizza3	BisliOnion	52	51	0	b	2	0	1362.08
121.0204	0.91899	122.654	Shugi	KashitSour	43	45	1	y	2	0	1130.99
124.0222	0.91899	125.4546	Apropo	BisliPizza3	54	52	1	y	2	0	928.15
127.0214	0.91899	128.2517	BambaNugat	SkittlesFruits2	12	14	0	b	1	0	723.96
131.0221	0.91899	132.4017	Kitkat	SkittlesSour4	17	18	1	y	1	0	876.25
137.0231	0.91899	138.3069	Tictac	Dubonim	48	53	1	y	2	0	786.27
140.0235	0.91899	141.4185	SkittlesFruits2	SkittlesSour4	14	18	1	b	1	1	893.91
149.0252	0.91899	150.5257	KinderBuenoBrown3	BambaNugat	16	12	1	y	1	0	1006.13
153.0258	0.91899	154.2686	Tapuchips	Tictac	47	48	0	b	2	0	740.52
157.0266	0.91899	158.6771	BabyDoll	GumiSnakes3	46	50	1	y	2	0	1153.74
160.0271	0.91899	161.3854	ChocolateParaCookies5	HispusimShatiah	6	55	1	b	4	1	863.31
163.0276	0.91899	164.4355	Kitkat	BambaNugat	17	12	1	y	1	0	913.8
173.0187	0.91899	174.4521	BisliOnion	KashitSour	51	45	1	y	2	0	927.62
177.0187	0.91899	178.6189	Tictac	GumiSnakes3	48	50	1	y	2	0	1091.61
185.0189	0.91899	186.9024	Bounty	Kitkat	10	17	0	b	1	0	1374.5
188.0189	0.91899	189.5524	KashitSour	Tictac	45	48	0	y	2	1	1024.44
