onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.032755	0.91899	3.34419	ClickBlackWhite3	HispusimShatiah	5	55	1	b	4	1	814.75
5.03274	0.91899	6.482919	Shugi	GumiSnakes3	43	50	1	b	2	1	956.76
8.032839	0.91899	9.645377	Shugi	BisliPizza3	43	52	1	y	2	0	1111.66
13.03284	0.91899	14.363	BisliPizza3	Tictac	52	48	0	b	2	0	828.66
18.03292	0.91899	19.6498	ClickBlackWhite3	Keifli	5	56	1	b	4	1	1117.61
25.03306	0.91899	26.38334	BisliGrill	GumiSnakes3	49	50	1	y	2	0	853.44
29.03315	0.91899	30.21675	ChocolateParaMarir2	SkittlesSour4	11	18	1	b	1	1	690.37
32.03312	0.91899	33.3667	Tapuchips	BisliOnion	47	51	0	y	2	1	833.38
39.03367	0.91899	40.46741	ClickBisquit2	SkittlesSour4	9	18	1	b	1	1	941.82
43.03336	0.91899	44.15151	Shugi	BagaleShtuhim	43	44	1	y	2	0	627.15
46.03331	0.91899	47.53538	GumiSnakes3	Apropo	50	54	0	y	2	1	1009.18
50.03338	0.91899	51.28371	KashitSour	BisliGrill	45	49	0	y	2	1	751.13
54.03354	0.91899	55.1534	KinderBuenoWhite2	ClickBisquit2	15	9	0	b	1	0	627.96
59.03359	0.91899	60.75031	BagaleShtuhim	BisliGrill	44	49	0	b	2	0	1217.9
63.0336	0.91899	64.42173	Popco	KinderBuenoBrown3	13	16	0	b	1	0	892.91
67.03369	0.91899	68.43912	BagaleShtuhim	Tictac	44	48	0	b	2	0	907.81
70.03371	0.91899	71.63961	CrunchBisquitWhite2	KinderBuenoWhite2	8	15	1	b	1	1	1106.82
80.03379	0.91899	81.4341	SkittlesFruits2	Bounty	14	10	1	y	1	0	903.72
84.0339	0.91899	85.50862	KinderBuenoWhite2	Kitkat	15	17	0	b	1	0	977.6
87.03391	0.91899	88.18411	SkittlesSour4	CrunchBisquitWhite2	18	8	0	y	1	1	657.59
90.03396	0.91899	91.25085	ClickBisquit2	ClickBalls5	9	7	1	b	1	1	721.55
94.03397	0.91899	95.4938	Tapuchips	BisliGrill	47	49	0	b	2	0	964.52
100.034	0.91899	101.6007	Popco	CrunchBisquitWhite2	13	8	0	b	1	0	1071.45
103.0341	0.91899	104.6011	ChocolateParaMarir2	BambaNugat	11	12	1	y	1	0	1068.42
106.0288	0.91899	107.8291	BabyDoll	BagaleShtuhim	46	44	1	y	2	0	1298.73
110.0342	0.91899	111.6011	Kitkat	Popco	17	13	1	y	1	0	1069.33
113.0342	0.91899	114.397	KinderBuenoBrown3	SkittlesSour4	16	18	1	b	1	1	866.26
116.0343	0.91899	117.1845	Popco	ClickBisquit2	13	9	0	b	1	0	655.18
130.0345	0.91899	131.5347	BisliGrill	BisliPizza3	49	52	1	b	2	1	1006.01
140.0179	0.91899	141.285	BisliOnion	Dubonim	51	53	1	y	2	0	757.6
146.0188	0.91899	147.4195	Dubonim	Apropo	53	54	0	y	2	1	899.74
150.0219	0.91899	151.1367	KinderBuenoBrown3	ClickBalls5	16	7	1	b	1	1	612.64
156.0211	0.91899	157.2878	Bounty	KinderBuenoBrown3	10	16	0	y	1	1	760.36
160.0215	0.91899	161.8516	BabyDoll	KashitSour	46	45	1	y	2	0	1319
166.0224	0.91899	167.4229	Dubonim	BabyDoll	53	46	0	b	2	0	900.07
178.0246	0.91899	179.2353	Tapuchips	Apropo	47	54	0	y	2	1	705.92
181.025	0.91899	182.302	KinderBuenoWhite2	ChocolateParaMarir2	15	11	0	b	1	0	773.47
188.0263	0.91899	189.4188	ClickBalls5	ChocolateParaMarir2	7	11	0	b	1	0	887.25
