onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
882.626	1	883.6438	Taami	22	0	1	NaN	NaN
887.615	1	888.6328	Popco	42	0	0	NaN	NaN
889.6173	1	890.6519	Twist	50	1	0	783.4102	969.413
891.6194	1	892.6373	DoritosNatural	41	0	0	NaN	NaN
897.6262	1	898.661	WerthersOriginal	44	1	0	800.0483	984.5278
899.6284	1	900.6643	ClickXLwhite4	10	1	1	716.7404	870.2805
902.6152	1	903.6329	BisliBbq	17	0	1	NaN	NaN
904.6174	1	905.6351	CrunchShokoVanil	49	0	0	NaN	NaN
908.6218	1	909.6396	DoritosSourSpicy	56	0	0	NaN	NaN
910.6242	1	911.6586	Cheetos	13	1	1	733.3899	906.4735
915.6127	1	916.6478	Halva2	45	1	0	816.7222	813.9997
922.6209	1	923.6387	PesekZman	4	0	1	NaN	NaN
924.6231	1	925.6409	BagaleShtuhim	46	0	0	NaN	NaN
927.6265	1	928.6444	ChocolateParaCookies5	8	0	1	NaN	NaN
930.6299	1	931.6654	Dubonim	15	1	1	750.0522	956.8434
934.6177	1	935.6354	CrunchBisquitWhite2	5	0	1	NaN	NaN
938.6223	1	939.64	GumiSnakes3	54	0	0	NaN	NaN
942.6266	1	943.6444	ChocolateParaMarir2	40	0	0	NaN	NaN
945.613	1	946.6311	KashitSour	58	0	0	NaN	NaN
951.6201	1	952.6378	BabyDoll	57	0	0	NaN	NaN
953.6223	1	954.6402	Bamba	43	0	0	NaN	NaN
956.6257	1	957.6611	Tictac	52	1	0	833.3913	1016.988
958.6279	1	959.6457	ClickBalls5	19	0	1	NaN	NaN
960.6131	1	961.6313	ChocolateParaSucariotKoftzot2	3	0	1	NaN	NaN
962.6158	1	963.6505	Mentos	53	1	0	783.3773	954.919
965.619	1	966.6534	BambaSweet	47	1	0	800.0453	991.6549
969.6236	1	970.6415	Kitkat	9	0	1	NaN	NaN
971.6259	1	972.6436	Snickers	14	0	1	NaN	NaN
973.628	1	974.6458	Tortit	55	0	0	NaN	NaN
975.6134	1	976.6648	ChocolateParaMilk3	7	1	1	766.7192	925.2653
977.6159	1	978.651	ClickXLbrown4	12	1	1	783.3906	938.7845
979.6181	1	980.6359	Hit	39	0	0	NaN	NaN
983.6226	1	984.6581	CrunchBisquitBrown3	18	1	1	800.0439	972.1062
987.627	1	988.6449	BisliGrill	20	0	1	NaN	NaN
989.6293	1	990.6472	Bounty	6	0	1	NaN	NaN
991.6149	1	992.6327	ClickBlackWhite3	16	0	1	NaN	NaN
993.6171	1	994.6349	GumiWine2	51	0	0	NaN	NaN
995.6194	1	996.6373	HispusimShatiah	48	0	0	NaN	NaN
1001.626	1	1002.644	BisliOnion	11	0	1	NaN	NaN
1003.628	1	1004.646	BambaNugat	21	0	1	NaN	NaN
