onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1401.274	1	1402.309	ClickXLwhite4	10	1	1	783.4138	928.4957
1404.261	1	1405.279	CrunchShokoVanil	49	0	0	NaN	NaN
1408.265	1	1409.283	PesekZman	4	0	1	NaN	NaN
1410.268	1	1411.285	CrunchBisquitWhite2	5	0	1	NaN	943.1455
1412.27	1	1413.288	BambaNugat	21	0	1	NaN	NaN
1416.274	1	1417.292	Bamba	43	0	0	NaN	NaN
1418.26	1	1419.278	Snickers	14	0	1	NaN	NaN
1423.266	1	1424.3	CrunchBisquitBrown3	18	1	1	800.0571	977.1046
1425.268	1	1426.286	BabyDoll	57	0	0	NaN	NaN
1428.271	1	1429.307	ClickXLbrown4	12	1	1	816.7107	995.5264
1431.275	1	1432.292	HispusimShatiah	48	0	0	NaN	NaN
1435.262	1	1436.28	Kitkat	9	0	1	NaN	NaN
1438.266	1	1439.301	Tictac	52	1	0	850.0709	1025.205
1440.268	1	1441.286	Popco	42	0	0	NaN	NaN
1443.271	1	1444.289	GumiSnakes3	54	0	0	NaN	NaN
1447.259	1	1448.295	BambaSweet	47	1	0	800.0495	983.9089
1450.263	1	1451.28	ChocolateParaSucariotKoftzot2	3	0	1	NaN	NaN
1452.265	1	1453.283	BisliGrill	20	0	1	NaN	NaN
1454.267	1	1455.303	Cheetos	13	1	1	833.3768	1023.81
1459.273	1	1460.29	Hit	39	0	0	NaN	NaN
1463.26	1	1464.278	DoritosSourSpicy	56	0	0	NaN	NaN
1467.265	1	1468.283	ClickBlackWhite3	16	0	1	NaN	NaN
1473.272	1	1474.289	Tortit	55	0	0	NaN	NaN
1475.274	1	1476.292	BisliBbq	17	0	1	NaN	NaN
1477.259	1	1478.295	Mentos	53	1	0	816.7478	999.5136
1479.262	1	1480.296	ChocolateParaMilk3	7	1	1	783.3771	949.0673
1481.264	1	1482.282	Bounty	6	0	1	NaN	NaN
1485.268	1	1486.303	WerthersOriginal	44	1	0	833.3889	974.2735
1487.271	1	1488.288	GumiWine2	51	0	0	NaN	NaN
1491.258	1	1492.276	BagaleShtuhim	46	0	0	NaN	NaN
1493.261	1	1494.279	ChocolateParaMarir2	40	0	0	NaN	NaN
1495.263	1	1496.298	Dubonim	15	1	1	800.0516	995.6044
1497.265	1	1498.3	Twist	50	1	0	850.0528	1025.577
1502.271	1	1503.289	Taami	22	0	1	NaN	NaN
1504.273	1	1505.291	ClickBalls5	19	0	1	NaN	NaN
1506.258	1	1507.276	ChocolateParaCookies5	8	0	1	NaN	NaN
1509.262	1	1510.297	Halva2	45	1	0	800.0458	884.7876
1516.27	1	1517.288	DoritosNatural	41	0	0	NaN	NaN
1520.274	1	1521.292	BisliOnion	11	0	1	NaN	NaN
1527.266	1	1528.283	KashitSour	58	0	0	NaN	NaN
