onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
396.1976	1	397.2154	GumiSnakes3	54	0	0	NaN	637.0824
399.184	1	400.2193	Mentos	53	1	0	783.4011	1002.802
401.1865	1	402.223	Twist	50	1	0	733.3837	1064.193
403.1887	1	404.2066	Kitkat	9	0	1	NaN	NaN
405.1911	1	406.2087	ChocolateParaCookies5	8	0	1	NaN	NaN
408.1944	1	409.2122	Tortit	55	0	0	NaN	NaN
410.1965	1	411.231	WerthersOriginal	44	1	0	683.3881	910.1695
414.184	1	415.219	ChocolateParaMilk3	7	1	1	783.4015	1034.639
416.1867	1	417.2044	DoritosSourSpicy	56	0	0	NaN	NaN
421.1922	1	422.21	ChocolateParaSucariotKoftzot2	3	0	1	NaN	NaN
423.1946	1	424.2123	BagaleShtuhim	46	0	0	NaN	NaN
427.1989	1	428.2167	PesekZman	4	0	1	NaN	NaN
429.1842	1	430.2023	CrunchBisquitWhite2	5	0	1	NaN	NaN
432.1879	1	433.2058	Taami	22	0	1	NaN	NaN
437.1935	1	438.2114	CrunchShokoVanil	49	0	0	NaN	NaN
439.1958	1	440.2136	BisliGrill	20	0	1	NaN	NaN
441.198	1	442.2158	BisliBbq	17	0	1	NaN	NaN
445.1857	1	446.2218	Cheetos	13	1	1	733.3837	976.9651
449.1903	1	450.2081	Popco	42	0	0	NaN	NaN
453.1947	1	454.2293	CrunchBisquitBrown3	18	1	1	750.0553	1008.092
455.197	1	456.2484	ClickXLbrown4	12	1	1	700.0511	925.6695
457.1993	1	458.2171	BabyDoll	57	0	0	NaN	NaN
459.1846	1	460.2027	ClickBlackWhite3	16	0	1	NaN	NaN
461.187	1	462.2049	Bamba	43	0	0	NaN	NaN
467.1938	1	468.2116	DoritosNatural	41	0	0	NaN	NaN
470.1971	1	471.215	BisliOnion	11	0	1	NaN	NaN
472.1994	1	473.2506	Dubonim	15	1	1	716.7204	915.3191
474.185	1	475.2028	ClickBalls5	19	0	1	NaN	NaN
477.1883	1	478.2061	GumiWine2	51	0	0	NaN	NaN
479.1906	1	480.2084	Bounty	6	0	1	NaN	NaN
481.1928	1	482.2106	Hit	39	0	0	NaN	NaN
483.1951	1	484.2296	Tictac	52	1	0	700.047	951.6072
486.1984	1	487.2163	HispusimShatiah	48	0	0	NaN	NaN
488.1837	1	489.2017	BambaNugat	21	0	1	NaN	NaN
490.1863	1	491.2207	BambaSweet	47	1	0	716.7196	984.3945
492.1884	1	493.2062	ChocolateParaMarir2	40	0	0	NaN	NaN
494.1908	1	495.2259	ClickXLwhite4	10	1	1	733.3907	963.9365
500.1975	1	501.2153	KashitSour	58	0	0	NaN	NaN
503.1838	1	504.2188	Halva2	45	1	0	733.3836	930.8728
507.1886	1	508.2064	Snickers	14	0	1	NaN	NaN
