onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.031049	0.91899	3.383308	KinderBuenoBrown3	SkittlesSour4	8	10	0	b	1	0	851.28
6.031042	0.91899	7.450643	Mentos	BagaleShtuhim	43	45	0	y	2	1	932.29
9.03103	0.91899	10.60133	KinderBuenoBrown3	ChocolateParaSucariotKoftzot2	8	12	0	b	1	0	1079.3
14.03109	0.91899	15.60211	Loacker	BisliBbq	46	53	0	b	2	0	1071.25
17.03109	0.91899	18.31918	Bamba	GumiSnakes3	15	16	1	y	1	0	794.24
20.03106	0.91899	21.4531	BambaNugat	Loacker	50	46	1	b	2	1	932.27
34.0314	0.91899	35.34824	ClickXLbrown4	Tortit	6	55	1	b	4	1	817.93
38.0315	0.91899	39.37286	Mars	KinderBuenoBrown3	7	8	1	y	1	0	843.83
42.0315	0.91899	43.82378	Loacker	GumiWine2	46	52	0	y	2	1	1297.83
45.03149	0.91899	46.54095	BisliPizza3	BagaleShtuhim	51	45	0	y	2	1	1013.83
48.03157	0.91899	49.75807	ChocolateParaSucariotKoftzot2	Hit	12	14	1	b	1	1	1226.75
53.0316	0.91899	54.52572	BambaNugat	BisliPizza3	50	51	1	b	2	1	995.73
56.03172	0.91899	57.49846	Tictac	BisliBbq	49	53	0	y	2	1	966.62
66.03189	0.91899	67.49872	CrunchBisquitBrown3	ClickXLwhite4	18	11	1	y	1	0	973.45
72.03197	0.91899	73.3821	Tortit	ClickBisquit2	55	5	0	y	4	1	853.37
75.03195	0.91899	76.71536	CrunchBisquitBrown3	GumiSnakes3	18	16	1	b	1	1	1192.38
79.03196	0.91899	81.03223	Keifli	GumiWine2	54	52	0	x	2	NaN	NaN
84.03207	0.91899	85.16549	Egozi	GumiWine2	48	52	0	y	2	1	641.26
91.03211	0.91899	92.13226	BisliBbq	BisliPizza3	53	51	1	b	2	1	612.22
96.03225	0.91899	97.39966	Tictac	Cheetos	49	44	0	b	2	0	871.08
99.0166	0.91899	100.2337	KinderBuenoBrown3	Bamba	8	15	0	y	1	1	709.73
105.0324	0.91899	106.0845	SkittlesSour4	Hit	10	14	1	b	1	1	553.93
109.0324	0.91899	110.3853	ChocolateParaMilk3	Bamba	17	15	0	b	1	0	864.94
121.0326	0.91899	122.2541	Mentos	HappyHippo	43	47	0	y	2	1	725.73
124.0209	0.91899	125.6215	BambaNugat	Egozi	50	48	1	b	2	1	1091.47
127.0214	0.91899	128.4718	Mars	ClickXLwhite4	7	11	1	y	1	0	941.92
131.022	0.91899	132.2724	BambaNugat	Tictac	50	49	1	b	2	1	749.31
137.0231	0.91899	138.4236	Taami	GumiSnakes3	13	16	1	y	1	0	894.2
140.0237	0.91899	141.183	Bamba	Hit	15	14	1	b	1	1	656.69
149.0252	0.91899	150.2498	KinderBuenoBrown3	Taami	8	13	0	b	1	0	724.09
153.0259	0.91899	154.2832	ClickXLwhite4	SkittlesSour4	11	10	0	b	1	0	753.43
157.0266	0.91899	158.2666	Bamba	ClickXLwhite4	15	11	1	y	1	0	734.71
160.0271	0.91899	161.3166	BambaNugat	Keifli	50	54	1	b	2	1	788.26
163.0277	0.91899	164.2	BagaleShtuhim	Loacker	45	46	1	y	2	0	669.69
173.0293	0.91899	174.3001	ChocolateParaMilk3	Taami	17	13	0	b	1	0	769.03
177.03	0.91899	178.3835	BisliBbq	Egozi	53	48	1	b	2	1	853.31
185.0314	0.91899	186.2486	Hit	Mars	14	7	0	y	1	1	716.91
188.032	0.91899	189.4001	Keifli	HappyHippo	54	47	0	y	2	1	874.36
