onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
2015.343	1	2016.379	CrunchBisquitWhite2	12	1	1	916.7402	1084.112
2018.33	1	2019.347	BisliOnion	17	0	1	NaN	NaN
2022.334	1	2023.352	CrunchBisquitBrown3	8	0	1	NaN	NaN
2024.336	1	2025.354	Halva2	46	0	0	NaN	NaN
2026.322	1	2027.34	Snickers	19	0	1	NaN	NaN
2030.326	1	2031.344	GumiWine2	51	0	0	NaN	NaN
2032.329	1	2033.347	Apropo	40	0	0	NaN	NaN
2037.334	1	2038.369	HispusimShatiah	10	1	1	866.7184	604.8725
2039.337	1	2040.354	ChocolateParaMilk3	14	0	1	NaN	NaN
2042.323	1	2043.341	Loacker	3	0	1	NaN	NaN
2045.327	1	2046.344	BambaNugat	21	0	1	NaN	NaN
2049.331	1	2050.349	Popco	11	0	1	NaN	NaN
2052.334	1	2053.352	Mentos	49	0	0	NaN	NaN
2054.337	1	2055.355	Twist	55	0	0	NaN	NaN
2057.323	1	2058.361	Shugi	53	1	0	916.7347	1079.759
2061.328	1	2062.346	Tapuchips	42	0	0	NaN	NaN
2064.331	1	2065.368	DoritosGrill	47	1	0	866.7169	775.7937
2066.334	1	2067.368	ClickBlackWhite3	45	1	0	883.3736	1077.637
2068.336	1	2069.354	KinderBuenoBrown3	9	0	1	NaN	NaN
2073.325	1	2074.342	SkittlesFruits2	20	0	1	NaN	NaN
2077.329	1	2078.364	Dubonim	50	1	0	833.3842	841.9
2081.334	1	2082.371	CrunchShokoVanil	52	1	0	850.0703	989.4142
2087.324	1	2088.361	Egozi	44	1	0	866.7212	1039.376
2089.326	1	2090.344	ChocolateParaCookies5	6	0	1	NaN	NaN
2091.328	1	2092.346	KifkefMaklot2	22	0	1	NaN	NaN
2093.331	1	2094.365	ClickXLbrown4	18	1	1	883.3765	936.6103
2095.333	1	2096.367	Hit	13	1	1	900.0484	1046.419
2099.337	1	2100.355	Mekupelet	43	0	0	NaN	NaN
2101.323	1	2102.341	Mars	41	0	0	NaN	NaN
2105.327	1	2106.345	Tortit	56	0	0	NaN	NaN
2107.33	1	2108.347	KinderJoy	5	0	1	NaN	NaN
2109.332	1	2110.35	ClickBisquit2	4	0	1	NaN	NaN
2111.334	1	2112.37	GumiSnakes3	7	1	1	850.0501	989.2096
2116.323	1	2117.341	Bounty	58	0	0	NaN	NaN
2118.325	1	2119.343	Twix	39	0	0	NaN	NaN
2120.327	1	2121.362	KinderBuenoWhite2	15	1	1	866.7118	1027.626
2123.331	1	2124.349	Smarties	54	0	0	NaN	NaN
2130.322	1	2131.34	Cheetos	48	0	0	NaN	NaN
2134.327	1	2135.344	ClickXLwhite4	16	0	1	NaN	NaN
2141.334	1	2142.352	BabyDoll	57	0	0	NaN	NaN
