onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1205.267	1	1206.285	Popco	11	0	1	NaN	NaN
1210.256	1	1211.293	CrunchShokoVanil	52	1	0	816.7378	1003.186
1212.258	1	1213.276	SkittlesFruits2	20	0	1	NaN	NaN
1214.261	1	1215.278	Tapuchips	42	0	0	NaN	NaN
1220.251	1	1221.269	Twist	55	0	0	NaN	NaN
1222.253	1	1223.288	HispusimShatiah	10	1	1	916.7479	542.1971
1225.256	1	1226.293	ClickBlackWhite3	45	1	0	766.7049	946.9142
1227.259	1	1228.276	Halva2	46	0	0	NaN	NaN
1231.246	1	1232.281	Shugi	53	1	0	783.3858	933.1776
1233.249	1	1234.284	KinderBuenoWhite2	15	1	1	916.7169	970.504
1238.254	1	1239.272	Cheetos	48	0	0	NaN	NaN
1245.262	1	1246.297	ClickXLbrown4	18	1	1	916.7241	1093.124
1247.248	1	1248.265	ClickBisquit2	4	0	1	NaN	NaN
1250.251	1	1251.269	BisliOnion	17	0	1	NaN	NaN
1253.254	1	1254.272	Apropo	40	0	0	NaN	NaN
1257.259	1	1258.293	CrunchBisquitWhite2	12	1	1	866.7188	976.3826
1261.246	1	1262.281	Dubonim	50	1	0	800.0459	940.7294
1265.251	1	1266.269	CrunchBisquitBrown3	8	0	1	NaN	NaN
1268.254	1	1269.272	Mars	41	0	0	NaN	NaN
1274.261	1	1275.279	Mekupelet	43	0	0	NaN	NaN
1276.247	1	1277.265	Twix	39	0	0	NaN	NaN
1279.25	1	1280.268	KinderJoy	5	0	1	NaN	NaN
1281.252	1	1282.27	BabyDoll	57	0	0	NaN	NaN
1283.255	1	1284.273	ChocolateParaCookies5	6	0	1	NaN	NaN
1285.257	1	1286.275	GumiWine2	51	0	0	NaN	NaN
1288.26	1	1289.278	KifkefMaklot2	22	0	1	NaN	NaN
1292.248	1	1293.266	Smarties	54	0	0	NaN	NaN
1294.25	1	1295.285	Egozi	44	1	0	816.7211	1000.802
1296.253	1	1297.27	ClickXLwhite4	16	0	1	NaN	NaN
1298.255	1	1299.273	KinderBuenoBrown3	9	0	1	NaN	NaN
1300.257	1	1301.292	Hit	13	1	1	883.3826	905.9762
1302.259	1	1303.296	GumiSnakes3	7	1	1	900.0534	983.7853
1306.247	1	1307.282	DoritosGrill	47	1	0	766.7141	907.9594
1310.252	1	1311.27	BambaNugat	21	0	1	NaN	NaN
1312.254	1	1313.272	Tortit	56	0	0	NaN	NaN
1314.256	1	1315.274	Loacker	3	0	1	NaN	NaN
1316.258	1	1317.276	Mentos	49	0	0	NaN	NaN
1318.261	1	1319.278	ChocolateParaMilk3	14	0	1	NaN	NaN
1324.251	1	1325.269	Snickers	19	0	1	NaN	NaN
1326.253	1	1327.271	Bounty	58	0	0	NaN	NaN
