0	0	0	-0.0033402	-0.085917	-0.030107	0.0010781	0.0004265	0	0	0
1.0359	29.075	0.98143	-0.0067761	-0.066075	-0.028596	0.00079241	0.00051558	-0.00018578	0	0
1.0419	29.241	0.99209	-0.0029045	-0.072484	-0.017402	0.00086948	0.00030796	0	0	0
1.0829	30.393	0.992	6.2699e-07	-0.090589	-0.025301	0.00073017	0.00016075	0	0	0
1.1095	31.139	0.98891	9.0186e-06	-0.051465	-0.03123	0.00094551	5.5214e-05	-9.5612e-05	0	0
1.0518	29.519	0.97661	0.0028451	-0.09279	-0.043707	0.0011061	0.00011087	0	0	0
1.0064	28.245	0.96407	6.5166e-06	-0.030456	-0.029318	0.00076898	0.00027277	0	0	0
1.0633	29.843	0.98489	1.5664e-06	-0.072897	-0.023381	0.00072965	6.2827e-05	0	0	0
1.1338	31.821	1.0009	7.0439e-06	-0.052603	-0.023948	0.00047977	0.00042408	-0.00012159	0	0
1.0902	30.599	1.0099	1.9284e-05	-0.046991	-0.016701	0.00059815	0.0004328	-0.00016194	0	0
1.0613	29.786	0.97337	0.0046315	-0.067242	-0.025203	0.0008082	0.0002287	-0.00020954	0	0
1.0397	29.181	0.96844	-3.3138e-06	-0.014435	-0.01368	0.00081804	0.00013124	0	0	0
1.1078	31.092	0.98339	2.4283e-05	-0.081671	-0.028754	0.00079756	0.00033535	-0.00012522	0	0
1.0209	28.652	0.97331	9.0805e-06	-0.022462	-0.014387	0.00049531	0.00046176	-0.00019216	0	0
1.0494	29.452	0.97815	-0.0032912	-0.067543	-0.0080986	0.00023661	5.7037e-05	0	0	0
1.1358	31.876	0.98725	-6.2064e-06	-0.04172	-0.0144	5.1276e-05	0.00023628	-5.0311e-05	0	0
1.0845	30.437	0.99109	-4.028e-06	-0.025642	0.00045536	0.00015287	0.00024625	0	0	0
1.0658	29.913	0.97966	0.0021025	-0.075826	-0.014399	0.00035101	3.6758e-05	0	0	0
1.0444	29.313	0.97082	1.0503e-06	-0.018529	0.0076921	8.696e-05	9.8836e-05	0	0	0
1.0844	30.435	0.97715	0.0032049	-0.080933	-0.0144	0.00032025	0.00011489	0	0	0
1.0398	29.183	0.97355	0.0079004	0.015005	0.0051904	-1.4453e-05	0.00034375	0	0	0
1.0586	29.711	0.98695	-5.1002e-06	-0.065252	-0.0097434	0.00049531	0.0001657	0	0	0
1.0725	30.102	0.99457	-0.0068054	-0.031267	-0.0043312	-4.1693e-06	2.1103e-05	-9.392e-05	0	0
1.1045	31	0.98885	-0.0055522	-0.050944	-0.0076705	0.00018244	1.8908e-05	0	0	0
1.1489	32.244	1.0143	-2.2946e-07	-0.040614	-0.011082	0.0001587	0.0002563	-6.6174e-24	0	0
1.1815	33.161	1.0481	-0.015249	-0.032658	-0.014365	0.00059782	-0.00012557	0	0	0
1.0806	30.327	0.99486	-0.0021489	-0.05963	-0.014389	0.00040334	0.0001233	-0.00017515	0	0
1.0639	29.861	0.99182	-0.011367	-0.011777	-0.0043375	0.00049531	0.00015968	-0.00020489	0	0
