onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1.252811	1	2.270936	Bamba	58	0	0	NaN	1134.317
6.2413	1	7.275708	GumiWine2	9	1	1	750.0632	1105.828
8.243553	1	9.263301	BisliGrill	39	0	0	NaN	NaN
10.24576	1	11.26391	BisliPizza3	21	0	1	NaN	NaN
16.23578	1	17.25449	BambaSweet	4	0	1	NaN	NaN
18.23814	1	19.25794	KifkefMaklot2	57	0	0	NaN	NaN
21.24142	1	22.25975	ClickXLwhite4	10	0	1	NaN	NaN
23.24363	1	24.26324	Shugi	50	0	0	NaN	NaN
27.23151	1	28.26784	Bounty	17	1	1	700.0492	1419.606
29.23368	1	30.2535	BabyDoll	47	0	0	NaN	NaN
34.23933	1	35.27384	Apropo	11	1	1	650.0451	987.7961
41.23025	1	42.24871	ChocolateParaCookies5	13	0	1	NaN	NaN
43.23266	1	44.25202	Keifli	42	0	0	NaN	NaN
46.23603	1	47.25411	BisliOnion	15	0	1	NaN	NaN
49.2395	1	50.25891	BisliBbq	20	0	1	NaN	NaN
53.24388	1	54.26279	Kitkat	22	0	1	NaN	NaN
57.23177	1	58.26621	Tictac	46	1	0	750.0729	1059.374
61.23614	1	62.2555	Twix	7	0	1	NaN	NaN
64.23959	1	65.25836	Halva2	56	0	0	NaN	NaN
70.24623	1	71.26551	CrunchBisquitBrown3	3	0	1	NaN	NaN
72.23159	1	73.24959	KinderBuenoWhite2	53	0	0	NaN	NaN
75.23518	1	76.27187	KinderBuenoBrown3	49	1	0	700.0596	1063.95
77.23748	1	78.25529	DoritosNatural	41	0	0	NaN	NaN
79.23971	1	80.25918	Loacker	19	0	1	NaN	NaN
81.24194	1	82.26003	HappyHippo	52	0	0	NaN	NaN
84.24526	1	85.28049	Tapuchips	8	1	1	666.7202	941.8766
88.23303	1	89.26917	Smarties	43	1	0	650.0534	1178.096
90.23539	1	91.25316	PesekZman	18	0	1	NaN	NaN
92.23771	1	93.2557	Twist	55	0	0	NaN	NaN
94.23982	1	95.25783	Snickers	44	0	0	NaN	NaN
96.24211	1	97.26066	ChocolateParaSucariotKoftzot2	5	0	1	NaN	NaN
98.24433	1	99.26211	Mekupelet	45	0	0	NaN	NaN
102.2323	1	103.2509	BambaNugat	6	0	1	NaN	NaN
106.2366	1	107.2713	HispusimShatiah	54	1	0	600.0454	934.5614
108.239	1	109.2741	Egozi	14	1	1	683.3787	1140.18
110.2411	1	111.2757	ClickBisquit2	48	1	0	616.7219	914.0534
112.2434	1	113.2789	WerthersOriginal	51	1	0	633.3833	967.7637
114.2456	1	115.2813	KinderJoy	16	1	1	633.385	941.5519
120.2356	1	121.2544	Hit	40	0	0	NaN	535.5126
122.2378	1	123.2557	Tortit	12	0	1	NaN	NaN
