onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
749.4907	1	750.5271	KinderBuenoBrown3	49	1	0	616.7368	936.385
754.4796	1	755.5158	Bounty	17	1	1	616.7419	875.4913
756.4819	1	757.4998	Bamba	58	0	0	NaN	NaN
758.4841	1	759.5211	Tictac	46	1	0	633.3754	1030.974
764.4909	1	765.5101	ChocolateParaCookies5	13	0	1	NaN	NaN
766.4933	1	767.511	BisliBbq	20	0	1	NaN	NaN
769.48	1	770.4979	HappyHippo	52	0	0	NaN	NaN
771.4821	1	772.5182	HispusimShatiah	54	1	0	583.3775	1017.191
775.4865	1	776.5212	GumiWine2	9	1	1	633.3859	1132.597
777.4888	1	778.5252	WerthersOriginal	51	1	0	533.3891	954.3238
782.4774	1	783.4955	Shugi	50	0	0	NaN	NaN
789.4856	1	790.5039	Kitkat	22	0	1	NaN	NaN
791.4879	1	792.5226	Smarties	43	1	0	550.0456	963.2539
794.4912	1	795.5266	Egozi	14	1	1	583.3817	959.9532
797.4777	1	798.4957	Halva2	56	0	0	NaN	NaN
801.4824	1	802.5001	Loacker	19	0	1	NaN	NaN
805.4869	1	806.5053	BisliGrill	39	0	0	NaN	NaN
809.4914	1	810.509	BisliOnion	15	0	1	NaN	NaN
812.4778	1	813.4958	KinderBuenoWhite2	53	0	0	NaN	NaN
818.4847	1	819.5026	Tortit	12	0	1	NaN	NaN
820.487	1	821.505	Keifli	42	0	0	NaN	NaN
823.4904	1	824.5083	BisliPizza3	21	0	1	NaN	NaN
825.4926	1	826.5284	KinderJoy	16	1	1	600.0398	1006.679
827.4783	1	828.4963	KifkefMaklot2	57	0	0	NaN	NaN
829.4805	1	830.4982	Snickers	44	0	0	NaN	NaN
832.4839	1	833.5018	BambaSweet	4	0	1	NaN	NaN
836.4883	1	837.5064	BambaNugat	6	0	1	NaN	NaN
838.4906	1	839.5084	ClickXLwhite4	10	0	1	NaN	NaN
840.4927	1	841.5105	Twix	7	0	1	NaN	NaN
842.4784	1	843.4961	PesekZman	18	0	1	NaN	NaN
844.4806	1	845.5151	Apropo	11	1	1	550.0452	850.4948
846.4829	1	847.5005	Twist	55	0	0	NaN	NaN
850.4873	1	851.5054	CrunchBisquitBrown3	3	0	1	NaN	NaN
854.4918	1	855.5097	Hit	40	0	0	NaN	NaN
856.4775	1	857.5122	ClickBisquit2	48	1	0	566.7127	941.6836
858.4797	1	859.4975	DoritosNatural	41	0	0	NaN	NaN
860.4818	1	861.4998	BabyDoll	47	0	0	NaN	NaN
862.4842	1	863.5023	ChocolateParaSucariotKoftzot2	5	0	1	NaN	NaN
868.4909	1	869.5087	Mekupelet	45	0	0	NaN	NaN
870.493	1	871.5294	Tapuchips	8	1	1	566.7113	950.095
