onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
2236.51	1	2237.545	ClickXLbrown4	17	1	1	750.0756	951.6977
2239.496	1	2240.533	Twist	48	1	0	750.0609	940.1773
2243.501	1	2244.518	Cheetos	45	0	0	NaN	NaN
2245.503	1	2246.54	Keifli	54	1	0	766.7115	983.7559
2247.505	1	2248.523	BabyDoll	44	0	0	NaN	NaN
2251.51	1	2252.527	WerthersOriginal	22	0	1	NaN	NaN
2253.495	1	2254.531	KinderBuenoBrown3	16	1	1	766.7139	979.5952
2258.501	1	2259.519	Kitkat	12	0	1	NaN	NaN
2260.503	1	2261.521	Egozi	53	0	0	NaN	NaN
2263.507	1	2264.524	KashitSour	18	0	1	NaN	NaN
2266.51	1	2267.528	Dubonim	55	0	0	NaN	NaN
2270.498	1	2271.535	Tapuchips	43	1	0	783.3848	1115.271
2273.501	1	2274.536	KinderBuenoWhite2	8	1	1	783.3818	949.447
2275.503	1	2276.521	CrunchBisquitBrown3	6	0	1	NaN	NaN
2278.507	1	2279.524	BambaSweet	58	0	0	NaN	NaN
2282.511	1	2283.529	ClickXLwhite4	20	0	1	NaN	NaN
2285.498	1	2286.516	BisliBbq	56	0	0	NaN	NaN
2287.5	1	2288.535	ChocolateParaCookies5	11	1	1	800.0484	775.901
2289.502	1	2290.52	Mentos	47	0	0	NaN	NaN
2294.508	1	2295.526	Loacker	41	0	0	NaN	NaN
2298.496	1	2299.514	Tictac	13	0	1	NaN	NaN
2302.5	1	2303.518	GumiWine2	21	0	1	NaN	NaN
2308.507	1	2309.525	Tortit	57	0	0	NaN	NaN
2310.509	1	2311.527	SkittlesFruits2	3	0	1	NaN	NaN
2312.495	1	2313.513	Mars	5	0	1	NaN	NaN
2314.497	1	2315.515	DoritosNatural	50	0	0	NaN	NaN
2316.499	1	2317.536	BambaNugat	9	1	1	816.7234	1128.28
2320.504	1	2321.54	Hit	49	1	0	733.3808	936.4005
2322.506	1	2323.524	HispusimShatiah	15	0	1	NaN	NaN
2326.51	1	2327.528	Snickers	19	0	1	NaN	NaN
2328.496	1	2329.514	CrunchShokoVanil	40	0	0	NaN	NaN
2330.498	1	2331.533	BisliGrill	46	1	0	750.062	954.8752
2332.5	1	2333.535	BisliOnion	51	1	0	766.7125	990.2305
2337.506	1	2338.524	Shugi	10	0	1	NaN	NaN
2339.508	1	2340.526	ChocolateParaSucariotKoftzot2	4	0	1	NaN	NaN
2341.511	1	2342.548	Bounty	14	1	1	766.7132	1092.941
2344.497	1	2345.517	Bamba	42	0	0	NaN	NaN
2351.505	1	2352.523	Taami	7	0	1	NaN	NaN
2355.51	1	2356.527	Apropo	39	0	0	NaN	NaN
2362.501	1	2363.519	DoritosGrill	52	0	0	NaN	NaN
