onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1.255504	1	2.272938	ClickBlackWhite3	16	0	1	NaN	NaN
4.258666	1	5.276414	KashitSour	58	0	0	NaN	NaN
6.24419	1	7.279362	Dubonim	15	1	1	750.0704	966.5093
8.24652	1	9.264243	BisliBbq	17	0	1	NaN	NaN
10.24868	1	11.26655	BisliOnion	11	0	1	NaN	NaN
13.25205	1	14.26986	Snickers	14	0	1	NaN	NaN
15.25421	1	16.2721	Kitkat	9	0	1	NaN	NaN
19.24185	1	20.25993	BisliGrill	20	0	1	NaN	NaN
21.24425	1	22.28041	ClickXLbrown4	12	1	1	766.7103	1006.586
26.24989	1	27.26788	BagaleShtuhim	46	0	0	NaN	NaN
28.25221	1	29.26996	Tortit	55	0	0	NaN	NaN
32.25671	1	33.29131	Cheetos	13	1	1	716.7184	1018.051
34.24187	1	35.26002	Hit	39	0	0	NaN	NaN
37.24559	1	38.2634	CrunchBisquitWhite2	5	0	1	NaN	NaN
42.2512	1	43.2865	ChocolateParaMilk3	7	1	1	666.709	863.5031
44.25345	1	45.27125	Taami	22	0	1	NaN	NaN
46.25567	1	47.29017	Halva2	45	1	0	750.067	963.0314
50.24347	1	51.26137	GumiSnakes3	54	0	0	NaN	NaN
54.24788	1	55.26582	ClickBalls5	19	0	1	NaN	NaN
58.25239	1	59.27029	Bounty	6	0	1	NaN	NaN
60.25476	1	61.27255	BabyDoll	57	0	0	NaN	NaN
62.25688	1	63.27465	HispusimShatiah	48	0	0	NaN	NaN
64.24255	1	65.2768	BambaSweet	47	1	0	766.7201	984.1993
66.24473	1	67.26248	ChocolateParaSucariotKoftzot2	3	0	1	NaN	NaN
72.25141	1	73.26923	GumiWine2	51	0	0	NaN	NaN
75.25485	1	76.27255	ChocolateParaCookies5	8	0	1	NaN	NaN
77.25703	1	78.29201	ClickXLwhite4	10	1	1	683.3866	873.6678
79.24262	1	80.26043	DoritosSourSpicy	56	0	0	NaN	NaN
82.24591	1	83.28166	WerthersOriginal	44	1	0	783.3817	1004.922
84.24831	1	85.26592	DoritosNatural	41	0	0	NaN	NaN
86.2506	1	87.26827	Popco	42	0	0	NaN	NaN
88.25269	1	89.27044	Bamba	43	0	0	NaN	NaN
91.25601	1	92.29081	Tictac	52	1	0	733.3872	970.6946
93.24138	1	94.25943	PesekZman	4	0	1	NaN	NaN
95.24388	1	96.27836	CrunchBisquitBrown3	18	1	1	700.0575	910.8164
97.24611	1	98.26383	BambaNugat	21	0	1	NaN	NaN
99.24839	1	100.2661	ChocolateParaMarir2	40	0	0	NaN	NaN
105.2551	1	106.2899	Twist	50	1	0	750.041	979.6149
108.2415	1	109.2595	CrunchShokoVanil	49	0	0	NaN	NaN
112.2462	1	113.2807	Mentos	53	1	0	766.719	948.5189
