onset	duration	fixation_onset	item_name	item_rank	is_one
4.026827	2	2.02562	KinderJoy.	10	1
13.025908	2	11.025683	HispusimShatiah.	55	0
22.027372	2	20.026845	BambaNugat.	7	0
31.026279	2	29.026049	Keifli.	6	0
40.026217	2	38.026181	Loacker.	47	0
49.026388	2	47.026252	Snickers.	22	1
58.026611	2	56.026382	ChocolateParaMilk3.	54	1
67.02659	2	65.026511	KinderBuenoBrown3.	12	1
76.026703	2	74.026568	CrunchShokoVanil.	16	1
85.026815	2	83.026654	ClickBalls5.	39	0
94.027041	2	92.026733	KinderBuenoWhite2.	44	1
103.027054	2	101.026908	Tictac.	45	0
112.027246	2	110.026993	Shugi.	21	1
121.028032	2	119.027433	CrunchBisquitWhite2.	48	1
130.031253	2	128.031538	KifkefMaklot2.	49	0
139.02746	2	137.027348	Popco.	9	0
148.027643	2	146.027383	ChocolateParaCookies5.	57	1
157.027777	2	155.02758	GumiWine2.	43	0
166.0278	2	164.027603	SkittlesFruits2.	52	0
175.027885	2	173.027703	Apropo.	5	0
184.028056	2	182.027955	ClickXLwhite4.	51	1
193.028102	2	191.027988	ClickBlackWhite3.	46	0
202.028232	2	200.028076	BabyDoll.	40	0
211.026838	2	209.026189	Mars.	18	1
220.028415	2	218.015345	ChocolateParaMarir2.	58	1
229.02846	2	227.01267	BisliOnion.	42	0
238.033158	2	236.017219	ClickBisquit2.	15	0
247.02868	2	245.028375	GumiSnakes3.	41	0
256.028861	2	254.017374	BisliGrill.	4	0
265.028977	2	263.02854	DoritosGrill.	20	0
274.029025	2	272.028671	KashitSour.	56	0
283.022555	2	281.021916	BisliBbq.	11	0
292.026748	2	290.028854	Bounty.	14	1
301.025687	2	299.025018	Dubonim.	3	0
310.029816	2	308.02971	Smarties.	50	0
319.028706	2	317.02813	BagaleShtuhim.	8	0
328.030301	2	326.030117	SkittlesSour4.	53	0
337.015129	2	335.014538	Tortit.	19	1
346.031293	2	344.017234	Kitkat.	17	1
355.018236	2	353.017644	Cheetos.	13	0
