onset	duration	fixation_onset	item_name	item_rank	is_one
4.026499	2	2.025315	ClickXLwhite4.	51	1
13.025541	2	11.025441	DoritosGrill.	20	0
22.025703	2	20.025606	GumiWine2.	43	0
31.026819	2	29.0264	BisliGrill.	4	0
40.025996	2	38.025829	KinderBuenoWhite2.	44	1
49.026035	2	47.02589	SkittlesSour4.	53	0
58.026216	2	56.02601	Apropo.	5	0
67.026347	2	65.026253	KashitSour.	56	0
76.026474	2	74.026276	BagaleShtuhim.	8	0
85.026629	2	83.02637	Cheetos.	13	0
94.026712	2	92.026593	ChocolateParaMarir2.	58	1
103.026874	2	101.026636	ClickBlackWhite3.	46	0
112.026937	2	110.02677	Tictac.	45	0
121.027142	2	119.026888	KinderJoy.	10	1
130.027363	2	128.026973	GumiSnakes3.	41	0
139.027157	2	137.027113	BabyDoll.	40	0
148.027494	2	146.027226	ChocolateParaMilk3.	54	1
157.027427	2	155.027316	BisliOnion.	42	0
166.027541	2	164.02742	KifkefMaklot2.	49	0
175.027667	2	173.027461	CrunchShokoVanil.	16	1
184.02781	2	182.027614	Smarties.	50	0
193.028023	2	191.027677	Snickers.	22	1
202.027955	2	200.027836	ClickBisquit2.	15	0
211.028025	2	209.02794	HispusimShatiah.	55	0
220.028177	2	218.027971	Dubonim.	3	0
229.028223	2	227.028074	Shugi.	21	1
238.032656	2	236.028834	ClickBalls5.	39	0
247.02852	2	245.028368	BisliBbq.	11	0
256.028706	2	254.02846	KinderBuenoBrown3.	12	1
265.01727	2	263.016838	CrunchBisquitWhite2.	48	1
274.028817	2	272.028595	Kitkat.	17	1
283.020377	2	281.019909	Tortit.	19	1
292.029192	2	290.028903	Popco.	9	0
301.023515	2	299.023063	Mars.	18	1
310.029192	2	308.029081	Bounty.	14	1
319.026675	2	317.026103	Keifli.	6	0
328.028162	2	326.029292	ChocolateParaCookies5.	57	1
337.013083	2	335.012421	BambaNugat.	7	0
346.02956	2	344.017079	Loacker.	47	0
355.01611	2	353.01565	SkittlesFruits2.	52	0
