onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.032418	0.9575	3.732932	GumiWine2	BambaSweet	54	47	0	y	2	1	1208
9.033637	0.9575	10.34566	Twix	KinderBuenoWhite2	7	8	1	b	1	1	812.78
22.02905	0.9575	23.44593	HispusimShatiah	Twist	44	46	1	y	2	0	918.37
26.02911	0.9575	27.58707	GumiSnakes3	GumiWine2	50	54	1	b	2	1	1058.31
31.02925	0.9575	32.36279	BambaNugat	Twist	53	46	1	y	2	0	831.16
34.02926	0.9575	35.59626	GumiWine2	HispusimShatiah	54	44	0	y	2	1	1063.16
39.02937	0.9575	40.32274	ChocolateParaCookies5	Twix	14	7	0	y	1	1	794.04
43.02944	0.9575	44.29635	HispusimShatiah	Tictac	44	51	1	b	2	1	764.98
52.02949	0.9575	53.2965	Twist	DoritosGrill	46	45	0	b	2	0	768.93
57.02964	0.9575	58.27985	Tictac	BabyDoll	51	52	0	y	2	1	757.77
61.02967	0.9575	62.46307	BambaSweet	CrunchShokoVanil	47	49	1	y	2	0	931.75
68.02978	0.9575	69.59659	Taami	ChocolateParaMarir2	11	10	0	y	1	1	1067.64
72.02987	0.9575	73.47842	BambaSweet	Tictac	47	51	1	b	2	1	945.52
78.02988	0.9575	79.84678	ClickBlackWhite3	BisliOnion	15	9	1	y	1	0	1325.54
83.02996	0.9575	84.46379	Taami	Egozi	11	13	0	b	1	0	938.46
87.03067	0.9575	88.39761	ClickBlackWhite3	HappyHippo	15	17	1	b	1	1	870.74
90.03123	0.9575	91.46364	Dubonim	BambaNugat	48	53	0	y	2	1	930.18
93.03168	0.9575	94.58223	ClickBlackWhite3	ChocolateParaCookies5	15	14	1	y	1	0	1057.74
97.03235	0.9575	98.41613	Tictac	BambaNugat	51	53	0	y	2	1	884.07
110.0304	0.9575	111.7306	ClickBlackWhite3	Loacker	15	16	1	y	1	0	1201.03
114.0304	0.9575	115.6692	Tapuchips	KinderBuenoWhite2	12	8	1	y	1	0	1143.99
117.0304	0.9575	118.4473	HappyHippo	Mekupelet	17	18	0	y	1	1	917
122.0305	0.9575	123.2808	Egozi	HappyHippo	13	17	1	b	1	1	748.95
125.0305	0.9575	126.2043	Twix	HappyHippo	7	17	1	b	1	1	671.89
129.0306	0.9575	130.7976	ChocolateParaCookies5	ChocolateParaMarir2	14	10	0	b	1	0	1269.86
135.0306	0.9575	136.5395	BabyDoll	Dubonim	52	48	1	y	2	0	1012.77
138.0307	0.9575	139.2976	WerthersOriginal	Mars	56	5	0	y	4	1	765.73
142.0308	0.9575	143.331	WerthersOriginal	CrunchBisquitBrown3	56	6	0	y	4	1	805.68
147.0308	0.9575	148.6416	KinderBuenoWhite2	ChocolateParaMarir2	8	10	0	b	1	0	1113.61
151.0309	0.9575	152.5145	BisliBbq	BabyDoll	43	52	0	b	2	0	984.48
163.0311	0.9575	164.6812	GumiWine2	BabyDoll	54	52	0	b	2	0	1152.36
169.0311	0.9575	170.4479	Tapuchips	HappyHippo	12	17	1	y	1	0	918.28
172.0312	0.9575	173.3648	BambaNugat	CrunchShokoVanil	53	49	1	y	2	0	838.2
176.0312	0.9575	177.4482	Loacker	Tapuchips	16	12	0	b	1	0	920.18
179.0313	0.9575	180.6815	HispusimShatiah	Dubonim	44	48	1	y	2	0	1162.16
182.0314	0.9575	183.2315	Egozi	BisliOnion	13	9	1	b	1	1	710
185.0313	0.9575	186.5646	GumiWine2	BambaNugat	54	53	0	y	2	1	1047.1
188.0316	0.9575	189.3987	Taami	Mekupelet	11	18	0	y	1	1	866.8
