onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
116.0269	1	117.0623	DoritosSourSpicy	50	1	0	716.7388	983.9529
118.0291	1	119.0485	Mars	6	0	1	NaN	NaN
122.0169	1	123.0515	BambaSweet	52	1	0	733.3879	993.9527
125.0203	1	126.0556	GumiWine2	47	1	0	750.0728	1046.585
127.0225	1	128.0425	Loacker	11	0	1	NaN	NaN
130.0259	1	131.0455	BisliPizza3	3	0	1	NaN	NaN
134.0134	1	135.0319	KifkefMaklot2	17	0	1	NaN	NaN
138.0182	1	139.0529	BabyDoll	44	1	0	700.0508	952.6635
140.0204	1	141.0398	HispusimShatiah	49	0	0	NaN	NaN
145.026	1	146.045	Keifli	58	0	0	NaN	NaN
147.0283	1	148.0477	ChocolateParaCookies5	5	0	1	NaN	NaN
149.0136	1	150.0317	Cheetos	20	0	1	NaN	NaN
155.0206	1	156.0577	Twix	7	1	1	716.731	942.2108
157.0227	1	158.0422	Egozi	54	0	0	NaN	NaN
159.0249	1	160.0436	Bamba	14	0	1	NaN	NaN
161.0272	1	162.0467	Tictac	51	0	0	NaN	NaN
165.015	1	166.0338	KinderBuenoBrown3	9	0	1	NaN	NaN
169.0195	1	170.0393	Twist	56	0	0	NaN	NaN
172.0228	1	173.0421	CrunchBisquitWhite2	39	0	0	NaN	NaN
176.0273	1	177.0468	Apropo	4	0	1	NaN	NaN
179.0137	1	180.0499	ClickBisquit2	18	1	1	733.3808	997.0972
181.0162	1	182.0356	GumiSnakes3	46	0	0	NaN	NaN
185.0206	1	186.0569	ClickXLwhite4	15	1	1	750.0544	990.1988
187.023	1	188.0421	BisliBbq	19	0	1	NaN	NaN
189.0253	1	190.0445	Kitkat	57	0	0	NaN	NaN
193.0297	1	194.0478	KashitSour	48	0	0	NaN	NaN
195.0152	1	196.0345	ClickBalls5	42	0	0	NaN	NaN
199.0197	1	200.055	CrunchShokoVanil	45	1	0	716.7121	959.1625
203.0241	1	204.0437	Mekupelet	16	0	1	NaN	NaN
206.0275	1	207.0458	Popco	8	0	1	NaN	NaN
212.0175	1	213.0535	ClickXLbrown4	13	1	1	766.7191	993.3564
214.0198	1	215.039	ChocolateParaSucariotKoftzot2	22	0	1	NaN	NaN
218.0243	1	219.0426	Hit	21	0	1	NaN	NaN
220.0265	1	221.0462	BagaleShtuhim	41	0	0	NaN	NaN
222.0287	1	223.0657	DoritosNatural	10	1	1	783.3821	1014.185
224.0143	1	225.0327	KinderJoy	40	0	0	NaN	NaN
229.0199	1	230.0385	BisliOnion	43	0	0	NaN	NaN
231.0221	1	232.0583	DoritosGrill	12	1	1	733.3913	996.6994
233.0244	1	234.0438	Tapuchips	55	0	0	NaN	NaN
236.0278	1	237.0621	BambaNugat	53	1	0	733.3922	991.0424
