onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
2153.793	1	2154.811	Hit	21	0	1	NaN	NaN
2156.779	1	2157.816	DoritosNatural	10	1	1	916.733	847.7428
2158.782	1	2159.816	CrunchShokoVanil	45	1	0	916.7282	869.1733
2160.784	1	2161.802	BagaleShtuhim	41	0	0	NaN	NaN
2162.786	1	2163.804	GumiSnakes3	46	0	0	NaN	NaN
2165.79	1	2166.807	Mekupelet	16	0	1	NaN	NaN
2167.792	1	2168.81	KifkefMaklot2	17	0	1	NaN	NaN
2171.78	1	2172.797	Popco	8	0	1	NaN	NaN
2173.782	1	2174.8	ChocolateParaSucariotKoftzot2	22	0	1	NaN	NaN
2178.787	1	2179.805	Kitkat	57	0	0	NaN	NaN
2180.79	1	2181.807	Tictac	51	0	0	NaN	NaN
2184.794	1	2185.812	CrunchBisquitWhite2	39	0	0	NaN	NaN
2186.78	1	2187.798	ClickBalls5	42	0	0	NaN	NaN
2189.783	1	2190.818	BambaNugat	53	1	0	916.7171	883.7059
2194.789	1	2195.807	KashitSour	48	0	0	NaN	NaN
2196.791	1	2197.809	Apropo	4	0	1	NaN	NaN
2198.793	1	2199.829	DoritosGrill	12	1	1	916.7164	873.5587
2202.781	1	2203.799	BisliPizza3	3	0	1	NaN	NaN
2206.785	1	2207.822	ClickXLwhite4	15	1	1	916.7241	881.3876
2210.79	1	2211.808	Loacker	11	0	1	NaN	NaN
2212.792	1	2213.81	Bamba	14	0	1	NaN	NaN
2214.778	1	2215.796	HispusimShatiah	49	0	0	NaN	NaN
2216.78	1	2217.798	Tapuchips	55	0	0	NaN	NaN
2218.782	1	2219.817	BabyDoll	44	1	0	916.7165	932.4887
2224.789	1	2225.807	KinderJoy	40	0	0	NaN	NaN
2227.792	1	2228.81	KinderBuenoBrown3	9	0	1	NaN	NaN
2229.795	1	2230.829	Twix	7	1	1	916.7106	1016.262
2231.78	1	2232.798	BisliOnion	43	0	0	NaN	NaN
2234.784	1	2235.801	Keifli	58	0	0	NaN	NaN
2236.786	1	2237.804	Cheetos	20	0	1	NaN	NaN
2238.788	1	2239.806	Twist	56	0	0	NaN	NaN
2240.79	1	2241.808	BisliBbq	19	0	1	NaN	NaN
2243.794	1	2244.812	Egozi	54	0	0	NaN	NaN
2245.779	1	2246.815	ClickBisquit2	18	1	1	866.7431	887.6185
2247.781	1	2248.799	Mars	6	0	1	NaN	NaN
2249.784	1	2250.818	BambaSweet	52	1	0	916.7144	787.0425
2251.786	1	2252.821	DoritosSourSpicy	50	1	0	916.7181	992.855
2257.793	1	2258.811	ChocolateParaCookies5	5	0	1	NaN	NaN
2260.779	1	2261.814	GumiWine2	47	1	0	916.7224	935.4534
2264.784	1	2265.82	ClickXLbrown4	13	1	1	883.3836	1123.056
