onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
315.6854	1	316.7042	ClickXLwhite4	3	0	1	NaN	NaN
320.6742	1	321.6921	Keifli	11	0	1	NaN	NaN
322.6765	1	323.6942	BisliPizza3	55	0	0	NaN	NaN
324.6786	1	325.7154	CrunchBisquitBrown3	15	1	1	683.4046	988.6109
330.6855	1	331.7033	Mentos	14	0	1	NaN	NaN
332.6709	1	333.6888	GumiWine2	56	0	0	NaN	NaN
335.6764	1	336.6943	Egozi	51	0	0	NaN	NaN
337.6766	1	338.6944	KinderBuenoBrown3	6	0	1	NaN	NaN
341.681	1	342.6988	KinderBuenoWhite2	9	0	1	NaN	NaN
343.6833	1	344.7193	ChocolateParaMarir2	47	1	0	683.4298	1015.949
348.6719	1	349.7091	Loacker	12	1	1	700.0513	971.2762
355.6801	1	356.6978	Mekupelet	4	0	1	NaN	NaN
357.6823	1	358.7002	DoritosNatural	19	0	1	NaN	NaN
360.6857	1	361.7209	Apropo	10	1	1	716.718	997.5009
363.6725	1	364.6902	CrunchShokoVanil	40	0	0	NaN	NaN
367.6768	1	368.6947	KashitSour	41	0	0	NaN	NaN
371.6813	1	372.6991	HispusimShatiah	39	0	0	NaN	NaN
375.6858	1	376.7036	Bounty	49	0	0	NaN	NaN
378.6722	1	379.6903	Twist	54	0	0	NaN	NaN
384.6792	1	385.7139	BisliBbq	45	1	0	633.3876	939.984
386.6815	1	387.7159	ClickBisquit2	50	1	0	650.0509	921.7469
389.6849	1	390.7026	BabyDoll	48	0	0	NaN	NaN
391.6871	1	392.7051	BambaNugat	22	0	1	NaN	NaN
393.6727	1	394.7084	ClickBlackWhite3	18	1	1	733.385	1026.517
395.6749	1	396.6925	Tictac	42	0	0	NaN	NaN
398.6783	1	399.6961	Hit	20	0	1	NaN	NaN
402.6827	1	403.72	DoritosSourSpicy	44	1	0	666.7117	904.5146
404.685	1	405.7197	CrunchBisquitWhite2	7	1	1	683.4016	902.1909
406.6871	1	407.722	ChocolateParaCookies5	13	1	1	700.0495	964.0817
408.6728	1	409.6906	Kitkat	16	0	1	NaN	NaN
410.6751	1	411.6926	KinderJoy	58	0	0	NaN	NaN
412.6773	1	413.7118	HappyHippo	52	1	0	683.3832	917.9783
416.6818	1	417.6996	WerthersOriginal	5	0	1	NaN	NaN
420.6862	1	421.704	Smarties	46	0	0	NaN	NaN
422.6716	1	423.6896	ChocolateParaSucariotKoftzot2	17	0	1	NaN	NaN
424.674	1	425.6919	Shugi	43	0	0	NaN	NaN
426.6762	1	427.6941	Taami	57	0	0	NaN	NaN
428.6785	1	429.6963	Snickers	21	0	1	NaN	NaN
434.6853	1	435.7198	GumiSnakes3	53	1	0	700.055	933.9125
436.6705	1	437.6886	Mars	8	0	1	NaN	NaN
