onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
2062.377	1	2063.397	WerthersOriginal	5	0	1	NaN	NaN
2065.363	1	2066.401	ClickBlackWhite3	18	1	1	916.7457	848.1327
2069.368	1	2070.386	Bounty	49	0	0	NaN	NaN
2071.37	1	2072.388	Mars	8	0	1	NaN	NaN
2073.372	1	2074.407	DoritosSourSpicy	44	1	0	916.7295	558.854
2077.377	1	2078.395	Twist	54	0	0	NaN	NaN
2079.362	1	2080.399	GumiSnakes3	53	1	0	916.7076	617.1311
2084.368	1	2085.405	ChocolateParaMarir2	47	1	0	916.7245	587.2786
2086.37	1	2087.388	KashitSour	41	0	0	NaN	NaN
2089.374	1	2090.392	KinderBuenoBrown3	6	0	1	NaN	NaN
2092.377	1	2093.414	BisliBbq	45	1	0	916.747	690.2564
2096.365	1	2097.402	CrunchBisquitWhite2	7	1	1	916.717	510.526
2099.368	1	2100.386	GumiWine2	56	0	0	NaN	NaN
2101.37	1	2102.391	KinderJoy	58	0	0	NaN	NaN
2104.374	1	2105.392	DoritosNatural	19	0	1	NaN	NaN
2108.378	1	2109.396	Smarties	46	0	0	NaN	NaN
2111.365	1	2112.386	Shugi	43	0	0	NaN	NaN
2113.367	1	2114.388	BabyDoll	48	0	0	NaN	NaN
2115.369	1	2116.387	BisliPizza3	55	0	0	NaN	NaN
2120.375	1	2121.41	Apropo	10	1	1	916.7152	828.1726
2124.363	1	2125.381	Tictac	42	0	0	NaN	NaN
2128.367	1	2129.385	BambaNugat	22	0	1	NaN	NaN
2134.374	1	2135.409	ChocolateParaCookies5	13	1	1	916.7188	661.1556
2136.376	1	2137.413	CrunchBisquitBrown3	15	1	1	916.7221	898.8712
2138.362	1	2139.38	Hit	20	0	1	NaN	NaN
2140.364	1	2141.382	Keifli	11	0	1	NaN	NaN
2142.366	1	2143.384	Snickers	21	0	1	NaN	NaN
2146.371	1	2147.389	Mekupelet	4	0	1	NaN	NaN
2148.373	1	2149.391	Kitkat	16	0	1	NaN	NaN
2152.361	1	2153.379	ClickXLwhite4	3	0	1	NaN	NaN
2154.363	1	2155.381	Egozi	51	0	0	NaN	NaN
2156.365	1	2157.383	HispusimShatiah	39	0	0	NaN	NaN
2158.368	1	2159.385	Taami	57	0	0	NaN	NaN
2163.373	1	2164.391	CrunchShokoVanil	40	0	0	NaN	NaN
2165.376	1	2166.41	HappyHippo	52	1	0	916.7185	691.6941
2167.378	1	2168.396	KinderBuenoWhite2	9	0	1	NaN	NaN
2170.364	1	2171.385	ChocolateParaSucariotKoftzot2	17	0	1	NaN	NaN
2177.372	1	2178.409	Loacker	12	1	1	916.7244	702.8832
2181.377	1	2182.411	ClickBisquit2	50	1	0	916.7117	602.3683
2188.368	1	2189.386	Mentos	14	0	1	NaN	NaN
