onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.032779	0.91899	3.316684	ClickXLwhite4	PesekZman	15	14	1	b	1	1	788.76
6.033472	0.91899	7.600687	BambaSweet	Dubonim	47	43	1	b	2	1	1077.06
9.031297	0.91899	10.26771	PesekZman	CrunchBisquitWhite2	14	7	0	y	1	1	736.24
14.03133	0.91899	15.20205	Bamba	SkittlesSour4	50	48	1	b	2	1	676.21
17.03144	0.91899	18.26915	BisliPizza3	Shugi	51	52	0	y	2	1	742.1
20.03151	0.91899	21.63632	BambaNugat	ClickBalls5	18	8	1	y	1	0	1107.03
34.03166	0.91899	35.44851	BisliPizza3	Tortit	51	45	0	b	2	0	916.87
38.03179	0.91899	39.39852	BambaSweet	BisliPizza3	47	51	1	b	2	1	871.77
42.03178	0.91899	43.49868	BambaNugat	KinderBuenoWhite2	18	9	1	b	1	1	967.76
45.03182	0.91899	46.20741	Shugi	KashitSour	52	49	1	b	2	1	680.71
48.03184	0.91899	49.39139	Popco	BambaNugat	16	18	0	y	1	1	860.69
53.03192	0.91899	54.64878	CrunchBisquitWhite2	ClickBlackWhite3	7	11	1	y	1	0	1122.61
56.03194	0.91899	57.55944	SkittlesSour4	HappyHippo	48	53	0	y	2	1	1030.61
66.0321	0.91899	67.46117	KinderBuenoWhite2	DoritosSourSpicy	9	13	0	b	1	0	931.43
72.03216	0.91899	73.24905	KashitSour	HappyHippo	49	53	0	y	2	1	723.38
75.03218	0.91899	76.34899	CrunchShokoVanil	Twist	44	54	1	b	2	1	819.35
79.03224	0.91899	80.39916	BisliGrill	DoritosSourSpicy	17	13	0	b	1	0	872.29
84.03232	0.91899	85.26597	BisliPizza3	CrunchShokoVanil	51	44	0	y	2	1	732.22
91.03244	0.91899	92.49922	ClickXLbrown4	Smarties	6	56	1	b	4	1	968.1
96.0326	0.91899	97.56625	ClickBlackWhite3	ChocolateParaCookies5	11	10	0	b	1	0	1041.93
99.03306	0.91899	100.7335	KinderBuenoWhite2	BisliOnion	9	12	0	y	1	1	1202.47
105.0327	0.91899	106.3847	Tictac	BambaSweet	46	47	0	y	2	1	853.85
109.0326	0.91899	110.7329	KashitSour	Tortit	49	45	0	y	2	1	1198.88
121.0328	0.91899	122.433	Bamba	Dubonim	50	43	1	b	2	1	903.74
124.0329	0.91899	125.588	ChocolateParaCookies5	ClickBalls5	10	8	1	y	1	0	1061.61
127.0329	0.91899	128.4884	DoritosSourSpicy	ClickBlackWhite3	13	11	1	y	1	0	956.6
131.033	0.91899	132.8165	ClickBalls5	BisliOnion	8	12	0	b	1	0	1288.57
137.0331	0.91899	138.6499	BambaNugat	ClickBlackWhite3	18	11	1	y	1	0	1116.41
140.033	0.91899	141.2333	CrunchShokoVanil	KashitSour	44	49	1	b	2	1	699.49
149.0332	0.91899	150.9423	PesekZman	BambaNugat	14	18	0	y	1	1	1410.36
153.0332	0.91899	154.2502	Smarties	Cheetos	56	5	0	y	4	1	716.29
157.0334	0.91899	158.5335	ClickXLwhite4	BisliGrill	15	17	1	b	1	1	1009.17
160.0334	0.91899	161.1836	Twist	Bamba	54	50	0	y	2	1	655.13
163.0334	0.91899	164.2336	SkittlesSour4	CrunchShokoVanil	48	44	0	y	2	1	705.21
173.0335	0.91899	174.513	CrunchBisquitWhite2	ClickBalls5	7	8	1	b	1	1	980.04
177.03	0.91899	178.4005	BisliPizza3	Bamba	51	50	0	y	2	1	879.5
185.0337	0.91899	186.4672	DoritosSourSpicy	Popco	13	16	1	y	1	0	940.86
188.0338	0.91899	189.2173	BambaSweet	SkittlesSour4	47	48	1	b	2	1	694.71
